Hybridization REF	TCGA-35-4122-01A-01R-1107-07
GFI1	0.36975
RDHE2	5.572
FHL1	-1.18266666666667
OSGEP	0.567833333333333
GATA1	-3.66166666666667
SMC6	-1.2615
TTTY14	-0.8065
LPIN3	0.112
RPL4	-1.4468
RBPMS	0.00830000000000002
PRPF3	0.385666666666667
EMR1	-1.1775
SPATA19	0.1315
XCR1	0.304
IRX3	1.7321
RBM6	-0.86525
KLF4	-0.8969
UNC5CL	2.78225
SEBOX	-0.1955
BTK	1.067
KRCC1	2.58775
C6orf27	0.4295
SYTL5	-0.3575
PRND	0.96075
LOC653319	-1.4335
PIGL	0.382375
HUS1	0.137
SFRS6	-0.7135
C17orf77	0.62
UIMC1	-0.3335
FXYD2	-1.3006
LOC283152	1.798
ZNF667	-0.08975
ZCCHC12	-0.534
TFEC	5.067
ATP7B	-1.9155
POLD2	-2.27616666666667
RG9MTD1	0.10575
ACOT2	0.129
HIST1H4I	-0.341875
PPARGC1A	-1.7273
ETFA	-1.2185
POLRMT	-1.17325
ZNF146	-1.02025
MIA2	-0.3545
KLHL6	1.1825
HOXB5	1.073625
NENF	0.967166666666667
CUGBP1	-0.58075
PRSS22	2.73516666666667
CASC4	0.8474
CUL4B	0.2138
CENPJ	-1.8663
PITX1	-0.195666666666667
FLJ31033	1.328
CELSR3	-0.1775
ZNF568	-0.5625
ITSN1	-1.13658333333333
EHBP1L1	-1.09533333333333
C19orf2	-0.62575
DCTN1	-0.94375
LIN28B	-2.544
TNKS2	1.0795
C1QBP	-1.02025
CADPS2	2.3855
SRMS	0.1025
GJA9	0.261666666666667
MGC24975	-1.2245
TRIM45	-1.89633333333333
TSP50	1.30175
TCP1	-1.72275
TMED7	0.9946
CMA1	0.221
CENPL	-0.323833333333333
PTCRA	0.782
FST	-3.87775
VWCE	-4.313
PAWR	-0.29
ABCC12	0.360166666666667
LDLR	-1.4003
ASTN2	-0.8623
LOC441212	-0.427125
GPATCH8	-0.50725
TANC2	-0.159166666666667
KIF4A	-2.211
C18orf18	1.30875
PGM1	-0.89125
KIAA0258	2.3645
CPD	2.168875
SNCAIP	-1.26475
DCT	-4.39466666666667
HLA-DOA	4.15368181818182
OR11L1	1.1285
UPK1B	-0.641833333333333
DNAJB4	-0.900625
UGT1A8	-0.428333333333333
HIST1H4L	-0.01
PECR	-0.877333333333333
HSPA2	-0.33625
WFIKKN1	-2.6885
SERP1	1.357
SYDE2	-0.7055
TACR2	0.685
NUP85	-0.20275
CD177	-0.243666666666667
LGR5	-1.49033333333333
PIGG	0.0611666666666667
PTHR1	-1.34683333333333
RAB5A	-0.7028
FLJ13224	0.249
USP9Y	-1.3862
C7orf53	-0.3715
LRP1B	-1.33075
XAF1	2.4378
ABCG8	0.7355
ANKDD1A	-0.2915
DAND5	-2.072
SPAG6	1.52066666666667
LINCR	0.87975
ZDHHC22	-1.324875
CCDC60	-0.678
THOC7	-0.216333333333333
TCTA	0.1911
OR8K3	-0.071
NY-REN-7	0.295
B2M	2.758
C6orf141	-1.645125
LPPR4	2.144
SQLE	-2.169125
SEPHS1	-0.7735
BTBD14B	0.377071428571429
PLRG1	0.37525
SPG7	-1.4584375
ZNF614	0.1155
PARD6G	0.767833333333333
INPP5B	-0.5389
GRPEL2	0.0835
PPID	-0.9382
TRIM56	-1.332
UBE2J1	1.071625
IL20RA	2.13175
LOC387856	0.70475
C1orf107	0.12425
UTS2R	1.0565
C19orf22	-0.17225
SAFB2	-0.87975
KIAA0652	-0.00262500000000001
KLRG1	0.663166666666667
MS4A8B	0.798166666666667
FRAG1	-0.48375
KIAA1546	0.51375
E2F4	-0.934
CLEC4M	-0.00340000000000003
BTBD14A	-0.28375
KIAA0999	0.0289
GYPA	-2.631
TAC1	-0.5318
TRAIP	-1.41933333333333
KIAA0232	0.1165
ERCC8	-0.860375
GPX4	0.8475
KIAA0368	-1.197375
GPR157	-0.346333333333333
CTAGE4	1.016
C9orf30	0.0893333333333333
OR52A1	0.427
HSP90B3P	-0.177
ALG9	-0.9538
BTBD10	1.11825
SDK2	0.43225
BAIAP3	-0.6735
RABGGTB	-1.00575
ANKRD40	0.0626666666666667
KRT74	0.5175
CALCOCO2	0.105571428571429
SNCA	-3.198
TMSL8	-4.15225
C2orf53	-2.0605
ESRRB	-0.61075
ARHGAP26	-0.542
TDRD9	-3.16475
HRAS	-0.278333333333333
KLRC4	-0.9135
JAGN1	-0.00366666666666667
BSDC1	-0.238
RNF43	0.6394
NDUFAF1	-0.51275
PHF12	0.07375
OR1L3	0.37575
FOLR2	2.76108333333333
LYZL6	0.317166666666667
tcag7.1260	0.0715
WSB1	1.0375
PROS1	0.0878
OSTN	0.6855
PSMB8	2.57425
SOCS4	0.1685
DDIT4L	6.26325
MAS1	-0.045
MGC34796	0.4955
CSHL1	0.1525
TBCCD1	-3.0595
ZBTB7C	-0.917
AP2S1	-0.222125
P15RS	0.0633
VAT1	-0.9672
SHANK3	0.820333333333333
TUFM	-0.99
THEG	1.85575
KRT34	-1.444
SGSM3	-0.731875
TOMM22	0.491875
SOCS3	2.23666666666667
CPO	0.0835
POP4	0.86825
BHLHB3	0.707
MALL	3.83525
OR1B1	0.1495
PARK2	0.2456
GPR124	0.31375
LCE1E	0.0625
RUVBL2	-1.5145
CGRRF1	1.4163
ACPL2	-0.5355
WNT10B	-1.11175
BAIAP2L2	-0.45825
ISCA1	0.656
C1orf125	-0.805571428571429
RPAP1	-1.79775
RAI16	-0.6295
RPL27	0.21225
NLRP9	-0.277
EPN1	-0.207
LOC388610	-1.715625
SLC35A1	0.3639
GAL	-3.31575
SLC14A2	0.22925
RDH11	-0.915833333333333
FAM138F	-0.6775
AUH	-0.447
FLJ40243	0.53125
C14orf129	1.31633333333333
MBD2	-1.15483333333333
ABHD14B	0.0725
PIGT	-0.336
ALS2CR4	0.185375
ALAS1	0.7486
FOXO1	0.873666666666667
CRLF3	0.142
C20orf107	0.159
FARS2	-0.09925
CCDC28A	0.8035
NPHP3	-0.0385
OR13F1	0.263
TSEN54	0.4635
DEFB106B	-0.0433
OR8B4	0.4755
STH	-0.61475
ZC3H14	-0.71225
CBX2	-0.422
TMEM49	0.77175
C6orf21	0.3185
FLJ20920	-0.06975
CRTAP	-0.855642857142857
DDX50	-0.857
STYXL1	0.94025
BLVRB	-0.457666666666667
LOC147650	-1.26766666666667
MMP24	0.0815
GRID1	0.6505
BANF1	-0.390166666666667
CTAGEP	0.89525
HMBS	-1.97
SLC25A24	-0.612
C14orf50	1.046
MRO	0.458166666666667
SLC25A15	-0.23125
FAM84B	1.368
TDP1	-0.9155
C16orf78	0.574333333333333
C11orf57	-0.166125
RFK	0.25525
ZFYVE9	-1.18314285714286
STCH	0.6621
WIBG	0.791
LOC283871	-0.5895
GBA2	-0.6988
NDUFB3	-0.06375
HSD17B13	-0.507
GRIN3A	2.927
FMNL1	-0.9645
SEPT7	-0.0532
GNLY	6.6905
GRAMD1C	0.492833333333333
ZNF165	-0.1285
USP38	1.29025
FAM83A	2.31383333333333
C14orf24	0.7715
ARMCX3	0.48075
ARHGDIB	0.8705
AK1	0.651125
KIAA1045	0.44125
DNAJB13	1.3285
NEU2	0.222
HIST1H4B	-0.595666666666667
FAM20B	-0.7936
HES2	-0.0174285714285714
FAM73B	-0.8545
LOC388381	-0.60275
INTS7	-0.202363636363636
AMPH	0.109
ZNF775	-0.42175
UCKL1	-0.2275
C10orf97	0.606
C1orf161	0.0675
ALDH1L1	-0.56825
FLJ39378	-0.455875
SLC23A1	-1.266
RBM4B	-0.851
THAP4	-0.639333333333333
OGFRL1	0.067
KIAA0831	0.684
PPP1R15A	-1.48783333333333
C1orf96	-0.469214285714286
C12orf11	-2.31175
BMF	0.9775
MAN1A1	0.314625
KIAA1600	1.243
NLGN4X	-1.1245
ALOX12	-0.5435
RB1CC1	0.9666
NEIL2	-0.2248
EIF4E	0.362772727272727
ABHD5	0.048
EXOC4	-0.246333333333333
CIP29	-0.0156666666666667
BATF2	3.661
SLC29A4	-0.167875
HTR4	0.196
EMB	1.4005
TRAF6	0.879
LMNB1	-1.8475
FAM19A5	-0.06825
SHE	2.77375
PIK3C2B	0.3135
C15orf15	-0.4048
USP15	0.1869
TCEAL2	-0.30675
C5orf39	0.371333333333333
PTGER2	0.14175
SLC31A1	0.0341875
IFT172	-0.1315
ADAM29	0.902
GFOD1	-1.7905
ST7L	0.5345
C15orf26	-2.7625
PKN3	-1.88525
CNTD1	2.37866666666667
COMMD1	1.3305
NTRK2	1.22725
FOXN3	-0.34575
MFGE8	0.0352
PFKFB2	1.289
TAS2R4	0.00624999999999999
ENTHD1	1.49233333333333
PRMT5	-1.09575
MGC16384	-0.97525
LOC442229	0.856
TSKU	0.1065
KRTCAP3	3.448625
PDLIM1	0.6011
KCNS2	0.13525
RNF126	-0.774166666666667
CEP63	-1.014125
CLIC4	0.16575
hCG_1990170	0.72825
ACR	0.437
KLK7	0.3325
ALOX5AP	5.69325
RIPK3	4.67275
TAS2R9	0.9265
C19orf18	0.469
BIRC6	0.0135
ZNF16	0.3845
RFT1	-0.61275
SLC8A2	-0.4295
TACC1	0.422875
ITGAD	1.5125
SAMHD1	2.6085
SH3PXD2B	0.1098
EPC2	1.251
C20orf85	3.1125
ATP13A2	-0.7465
KRT4	0.69875
CAPNS1	-0.554
MDM2	0.396
PCDH20	6.75175
KCNK9	0.496
OR2C1	-0.049
KLHDC3	-0.84
IPPK	-0.713
EFHD2	0.393375
GALR3	1.14025
NBEA	1.625
ABCA6	2.4801
CLDN3	1.44233333333333
AKT2	-0.857642857142857
EGFR	0.3326
RBM16	0.13
ZDHHC3	0.4679
SLC25A4	-0.629333333333333
CYB5B	-1.37516666666667
CPXM1	0.000750000000000001
NDRG1	1.72269230769231
FLJ43826	0.70675
OR5L2	0.304
FARP2	-0.2449
MRPL46	-0.575416666666667
LDHAL6B	-0.0608333333333333
MAPKAPK3	-0.979666666666667
NCAM2	-0.64875
PRKD2	-0.641333333333333
ZFP36L1	1.1589
CYSLTR1	1.151
OR4C3	0.27625
HIST1H2AJ	-0.255
CCNB2	-2.11011111111111
ZNF10	-0.60025
TMEM175	0.2265
FAM134A	-0.7615
TIGD4	0.707
PCNP	0.1195
MGC39715	-0.102666666666667
LQK1	-2.79425
CREB1	0.3838
TMPRSS3	-2.40175
C4orf32	0.346625
LAT	0.10275
KCNA3	0.076
SKIV2L2	-1.0915
ROPN1B	0.767
tcag7.23	-0.669
CDT1	-3.368125
ZHX2	0.77
CD28	-1.8075
ZNF624	0.3355
SEPT2	-0.02775
SOHLH2	-1.607375
MCOLN3	0.07625
UNQ1945	1.163
MASP2	-1.346
ZNRF3	-1.0465
GPATCH3	-0.649
AGL	-0.56925
QRICH2	0.0945
PSD4	-0.769833333333333
CCNB1IP1	-0.658
ENPP7	0.0985
OBFC1	0.08525
KCNG3	-1.02925
C14orf79	0.317
ENPEP	1.6525
SCT	2.276
SKI	0.351375
SEC61G	0.0065
CAPN11	0.39525
ATXN7L3	-0.1255
DBNDD1	-1.22916666666667
FAIM	0.56325
ANKRD36	-0.2055
GABRP	-0.082
TACSTD2	0.0926666666666667
EIF3J	-1.038
PPP2R2A	-0.446
TEKT4	-0.622
PVALB	-2.98083333333333
F10	-2.61416666666667
FAM134C	1.0626
COMP	5.144625
EFCBP1	-2.1981875
SCLT1	0.64775
TAL1	-1.271
ACSL1	1.837
ABCC5	0.241583333333333
ABL1	-0.901611111111111
RBBP7	-0.769666666666667
PTPRG	-0.111875
NCOR1	-0.7029
SPINK4	2.7265
TXNRD1	0.5913
TNRC15	-0.725375
C9orf138	0.40275
UBE2H	1.19933333333333
BRDT	0.9625
C8orf31	0.0605
CCNE2	-0.0505454545454545
SLC6A8	-2.085875
CALCR	-1.4985
PPP1CB	1.15058333333333
ABHD8	-0.573
ARF5	0.1135
SLC24A4	0.7705
CCT3	-0.69425
ZNF121	0.37775
SLC3A2	-2.0757
OR13A1	1.0405
SLC5A10	0.431
RAD50	-0.518375
IER5	0.7915
MTHFD1L	-1.123875
MBTPS2	-0.801
MVK	-0.935125
NCL	-1.3334
PSMD10	0.018
MOBP	0.167875
FLJ32894	0.251
HRH1	0.543
C5orf30	-1.3455
NUDT16L1	0.4695
RASGRP3	3.87933333333333
PRKRIP1	-0.00240000000000001
CCDC75	-0.35475
LOC253970	8.30525
KIAA1239	-0.1525
MED21	-0.0595
SYT11	1.5335
NTSR2	-0.86
EGFL11	0.6365
CXorf59	
OR2A25	0.4815
SPTBN2	-1.68575
LRMP	-0.3125
RNF111	0.4885
PTH	0.3385
LOC619208	0.506833333333333
KIAA0895	0.53775
RANBP5	-0.713
P2RY10	2.61816666666667
NME5	4.40583333333333
DDX21	-1.487
LRSAM1	-1.716
HDAC11	-0.603833333333333
VMO1	4.287
NOLA2	-0.740833333333333
ADAR	0.828166666666667
MTO1	-0.876333333333333
SF4	-0.172166666666667
P2RX1	0.595666666666667
HBM	0.47325
EN2	1.46
C14orf172	-0.2685
TM9SF2	0.6132
INHBE	-0.836833333333333
TCTE3	-0.4775
TOX2	-1.68275
CTAGE3	0.649875
HBB	5.6369
MED15	-1.029
CASR	-0.94675
C6orf66	-1.22966666666667
MTPN	0.155875
UNC50	0.4845
C21orf33	-0.584375
IRF2	1.554625
PGR	-2.3995
GPR84	4.52775
CROCCL1	-2.00575
SRPX	-2.5965
BRE	-0.2345
FGF10	0.57775
SDC3	-0.348333333333333
ZRSR1	-0.719833333333333
DKFZP434P211	-0.312375
SOX6	-0.399
RPUSD2	-0.449
C14orf173	-0.375666666666667
MAPK11	-0.211
TBC1D22A	0.048
FAM123A	-0.9915
COL4A6	-3.75566666666667
TOMM70A	-0.3835
NAB1	0.958125
MGC16385	-0.653625
TSPAN18	-0.111
MED31	0.992
PLG	-0.0675
CAPSL	2.4045
ZNF532	1.1771
ASB14	0.929
CA8	-3.43725
NUDT16P	2.79483333333333
SLFN11	0.528
LRRIQ2	-0.638625
NOL7	-0.142333333333333
BRMS1L	0.005
JARID1A	-0.0818333333333334
PANK2	-0.38125
ICAM3	1.02375
MDS1	0.32025
TAF8	-0.572
RNF139	1.319
ZNF594	-1.36233333333333
ADAM8	3.170125
SFTPC	5.4445
MAN2B2	-0.03775
RGS12	-0.171625
EIF1AY	-5.15118181818182
LRRIQ1	1.62766666666667
GPR150	1.358
CCDC21	-2.18466666666667
PRRG3	0.17
SAA4	-0.4515
RAPGEF5	3.384625
ZCCHC2	0.029
MGC39372	1.1745
PPP4R2	0.938833333333333
CDCA2	-3.0695
OR4D5	0.304
PTGFRN	-0.371
SIGLEC5	2.22233333333333
C19orf61	-1.44833333333333
NMUR2	-0.3685
KIAA1586	-0.689666666666667
DAGLA	-1.36933333333333
CHCHD6	-0.49175
GPR32	0.464
NEUROD6	-0.4872
SLC2A4RG	-0.559625
CA5B	0.3085
FBXL3	1.04775
MPHOSPH9	-0.68925
HMG2L1	0.31675
HCN4	0.801833333333333
CEACAM19	1.03125
SH2D4B	0.983166666666667
HFE2	-0.901
TGM4	-0.013
LYPD2	0.12875
TBC1D15	0.38725
MRPS21	0.8931
NONO	-0.6936
CLEC5A	2.311625
ITCH	0.216
MGAT3	-0.999
MBP	0.2205
RPP25	-0.375
SOSTDC1	-1.30475
HRC	-2.33325
TRIM48	0.189
TMEM133	0.50025
ECEL1P2	0.14725
HOXC11	0.023
DOK5	1.97625
HELZ	0.593
LOC348180	-0.8655
MGC33894	0.198
ADRB3	-0.0715
DMD	-0.121416666666667
PTRH2	0.33575
MPEG1	4.03516666666667
NDUFA12	0.612166666666667
KRTAP2-4	0.498333333333333
STAMBPL1	-0.196
ADCY2	-0.905333333333333
UNQ6125	0.712
KLHL20	0.217666666666667
SRM	-1.52475
OTC	-0.07725
TMIE	0.533166666666667
SNX8	0.3545
LIPK	1.5125
CHURC1	0.304333333333333
KLC2	0.397
HDAC1	-0.621
FAM128A	-0.249666666666667
FNDC3B	0.7943
MTCP1	-0.688
WFDC10B	1.406
PCDHGB3	0.78
ATRNL1	-2.1606
CAV2	0.554875
MED26	-0.123166666666667
DUS1L	0.81775
CHRM3	-1.947375
NEK9	-0.42575
WARS2	0.428
TBX22	0.9495
TOMM40	-1.52375
RP6-213H19.1	-0.741333333333333
TUBGCP5	-1.0355
IGSF6	4.5275
TPPP	-0.0976666666666667
UNQ6190	0.359
GSTM5	1.386625
BTD	-0.401333333333333
PDCD1LG2	1.81433333333333
SNRPB2	0.328166666666667
ERICH1	-0.542625
APOA4	-1.421
HOXA11	-1.78133333333333
NARG1	-0.4565
MKX	1.03175
RAB28	-0.105928571428571
PKP3	0.5215
SH3GL2	-2.13925
CTSO	3.6735
RPN2	-0.1178125
IL28RA	-0.285166666666667
SFMBT1	-1.2145
WDR57	-0.87375
FER1L3	0.428666666666667
HSF5	0.928166666666667
TTC9B	1.221
C4BPA	2.07683333333333
ALB	-4.74830769230769
SORBS3	-0.2805
UPF2	-0.159
JPH1	-0.2675
AGBL2	0.1325
DOPEY1	1.121
TERF1	-0.318583333333333
KIF22	-0.576833333333333
NINJ1	0.54425
SEC61A2	-0.615333333333333
HIST1H1D	-0.177666666666667
SFXN4	-0.240125
UCP3	-0.0505
ZNF703	0.241166666666667
MYL6B	-0.07
TREM1	4.5035
OR52E6	0.0625
CKMT2	1.6575
HLA-C	3.060375
SLC13A3	-2.543
TIMP4	-2.23375
SLIT2	2.44575
RSF1	-0.318388888888889
LONRF1	-1.53528571428571
MON1A	-0.546333333333333
CACNG6	-0.9125
DPPA4	-6.44233333333333
ZSWIM3	0.89525
ZNF804A	0.6975
CCIN	0.7415
SLC25A31	-0.397
KCNMB4	1.277
RABL5	0.8335
GALNS	-1.1078
STX6	0.4815
HIST1H1C	-0.928
CIDEB	0.36275
CASP4	1.63483333333333
PDK3	0.2849
KCNJ11	-0.0725
TPR	-0.9175
ZSCAN20	-0.3865
MTX2	-0.19775
HIST1H2BH	0.94125
LOC283767	0.49425
LYRM7	-1.75872222222222
BRD3	0.414
HIST1H2BO	0.597
MAGEB10	0.8515
SLC45A1	0.02175
SERPINA3	-2.5673
KIAA0143	1.78275
KCNJ16	3.0646
KRT79	-0.6985
FABP2	-0.620666666666667
NUT	-0.59425
ZNF57	-0.031
FBXL4	0.20525
CLEC9A	1.443
UGT8	2.06983333333333
BMP2K	0.99725
MAPK4	-2.86775
SLC25A23	-0.3766
HINT1	-0.0942
KRTAP13-1	0.3105
SFXN5	-0.5488
CHCHD2	0.0390833333333334
FAM3D	2.236
NDP	-3.611625
RHOBTB1	-0.4495
SLC4A4	2.945875
RPL38	0.9065
HTF9C	-0.757
AP2A2	-0.16025
ZBTB46	-0.1615
MAP7D1	-0.123625
AOX1	-1.507
CYR61	0.8445
DTNA	-0.991857142857143
JRKL	-0.38275
TMOD3	-0.89775
EEA1	-0.3206
ADCK5	0.9485
IL1R1	3.13433333333333
KLK3	0.142928571428571
HRSP12	0.223
KTN1	-0.06325
LOH11CR2A	0.0339999999999999
RELL2	-1.43975
MAB21L1	-0.4545
C20orf59	-0.784666666666667
PHKB	-0.28225
ADAM2	-1.9745
TBC1D8B	1.49166666666667
FAM13A1	0.5695625
LAPTM4B	0.7
LCN8	0.2865
TMEM147	0.5595
SYT4	1.073
XPO7	-1.4715
C9orf62	1.9635
GPR75	0.6185
TRIM5	0.39075
APOC1	2.47383333333333
RNASE4	0.307166666666667
PARD6B	-1.628
ARID1A	-0.942083333333333
TPD52L3	0.3285
RRAGB	0.401166666666667
RCN2	-0.447
HIST2H2BE	0.5711875
STARD7	0.15225
SHMT2	-0.95325
KIAA1751	0.295
MLYCD	-0.617375
LOC162632	-0.2803
UQCRH	-1.1945
RP11-217H1.1	1.2331875
SDHA	-2.063
NCLN	-0.8189
ZNF17	-0.256833333333333
RCBTB2	-1.09975
VEGFB	-0.0428000000000001
RP4-747L4.3	0.856
COLQ	-0.206
MPN2	-1.1465
DRG2	-0.96825
KLRB1	6.7685
ALPK2	-1.0365
DNASE2B	1.3285
FLJ23834	-0.1605
AXUD1	0.103333333333333
SAFB	-0.9921
NSUN4	0.0455
RFX2	0.154333333333333
MAPK8IP1	-0.0945
FANCD2	-1.84821428571429
ANKZF1	-2.09066666666667
C19orf50	-1.09175
DUSP8	1.723
SENP5	0.7335
NFKBIL2	-0.89475
LBR	-0.225375
IGFL1	0.5275
LZTS2	-0.8955
IL2RG	1.4925
CCDC51	-0.89875
KLF3	-0.414375
ANKRD37	-0.34275
KCTD14	1.27
FZR1	-0.537666666666667
SLC44A4	2.4565
ESPL1	-1.3455
GMPR2	-0.1793
TBC1D19	-0.648
ERGIC1	0.394185185185185
ERBB4	-0.1006
TSPAN32	0.549833333333333
MAP4	-1.042
GPHN	-0.64925
SLC6A2	-0.18225
HIVEP1	0.595
DFFB	-0.2289
EIF4EBP2	0.047875
DMRT1	0.573
HSPB6	-0.7425
IER2	0.0376666666666667
AIFM1	-1.042
WWC2	-0.652666666666667
MRPL4	-0.49225
FLJ21062	1.73833333333333
EPB41L4A	0.145666666666667
SH2D6	0.34175
TAF4B	-1.186
GAL3ST3	-0.231
MALT1	-0.608666666666667
RTDR1	0.80525
ARVCF	-1.090875
MEX3B	-0.6325
FBXO16	0.86275
KIF7	-3.15625
C1QC	5.098
ZNF783	-0.644833333333333
ZNF85	-0.5655
MMP13	5.2165
KIAA0329	-0.321875
RTP3	-0.646
ZBED3	-2.5925
CLGN	-2.8795
SLC25A37	-2.26608333333333
hCG_18290	0.225
OR5AS1	-0.043
SMARCC2	0.0904166666666666
FAM109A	-0.0941666666666667
CCDC12	-0.6395
USF2	-0.1087
DEPDC7	-1.2075
C20orf24	1.42933333333333
JMJD3	0.129
DSP	1.35592857142857
SLIC1	1.1705
FAM20A	3.836
IRF2BP2	0.711875
ZNF230	-0.7705
MSN	0.164142857142857
SLC9A5	-1.0865
EPDR1	0.0227
MUSK	0.4715
ZNF434	-0.3765
SMARCD1	-0.5655
