Hybridization REF	TCGA-44-2661-01A-01R-1107-07
CA5B	-0.4085
FBXL3	1.49075
MPHOSPH9	-0.80575
HMG2L1	0.7145
HCN4	0.286
CEACAM19	-0.18425
SH2D4B	1.9665
HFE2	-0.1305
TGM4	-0.441
LYPD2	0.268
TBC1D15	0.18525
MRPS21	0.155
NONO	-0.1239
CLEC5A	3.61942857142857
ITCH	-0.0536
MGAT3	-0.851166666666667
MBP	0.31125
RPP25	-1.396
SOSTDC1	1.007
HRC	-1.4205
TRIM48	0.3875
TMEM133	1.98375
ECEL1P2	2.53375
HOXC11	0.1045
DOK5	0.05025
HELZ	0.547166666666667
LOC348180	-0.297
MGC33894	0.05425
ADRB3	0.112
DMD	-0.219583333333333
PTRH2	0.1715
MPEG1	3.821
NDUFA12	0.557333333333333
KRTAP2-4	0.16525
STAMBPL1	-0.4395
ADCY2	-1.07516666666667
UNQ6125	0.5055
KLHL20	1.1065
SRM	-2.25375
OTC	-0.4755
TMIE	0.0483333333333333
SNX8	0.933
LIPK	0.1465
CHURC1	-0.1185
KLC2	0.0188333333333333
HDAC1	-0.4875
FAM128A	-0.741333333333333
FNDC3B	0.8396
MTCP1	-0.0551666666666667
WFDC10B	2.6816
PCDHGB3	0.5335
ATRNL1	-2.868
CAV2	-0.045
MED26	0.286166666666667
DUS1L	0.07025
CHRM3	-1.441875
NEK9	-0.7165
WARS2	-0.25625
TBX22	-1.0815
TOMM40	-1.485
RP6-213H19.1	-1.21066666666667
TUBGCP5	-0.7185
IGSF6	5.87025
TPPP	0.2366
UNQ6190	1.2495
GSTM5	1.26225
BTD	0.317666666666667
PDCD1LG2	0.533666666666667
SNRPB2	0.303
ERICH1	0.44125
APOA4	-1.961375
HOXA11	-1.35625
NARG1	-0.796875
MKX	0.058
RAB28	-0.462928571428571
PKP3	0.60625
SH3GL2	-2.292
CTSO	3.25725
RPN2	0.600375
IL28RA	0.954666666666667
SFMBT1	0.0015
WDR57	-0.724875
FER1L3	1.34525
HSF5	0.5234
TTC9B	0.69575
C4BPA	4.51066666666667
ALB	-4.76707692307692
SORBS3	0.10775
UPF2	1.137
JPH1	-0.1585
AGBL2	0.518
DOPEY1	2.0985
TERF1	0.00508333333333334
KIF22	-0.942166666666667
NINJ1	0.53825
SEC61A2	-0.523416666666667
HIST1H1D	-0.937666666666667
SFXN4	0.292875
UCP3	-0.2336
ZNF703	0.107
MYL6B	-1.269
TREM1	3.65975
OR52E6	0.502
CKMT2	0.78675
HLA-C	1.80525
SLC13A3	-1.15133333333333
TIMP4	-3.03625
SLIT2	1.9695
RSF1	0.0804444444444445
LONRF1	-0.630857142857143
MON1A	-0.150833333333333
CACNG6	-0.477333333333333
DPPA4	-6.234
ZSWIM3	1.1905
ZNF804A	0.364666666666667
CCIN	0.7605
SLC25A31	0.2825
KCNMB4	-0.66725
RABL5	-0.275375
GALNS	-0.5683
STX6	1.309875
HIST1H1C	-1.944
CIDEB	-0.699625
CASP4	1.6355
PDK3	-0.4546
KCNJ11	0.417
TPR	0.12725
ZSCAN20	0.2365
MTX2	0.28325
HIST1H2BH	-0.082
LOC283767	0.90775
LYRM7	-2.10783333333333
BRD3	-1.236
HIST1H2BO	-0.45275
MAGEB10	-0.203
SLC45A1	-0.67275
SERPINA3	-2.56825
KIAA0143	1.60475
KCNJ16	2.798
KRT79	-0.03375
FABP2	-0.0805
NUT	1.937
ZNF57	0.69
FBXL4	0.364375
CLEC9A	3.195
UGT8	0.2175
BMP2K	0.672
MAPK4	-0.658
SLC25A23	-0.233
HINT1	-0.58
KRTAP13-1	0.037
SFXN5	-0.5664
CHCHD2	0.066
FAM3D	2.426
NDP	-3.362625
RHOBTB1	-0.562
SLC4A4	2.94775
RPL38	0.46625
HTF9C	-1.2
AP2A2	0.151375
ZBTB46	-0.808
MAP7D1	-0.24775
AOX1	-0.884
CYR61	0.0456666666666667
DTNA	-0.979714285714286
JRKL	0.60075
TMOD3	-0.0695
EEA1	0.3013
ADCK5	0.46675
IL1R1	3.17783333333333
KLK3	0.387769230769231
HRSP12	-1.02375
KTN1	-0.09525
LOH11CR2A	0.8997
RELL2	-2.064
MAB21L1	-0.16
C20orf59	-0.678333333333333
PHKB	1.21575
ADAM2	-1.8925
TBC1D8B	1.864
FAM13A1	0.0220000000000001
LAPTM4B	1.67383333333333
LCN8	-0.1995
TMEM147	0.0925
SYT4	0.5615
XPO7	-0.9685
C9orf62	0.41525
GPR75	-0.115
TRIM5	0.755375
APOC1	-0.377166666666667
RNASE4	0.649
PARD6B	-1.018125
ARID1A	-0.36425
TPD52L3	-0.3806
RRAGB	1.03983333333333
RCN2	-0.178166666666667
HIST2H2BE	-0.379125
STARD7	0.02575
SHMT2	-1.1205
KIAA1751	0.0146666666666667
MLYCD	0.517
LOC162632	-0.523
UQCRH	-1.144
RP11-217H1.1	0.793125
SDHA	-2.23083333333333
NCLN	-0.0374
ZNF17	0.8985
RCBTB2	-1.786
VEGFB	-0.4631
RP4-747L4.3	1.5475
COLQ	-0.0289
MPN2	-0.617166666666667
DRG2	-1.618
KLRB1	4.31033333333333
ALPK2	-3.97775
DNASE2B	2.764
FLJ23834	1.56166666666667
AXUD1	-0.3355
SAFB	-0.1765
NSUN4	-0.6135
RFX2	1.349
MAPK8IP1	-0.180833333333333
FANCD2	-2.14628571428571
ANKZF1	-2.02366666666667
C19orf50	-1.301625
DUSP8	0.87
SENP5	-0.342375
NFKBIL2	-1.5495
LBR	0.821625
IGFL1	0.477
LZTS2	-0.798125
IL2RG	0.314875
CCDC51	-0.528
KLF3	0.80225
ANKRD37	-1.342
KCTD14	1.60033333333333
FZR1	0.302916666666667
SLC44A4	3.4245
ESPL1	-1.714375
GMPR2	-0.7794
TBC1D19	-0.776666666666667
ERGIC1	0.97037037037037
ERBB4	0.6478
TSPAN32	0.348333333333333
MAP4	-1.147375
GPHN	-0.17375
SLC6A2	0.363
HIVEP1	1.17575
DFFB	0.1863
EIF4EBP2	0.886125
DMRT1	-0.23175
HSPB6	-0.5855
IER2	0.779666666666667
AIFM1	-0.1335
WWC2	0.175583333333333
MRPL4	-0.4325
FLJ21062	-0.321333333333333
EPB41L4A	0.869833333333333
SH2D6	0.29975
TAF4B	-0.89425
GAL3ST3	-0.3125
MALT1	0.119
RTDR1	1.9325
ARVCF	-0.643125
MEX3B	1.30333333333333
FBXO16	1.24275
KIF7	-3.48575
C1QC	4.58083333333333
ZNF783	-0.7695
ZNF85	-0.17075
MMP13	6.9635
KIAA0329	-0.835
RTP3	-0.5085
ZBED3	-1.1295
CLGN	-4.02675
SLC25A37	-0.764416666666667
hCG_18290	-0.03275
OR5AS1	0.152
SMARCC2	0.338416666666667
FAM109A	0.0726666666666666
CCDC12	-0.01
USF2	-0.1357
DEPDC7	0.57925
C20orf24	0.2695
JMJD3	0.3605
DSP	1.63942857142857
SLIC1	1.1425
FAM20A	3.32725
IRF2BP2	2.228875
ZNF230	0.394
MSN	0.326357142857143
SLC9A5	-0.2835
EPDR1	-0.073
MUSK	0.0983333333333333
ZNF434	0.722
SMARCD1	0.0418333333333333
