Hybridization REF	TCGA-67-3773-01A-01R-0946-07
TSP50	-0.1975
TCP1	-2.48175
TMED7	1.0067
CMA1	0.91
CENPL	-0.883
PTCRA	1.5675
FST	-4.39
VWCE	-3.769
PAWR	-0.67125
ABCC12	0.7575
LDLR	-0.8415
ASTN2	-0.17
LOC441212	-0.850875
GPATCH8	-0.711
TANC2	-0.571916666666667
KIF4A	-3.4265
C18orf18	-0.39025
PGM1	-0.86075
KIAA0258	0.44275
CPD	0.665125
SNCAIP	-2.03233333333333
DCT	-4.14016666666667
HLA-DOA	3.85159090909091
OR11L1	1.0975
UPK1B	-0.203
DNAJB4	-0.437125
UGT1A8	-0.0165
HIST1H4L	1.427
PECR	1.47533333333333
HSPA2	0.312
WFIKKN1	-2.22
SERP1	1.52525
SYDE2	0.44825
TACR2	0.511
NUP85	-1.00275
CD177	-0.00416666666666667
LGR5	-2.3575
PIGG	-0.200583333333333
PTHR1	-1.39966666666667
RAB5A	0.2059
FLJ13224	-0.0245
USP9Y	-1.67066666666667
C7orf53	-0.8895
LRP1B	-0.811
XAF1	1.714
ABCG8	0.289
ANKDD1A	-0.732166666666667
DAND5	-1.6385
SPAG6	4.42683333333333
LINCR	0.7675
ZDHHC22	-1.327625
CCDC60	0.24
THOC7	-1.0825
TCTA	1.531
OR8K3	0.06725
NY-REN-7	-0.65975
B2M	2.42216666666667
C6orf141	-2.615875
LPPR4	2.60975
SQLE	-1.60325
SEPHS1	-0.92975
BTBD14B	0.0952142857142858
PLRG1	0.2785
SPG7	-1.0724375
ZNF614	1.677
PARD6G	-0.154666666666667
INPP5B	0.8349
GRPEL2	0.436125
PPID	-1.4901
TRIM56	-1.2935
UBE2J1	0.22025
IL20RA	0.5855
LOC387856	-0.369
C1orf107	0.50125
UTS2R	1.092
C19orf22	-0.1825
SAFB2	-0.49825
KIAA0652	-0.0855
KLRG1	0.933333333333333
MS4A8B	1.07583333333333
FRAG1	0.1075
KIAA1546	0.768
E2F4	-1.2016
CLEC4M	0.624666666666667
BTBD14A	-2.03975
KIAA0999	-0.2556
GYPA	-3.22466666666667
TAC1	-0.2142
TRAIP	-1.619
KIAA0232	0.5594
ERCC8	-1.133
GPX4	0.65925
KIAA0368	-0.73
GPR157	-0.3505
CTAGE4	0.468
C9orf30	-1.35
OR52A1	0.582
HSP90B3P	-1.0395
ALG9	-0.6326
BTBD10	0.66425
SDK2	-0.4445
BAIAP3	-1.8855
RABGGTB	-0.477625
ANKRD40	0.00633333333333331
KRT74	0.5875
CALCOCO2	0.366285714285714
SNCA	-2.618
TMSL8	-4.488875
C2orf53	0.542
ESRRB	-0.43075
ARHGAP26	0.432625
TDRD9	-2.0145
HRAS	-0.758333333333333
KLRC4	-1.182
JAGN1	0.269333333333333
BSDC1	-0.1645
RNF43	0.1917
NDUFAF1	0.79125
PHF12	0.2705
OR1L3	0.1565
FOLR2	3.65725
LYZL6	0.1012
tcag7.1260	-1.777
WSB1	0.862833333333333
PROS1	1.1365
OSTN	0.3165
PSMB8	2.76225
SOCS4	-0.085625
DDIT4L	0.79525
MAS1	0.449
MGC34796	0.85125
CSHL1	-0.1245
TBCCD1	-1.8675
ZBTB7C	-0.237
AP2S1	-0.17725
P15RS	0.5091
VAT1	-1.2499
SHANK3	0.302333333333333
TUFM	-1.068
THEG	-0.14925
KRT34	-2.1975
SGSM3	-0.6855
TOMM22	0.721
SOCS3	1.78833333333333
CPO	-0.045
POP4	0.7375
BHLHB3	0.78675
MALL	4.415
OR1B1	0.603
PARK2	0.4675
GPR124	-0.391875
LCE1E	0.42
RUVBL2	-1.63075
CGRRF1	1.7863
ACPL2	-0.92775
WNT10B	-1.22475
BAIAP2L2	-1.64125
ISCA1	0.8925
C1orf125	0.021
RPAP1	-0.907
RAI16	-0.450166666666667
RPL27	0.7425
NLRP9	0.392
EPN1	-0.324
LOC388610	-2.462375
SLC35A1	1.9885
GAL	-4.2205
SLC14A2	0.4635
RDH11	-1.08816666666667
FAM138F	0.0875
AUH	0.2455
FLJ40243	0.63125
C14orf129	0.9755
MBD2	-1.1535
ABHD14B	-0.260375
PIGT	-0.804875
ALS2CR4	-0.567625
ALAS1	1.0068
FOXO1	0.613333333333333
CRLF3	0.70625
C20orf107	-0.432
FARS2	0.50425
CCDC28A	1.40575
NPHP3	-0.05625
OR13F1	0.628
TSEN54	-0.817
DEFB106B	-0.0424444444444444
OR8B4	0.2755
STH	-1.07025
ZC3H14	-0.851625
CBX2	-0.712
TMEM49	0.07475
C6orf21	0.987
FLJ20920	-0.2455
CRTAP	0.0642857142857143
DDX50	-0.07225
STYXL1	0.04175
BLVRB	0.299833333333333
LOC147650	-1.23483333333333
MMP24	-0.00525
GRID1	1.07216666666667
BANF1	-0.555166666666667
CTAGEP	0.274
HMBS	-1.6305
SLC25A24	0.00366666666666667
C14orf50	-0.50975
MRO	0.881333333333333
SLC25A15	-1.42825
FAM84B	0.6992
TDP1	-2.178
C16orf78	-0.00416666666666669
C11orf57	0.728625
RFK	0.451125
ZFYVE9	-1.066625
STCH	-0.7799
WIBG	0.539
LOC283871	-0.9455
GBA2	-1.131
NDUFB3	0.31725
HSD17B13	0.33775
GRIN3A	1.35233333333333
FMNL1	-1.53466666666667
SEPT7	-0.04
GNLY	5.154
GRAMD1C	2.44366666666667
ZNF165	-0.63625
USP38	0.93375
FAM83A	-0.862
C14orf24	1.76416666666667
ARMCX3	-1.359
ARHGDIB	0.684
AK1	2.659
KIAA1045	-0.069
DNAJB13	1.48633333333333
NEU2	-0.194
HIST1H4B	0.475666666666667
FAM20B	-1.3882
HES2	-0.170785714285714
FAM73B	-0.7797
LOC388381	-0.1955
INTS7	-0.471454545454545
AMPH	-0.33125
ZNF775	-0.17725
UCKL1	-1.4115
C10orf97	0.9385
C1orf161	0.07275
ALDH1L1	-1.39675
FLJ39378	-1.0365
SLC23A1	-2.266
RBM4B	-0.4175
THAP4	-0.141
OGFRL1	0.07825
KIAA0831	0.462875
PPP1R15A	-0.437833333333333
C1orf96	-0.573928571428571
C12orf11	-2.7185
BMF	1.217875
MAN1A1	-0.5115
KIAA1600	0.901166666666667
NLGN4X	-1.936
ALOX12	-0.867833333333333
RB1CC1	0.1552
NEIL2	-0.2102
EIF4E	0.242227272727273
ABHD5	0.534
EXOC4	-0.606666666666667
CIP29	0.366166666666667
BATF2	3.10375
SLC29A4	0.37375
HTR4	3.32975
EMB	1.491
TRAF6	0.83025
LMNB1	-2.2845
FAM19A5	-0.6905
SHE	1.8335
PIK3C2B	-0.43525
C15orf15	0.7666
USP15	0.7916
TCEAL2	-0.404
C5orf39	-0.119666666666667
PTGER2	2.708
SLC31A1	-0.0113125
IFT172	-0.16325
ADAM29	0.28325
GFOD1	-1.35625
ST7L	0.9925
C15orf26	-3.397
PKN3	-0.955
CNTD1	0.372
COMMD1	1.274
NTRK2	3.9085
FOXN3	0.0015
MFGE8	1.1582
PFKFB2	3.223
TAS2R4	-0.71025
ENTHD1	0.489166666666667
PRMT5	-0.888625
MGC16384	-1.25075
LOC442229	-0.45125
TSKU	-1.862375
KRTCAP3	2.2075
PDLIM1	1.2168
KCNS2	0.483
RNF126	-0.5745
CEP63	-0.591875
CLIC4	-0.62225
hCG_1990170	5.789
ACR	0.0869
KLK7	0.0405
ALOX5AP	4.7925
RIPK3	4.57575
TAS2R9	1.673
C19orf18	1.0485
BIRC6	-0.267214285714286
ZNF16	-0.137
RFT1	-0.59375
SLC8A2	-1.44575
TACC1	0.811875
ITGAD	1.531
SAMHD1	1.05
SH3PXD2B	-0.4874
EPC2	0.80425
C20orf85	3.023
ATP13A2	-0.683333333333333
KRT4	1.969625
CAPNS1	-0.36525
MDM2	1.08691666666667
PCDH20	5.787
KCNK9	0.3185
OR2C1	-0.862
KLHDC3	-0.291833333333333
IPPK	-1.038
EFHD2	0.235125
GALR3	1.44125
NBEA	-1.13983333333333
ABCA6	3.3478
CLDN3	-0.299
AKT2	-0.808071428571428
EGFR	0.552
RBM16	-0.38375
ZDHHC3	1.4085
SLC25A4	0.9585
CYB5B	-0.441666666666667
CPXM1	-1.91575
NDRG1	0.706
FLJ43826	-0.12225
OR5L2	0.203666666666667
FARP2	-0.5813
MRPL46	-0.23
LDHAL6B	0.375833333333333
MAPKAPK3	0.1725
NCAM2	0.0165
PRKD2	-0.702166666666667
ZFP36L1	1.8899
CYSLTR1	2.17075
OR4C3	0.5925
HIST1H2AJ	0.4875
CCNB2	-3.30877777777778
ZNF10	0.37075
TMEM175	0.2045
FAM134A	-0.081
TIGD4	0.446
PCNP	0.2165
MGC39715	-0.29
LQK1	0.7705
CREB1	0.3324
TMPRSS3	-0.64875
C4orf32	0.1895
LAT	-0.403916666666667
KCNA3	1.211
SKIV2L2	-0.6615
ROPN1B	-3.42475
tcag7.23	0.503
CDT1	-3.520625
ZHX2	0.67425
CD28	-1.9145
ZNF624	-0.0375
SEPT2	0.0610833333333333
SOHLH2	-3.24414285714286
MCOLN3	-0.601875
UNQ1945	0.6905
MASP2	-1.3965
ZNRF3	-0.00469999999999999
GPATCH3	-0.07
AGL	3.14775
QRICH2	0.0765
PSD4	-0.431333333333333
CCNB1IP1	0.19775
ENPP7	-0.28875
OBFC1	2.20275
KCNG3	-0.7155
C14orf79	0.12425
ENPEP	2.01366666666667
SCT	0.471
SKI	0.919875
SEC61G	-0.99725
CAPN11	-0.301
ATXN7L3	-0.766
DBNDD1	-0.824166666666667
FAIM	-0.421
ANKRD36	-0.5165
GABRP	-0.372166666666667
TACSTD2	1.285
EIF3J	-1.157
PPP2R2A	0.02275
TEKT4	-0.852666666666667
PVALB	-3.36733333333333
F10	-1.71716666666667
FAM134C	0.8369
COMP	4.952875
EFCBP1	-1.9556875
SCLT1	0.6425
TAL1	-0.8443
ACSL1	0.748
ABCC5	-0.749666666666667
ABL1	-0.787222222222222
RBBP7	-0.62625
PTPRG	1.383625
NCOR1	-1.2841
SPINK4	-2.23216666666667
TXNRD1	1.0983
TNRC15	0.652125
C9orf138	0.120714285714286
UBE2H	0.370333333333333
BRDT	0.305
C8orf31	0.1255
CCNE2	-1.49781818181818
SLC6A8	-2.4985
CALCR	-0.34925
PPP1CB	1.192
ABHD8	-0.4635
ARF5	0.0688
SLC24A4	0.9205
CCT3	-1.55975
ZNF121	0.15875
SLC3A2	-2.1152
OR13A1	0.524
SLC5A10	-0.5355
RAD50	-0.0644999999999999
IER5	0.723875
MTHFD1L	-1.02875
MBTPS2	0.30375
MVK	-0.307125
NCL	-1.1348
PSMD10	-0.26925
MOBP	0.420375
FLJ32894	0.023
HRH1	1.13116666666667
C5orf30	-0.9675
NUDT16L1	1.0069
RASGRP3	3.25933333333333
PRKRIP1	-0.0753
CCDC75	0.317
LOC253970	8.35225
KIAA1239	0.06575
MED21	0.7455
SYT11	0.313416666666667
NTSR2	-0.3745
EGFL11	0.983
CXorf59	0.105
OR2A25	0.40175
SPTBN2	-1.97675
LRMP	-0.231666666666667
RNF111	0.487
PTH	0.568
LOC619208	0.6735
KIAA0895	1.13375
RANBP5	-0.883875
P2RY10	1.77866666666667
NME5	2.68916666666667
DDX21	-1.726
LRSAM1	-1.5
HDAC11	0.057
VMO1	2.19375
NOLA2	-0.651166666666667
ADAR	-0.4935
MTO1	-1.21083333333333
SF4	0.353666666666667
P2RX1	1.021
HBM	0.6045
EN2	1.269
C14orf172	-0.39025
TM9SF2	-0.1369
INHBE	-0.963833333333333
TCTE3	-0.236166666666667
TOX2	-2.18125
CTAGE3	0.23875
HBB	5.0652
MED15	-1.42766666666667
CASR	0.765
C6orf66	-1.442
MTPN	-0.900125
UNC50	0.73825
C21orf33	-0.046
IRF2	0.547375
PGR	-2.23483333333333
GPR84	2.39275
CROCCL1	-1.851
SRPX	-2.2545
BRE	0.00516666666666667
FGF10	0.56425
SDC3	-0.684833333333333
ZRSR1	-0.145666666666667
DKFZP434P211	-1.329375
SOX6	0.268
RPUSD2	0.2425
C14orf173	-0.4465
MAPK11	-0.727333333333333
TBC1D22A	0.3625
FAM123A	-0.3765
COL4A6	-4.10916666666667
TOMM70A	-0.515
NAB1	-0.369125
MGC16385	-0.32225
TSPAN18	-0.7845
MED31	1.05675
PLG	-0.02175
CAPSL	0.661
ZNF532	1.1005
ASB14	0.44675
CA8	-4.126
NUDT16P	2.42433333333333
SLFN11	-0.6535
LRRIQ2	-0.678625
NOL7	-0.3165
BRMS1L	-0.21025
JARID1A	-0.0198333333333333
PANK2	-1.51775
ICAM3	0.407
MDS1	1.85975
TAF8	-0.0345
RNF139	0.36325
ZNF594	-1.28633333333333
ADAM8	1.99025
SFTPC	5.298125
MAN2B2	0.09525
RGS12	-0.1600625
EIF1AY	-5.40816666666667
LRRIQ1	-2.082
GPR150	1.21825
CCDC21	-1.744
PRRG3	0.01375
SAA4	-3.764
RAPGEF5	4.122
ZCCHC2	-0.1965
MGC39372	1.1485
PPP4R2	-0.1575
CDCA2	-2.769
OR4D5	0.342833333333333
PTGFRN	-0.223
SIGLEC5	1.6335
C19orf61	-0.987
NMUR2	0.697
KIAA1586	-0.3895
DAGLA	-1.5762
CHCHD6	-0.12975
GPR32	0.405
NEUROD6	0.307166666666667
SLC2A4RG	-1.183125
CA5B	0.089
FBXL3	1.65225
MPHOSPH9	-1.417
HMG2L1	0.28225
HCN4	0.628166666666667
CEACAM19	0.16625
SH2D4B	0.716666666666667
HFE2	-0.6185
TGM4	-0.110333333333333
LYPD2	-0.22025
TBC1D15	0.60775
MRPS21	0.2568
NONO	-1.4096
CLEC5A	2.1115
ITCH	-0.4683
MGAT3	-1.03766666666667
MBP	0.3935
RPP25	-0.23125
SOSTDC1	2.0295
HRC	-1.6215
TRIM48	0.055
TMEM133	2.05075
ECEL1P2	0.03025
HOXC11	-0.306
DOK5	-0.58925
HELZ	0.172166666666667
LOC348180	-0.616
MGC33894	-0.166
ADRB3	0.7785
DMD	0.435583333333333
PTRH2	-0.55175
MPEG1	3.024
NDUFA12	0.159666666666667
KRTAP2-4	0.434416666666667
STAMBPL1	-0.403
ADCY2	-0.761
UNQ6125	-0.156
KLHL20	0.788
SRM	-1.72575
OTC	1.08275
TMIE	0.859833333333333
SNX8	0.362
LIPK	0.2165
CHURC1	1.70375
KLC2	0.493833333333333
HDAC1	-0.8225
FAM128A	-0.887833333333333
FNDC3B	0.3767
MTCP1	-0.3045
WFDC10B	2.6235
PCDHGB3	0.5435
ATRNL1	-2.4196
CAV2	2.23825
MED26	0.0423333333333334
DUS1L	-0.293
CHRM3	-1.992625
NEK9	-0.21725
WARS2	0.24075
TBX22	-1.238
TOMM40	-1.6405
RP6-213H19.1	-0.034
TUBGCP5	-0.7175
IGSF6	6.75125
TPPP	0.2778
UNQ6190	0.223
GSTM5	0.16425
BTD	0.466833333333333
PDCD1LG2	0.394166666666667
SNRPB2	-0.8585
ERICH1	0.098125
APOA4	-1.182
HOXA11	-2.303
NARG1	-0.678375
MKX	-0.731
RAB28	0.173857142857143
PKP3	-0.298
SH3GL2	-2.26366666666667
CTSO	4.9215
RPN2	-0.8995625
IL28RA	0.2275
SFMBT1	-0.24275
WDR57	-0.0815
FER1L3	1.18808333333333
HSF5	0.403333333333333
TTC9B	0.41025
C4BPA	6.86216666666667
ALB	-3.97707692307692
SORBS3	-0.342875
UPF2	-0.1675
JPH1	-0.048
AGBL2	-0.03
DOPEY1	0.7165
TERF1	-0.573833333333333
KIF22	-0.5835
NINJ1	1.36825
SEC61A2	-0.99675
HIST1H1D	-0.614833333333333
SFXN4	0.026125
UCP3	1.1242
ZNF703	0.242333333333333
MYL6B	-0.46875
TREM1	4.01725
OR52E6	0.1755
CKMT2	1.65075
HLA-C	2.83325
SLC13A3	-2.35766666666667
TIMP4	-2.792
SLIT2	2.9315
RSF1	-0.597055555555556
LONRF1	-0.6105
MON1A	-0.593166666666667
CACNG6	-1.302
DPPA4	-4.85033333333333
ZSWIM3	-0.1845
ZNF804A	0.0516666666666667
CCIN	0.34075
SLC25A31	0.6315
KCNMB4	-1.51925
RABL5	-0.050875
GALNS	-1.148
STX6	0.475375
HIST1H1C	-0.191833333333333
CIDEB	-1.092375
CASP4	2.25466666666667
PDK3	0.5036
KCNJ11	0.615
TPR	-1.427625
ZSCAN20	-1.4985
MTX2	0.12
HIST1H2BH	0.51675
LOC283767	0.5075
LYRM7	-1.02511111111111
BRD3	-0.853666666666667
HIST1H2BO	0.16825
MAGEB10	0.0245
SLC45A1	-0.63775
SERPINA3	-2.5179
KIAA0143	1.12125
KCNJ16	0.4525
KRT79	-0.31275
FABP2	-0.3835
NUT	-0.02125
ZNF57	-0.04
FBXL4	-0.258875
CLEC9A	2.221
UGT8	2.327
BMP2K	0.24325
MAPK4	-3.1595
SLC25A23	-0.3014
HINT1	0.3794
KRTAP13-1	0.7395
SFXN5	-1.2235
CHCHD2	-0.0720833333333333
FAM3D	2.631
NDP	-3.148875
RHOBTB1	-0.6585
SLC4A4	4.95875
RPL38	-0.1435
HTF9C	-0.945
AP2A2	-0.26825
ZBTB46	-1.139
MAP7D1	-0.845125
AOX1	-1.38433333333333
CYR61	1.67225
DTNA	-1.13635714285714
JRKL	0.282
TMOD3	-0.38625
EEA1	-0.5873
ADCK5	0.1865
IL1R1	3.4195
KLK3	0.666714285714286
HRSP12	0.00575000000000001
KTN1	-0.75975
LOH11CR2A	1.7957
RELL2	-1.85075
MAB21L1	0.32025
C20orf59	-0.924833333333333
PHKB	0.138
ADAM2	-2.65233333333333
TBC1D8B	1.58233333333333
FAM13A1	0.597
LAPTM4B	0.63025
LCN8	0.136
TMEM147	-0.0235
SYT4	0.22775
XPO7	-1.221
C9orf62	1.68375
GPR75	-0.255
TRIM5	1.2245
APOC1	2.94533333333333
RNASE4	2.15016666666667
PARD6B	-1.713125
ARID1A	-1.2195
TPD52L3	0.1961
RRAGB	1.49333333333333
RCN2	-0.012
HIST2H2BE	-0.723625
STARD7	-0.47375
SHMT2	-2.002
KIAA1751	-0.0563333333333333
MLYCD	0.026875
LOC162632	-0.4421
UQCRH	-0.89725
RP11-217H1.1	1.679875
SDHA	-2.18316666666667
NCLN	-0.7765
ZNF17	0.388833333333333
RCBTB2	-1.25125
VEGFB	0.1712
RP4-747L4.3	1.37275
COLQ	-0.509
MPN2	-0.594833333333333
DRG2	-1.33375
KLRB1	6.9895
ALPK2	-2.98325
DNASE2B	1.7515
FLJ23834	-0.0601666666666666
AXUD1	0.94
SAFB	-0.7316
NSUN4	0.1465
RFX2	0.605
MAPK8IP1	-0.9785
FANCD2	-1.69192857142857
ANKZF1	-1.57266666666667
C19orf50	-0.00474999999999999
DUSP8	0.188375
SENP5	0.130125
NFKBIL2	-0.914
LBR	-1.564625
IGFL1	0.427
LZTS2	-0.033375
IL2RG	0.3565
CCDC51	-0.294
KLF3	-0.16875
ANKRD37	0.65525
KCTD14	2.47083333333333
FZR1	-0.586333333333333
SLC44A4	2.4765
ESPL1	-1.410625
GMPR2	0.4795
TBC1D19	-0.225
ERGIC1	0.579074074074074
ERBB4	1.0093
TSPAN32	0.6185
MAP4	-1.35275
GPHN	-1.007
SLC6A2	-0.01625
HIVEP1	0.97375
DFFB	-0.1156
EIF4EBP2	0.59775
DMRT1	0.0345
HSPB6	-0.71025
IER2	0.451333333333333
AIFM1	-0.02525
WWC2	1.02341666666667
MRPL4	-0.35475
FLJ21062	0.237666666666667
EPB41L4A	0.98125
SH2D6	-0.075
TAF4B	-1.08275
GAL3ST3	-0.4855
MALT1	-0.368166666666667
RTDR1	-0.32325
ARVCF	-0.6475
MEX3B	-1.7275
FBXO16	1.35275
KIF7	-3.04625
C1QC	4.7175
ZNF783	-0.425333333333333
ZNF85	-0.49325
MMP13	-0.5195
KIAA0329	-0.326375
RTP3	-0.9645
ZBED3	-1.0135
CLGN	-4.16825
SLC25A37	0.106916666666667
hCG_18290	0.332
OR5AS1	-0.042
SMARCC2	0.1705
FAM109A	0.216333333333333
CCDC12	-0.6325
USF2	-0.2969
DEPDC7	-0.249
C20orf24	-0.429666666666667
JMJD3	-0.934
DSP	-2.91721428571429
SLIC1	0.95225
FAM20A	4.26125
IRF2BP2	0.315
ZNF230	0.0985
MSN	0.669
SLC9A5	-1.074
EPDR1	0.8593
MUSK	0.3755
ZNF434	0.408666666666667
SMARCD1	-0.830333333333333
ZFP106	-0.74625
ZNF347	0.2227
GTF2E1	0.16525
RY1	0.156
