Hybridization REF	TCGA-55-1592-01A-01R-0946-07
DKFZP564J0863	-0.93675
SLC9A3R1	0.062625
BCDO2	0.360625
CHMP7	-0.3845
REM2	0.142
DNHD1	-0.319
FKBP4	-1.276875
ZNF350	1.087
MGC11102	-0.3055
BST1	2.1155
KISS1R	0.2415
NCR2	-0.2715
DEFB125	0.582
UBE2W	1.4185
KRT15	0.15025
C10orf99	0.169
SCN11A	0.46025
GFI1	-1.84475
RDHE2	4
FHL1	-0.229833333333333
OSGEP	0.756166666666667
GATA1	-3.68283333333333
SMC6	-0.36525
TTTY14	2.18275
LPIN3	0.157
RPL4	-1.5975
RBPMS	0.6058
PRPF3	-0.659333333333333
EMR1	-1.7505
SPATA19	-0.062
XCR1	-0.0025
IRX3	0.9767
RBM6	-0.227
KLF4	0.0805
UNC5CL	2.133
SEBOX	-0.1695
BTK	0.5895
KRCC1	1.30075
C6orf27	-0.072
SYTL5	-0.3865
PRND	0.152125
LOC653319	-0.578
PIGL	-1.540125
HUS1	0.554666666666667
SFRS6	-0.16225
C17orf77	0.187
UIMC1	-1.01433333333333
FXYD2	-1.7724
LOC283152	1.023
ZNF667	0.165
ZCCHC12	0.90625
TFEC	3.5544
ATP7B	1.7615
POLD2	-1.951
RG9MTD1	-0.4825
ACOT2	0.230833333333333
HIST1H4I	-0.644875
PPARGC1A	-0.7008
ETFA	-0.7209
POLRMT	-1.149
ZNF146	0.158625
MIA2	-0.328
KLHL6	0.728
HOXB5	-0.18325
NENF	0.6505
CUGBP1	-0.0997499999999999
PRSS22	2.61633333333333
CASC4	1.3962
CUL4B	0.8308
CENPJ	-1.0374
PITX1	-2.81066666666667
FLJ31033	0.591833333333333
CELSR3	-0.517
ZNF568	0.27775
ITSN1	-0.60475
EHBP1L1	-0.7695
C19orf2	-0.9555
DCTN1	-0.59325
LIN28B	-3.02666666666667
TNKS2	0.0915
C1QBP	-1.30825
CADPS2	2.49275
SRMS	0.12775
GJA9	-0.0475
MGC24975	-1.07933333333333
TRIM45	-1.0755
TSP50	1.9525
TCP1	-1.47225
TMED7	0.5256
CMA1	-0.0509999999999999
CENPL	-0.839333333333333
PTCRA	0.6165
FST	-4.863
VWCE	-3.8955
PAWR	-0.69875
ABCC12	0.217333333333333
LDLR	-0.674
ASTN2	-0.6556
LOC441212	-1.115875
GPATCH8	-0.18375
TANC2	-0.387
KIF4A	-2.34725
C18orf18	-0.193
PGM1	0.4655
KIAA0258	1.87725
CPD	2.5515
SNCAIP	-0.8185
DCT	-4.39533333333333
HLA-DOA	3.28495454545455
OR11L1	0.369
UPK1B	2.75666666666667
DNAJB4	0.215875
UGT1A8	-0.11375
HIST1H4L	-1.1205
PECR	-1.06133333333333
HSPA2	0.76225
WFIKKN1	-2.6245
SERP1	1.1355
SYDE2	1.225
TACR2	0.2035
NUP85	-0.74625
CD177	1.97633333333333
LGR5	-1.47216666666667
PIGG	-0.18225
PTHR1	-1.53966666666667
RAB5A	0.729
FLJ13224	-0.364
USP9Y	1.29316666666667
C7orf53	-0.033
LRP1B	-1.79475
XAF1	1.6646
ABCG8	-1.209
ANKDD1A	-0.0025
DAND5	-1.9205
SPAG6	0.494666666666667
LINCR	2.755
ZDHHC22	-1.82625
CCDC60	0.8745
THOC7	-1.4265
TCTA	0.8492
OR8K3	-0.198
NY-REN-7	0.1955
B2M	1.89733333333333
C6orf141	-1.929125
LPPR4	1.17475
SQLE	-0.315125
SEPHS1	-1.002
BTBD14B	0.0570714285714286
PLRG1	0.2085
SPG7	-0.2676875
ZNF614	0.00833333333333334
PARD6G	0.371666666666667
INPP5B	-0.4143
GRPEL2	-0.807875
PPID	-1.0101
TRIM56	0.27225
UBE2J1	0.386
IL20RA	2.73675
LOC387856	0.07
C1orf107	0.482666666666667
UTS2R	0.48325
C19orf22	0.2905
SAFB2	-0.469625
KIAA0652	-0.213
KLRG1	0.361666666666667
MS4A8B	3.29283333333333
FRAG1	0.937
KIAA1546	0.21925
E2F4	-0.9877
CLEC4M	0.447
BTBD14A	-1.49375
KIAA0999	0.6567
GYPA	-3.39783333333333
TAC1	-0.3347
TRAIP	-1.82983333333333
KIAA0232	0.4518
ERCC8	-1.36425
GPX4	0.704
KIAA0368	0.1025
GPR157	-0.724666666666667
CTAGE4	-0.1145
C9orf30	-0.953833333333333
OR52A1	-0.0065
HSP90B3P	0.532
ALG9	-0.1118
BTBD10	0.63925
SDK2	0.14275
BAIAP3	-1.6755
RABGGTB	-1.12925
ANKRD40	-0.0495
KRT74	0.8515
CALCOCO2	0.547357142857143
SNCA	-2.3145
TMSL8	-5.36025
C2orf53	0.2105
ESRRB	-0.26775
ARHGAP26	-0.638625
TDRD9	-0.36125
HRAS	-1.2365
KLRC4	-2.591
JAGN1	-0.097
BSDC1	0.23275
RNF43	-0.1302
NDUFAF1	0.06525
PHF12	0.43375
OR1L3	0.07675
FOLR2	2.47866666666667
LYZL6	-0.156166666666667
tcag7.1260	-0.4115
WSB1	0.682833333333333
PROS1	0.4645
OSTN	0.5195
PSMB8	1.32525
SOCS4	-0.22625
DDIT4L	2.49425
MAS1	0.4095
MGC34796	0.44875
CSHL1	-0.0781666666666667
TBCCD1	-0.462666666666667
ZBTB7C	-0.4075
AP2S1	-0.334875
P15RS	0.0187
VAT1	0.1717
SHANK3	0.831833333333333
TUFM	-0.0341666666666667
THEG	-0.3395
KRT34	-2.01525
SGSM3	0.5265
TOMM22	0.23075
SOCS3	2.10466666666667
CPO	1.269
POP4	0.0425
BHLHB3	2.20375
MALL	3.245
OR1B1	0.219
PARK2	0.440166666666667
GPR124	-0.600375
LCE1E	0.0705
RUVBL2	-1.34975
CGRRF1	0.8984
ACPL2	-0.39975
WNT10B	-1.603625
BAIAP2L2	-2.093625
ISCA1	-0.0195
C1orf125	-0.55075
RPAP1	-0.62
RAI16	-1.3435
RPL27	-0.46225
NLRP9	0.342
EPN1	-0.1465
LOC388610	0.12675
SLC35A1	1.4761
GAL	-4.5535
SLC14A2	-0.04675
RDH11	-0.0476666666666667
FAM138F	-1.0205
AUH	0.28125
FLJ40243	0.69025
C14orf129	0.634166666666667
MBD2	-0.562833333333333
ABHD14B	-0.2915
PIGT	0.399375
ALS2CR4	-0.029625
ALAS1	0.488
FOXO1	1.06016666666667
CRLF3	0.283375
C20orf107	-0.316
FARS2	-1.0855
CCDC28A	0.92925
NPHP3	-0.72025
OR13F1	0.303
TSEN54	-0.84475
DEFB106B	0.0841
OR8B4	0.5965
STH	-1.293
ZC3H14	-0.8525
CBX2	0.349
TMEM49	0.031
C6orf21	0.4855
FLJ20920	1.596125
CRTAP	-0.639285714285714
DDX50	-0.4115
STYXL1	0.0545
BLVRB	0.363
LOC147650	0.00116666666666667
MMP24	0.865
GRID1	0.599833333333333
BANF1	-0.306
CTAGEP	0.14
HMBS	-0.4055
SLC25A24	0.960666666666667
C14orf50	0.696
MRO	1.18516666666667
SLC25A15	-1.122
FAM84B	0.754
TDP1	-0.8765
C16orf78	0.0138333333333333
C11orf57	0.51
RFK	0.07275
ZFYVE9	-0.28075
STCH	-0.6202
WIBG	0.1985
LOC283871	-0.468
GBA2	-0.3266
NDUFB3	0.47075
HSD17B13	-0.247
GRIN3A	1.66083333333333
FMNL1	-0.641833333333333
SEPT7	0.033
GNLY	2.487
GRAMD1C	1.51983333333333
ZNF165	0.71725
USP38	0.449
FAM83A	0.352833333333333
C14orf24	0.91275
ARMCX3	1.582625
ARHGDIB	0.0168333333333333
AK1	0.46175
KIAA1045	-0.2885
DNAJB13	1.40266666666667
NEU2	0.2665
HIST1H4B	-0.809166666666667
FAM20B	-0.8831
HES2	0.926785714285714
FAM73B	-0.7046
LOC388381	-0.114
INTS7	-0.952818181818182
AMPH	-0.6355
ZNF775	-0.440375
UCKL1	-0.3825
C10orf97	0.26
C1orf161	0.03925
ALDH1L1	-0.30425
FLJ39378	-0.463125
SLC23A1	-1.6745
RBM4B	0.22075
THAP4	0.0165
OGFRL1	0.393
KIAA0831	0.390875
PPP1R15A	-0.743333333333333
C1orf96	-0.246642857142857
C12orf11	0.097
BMF	1.526125
MAN1A1	-0.5845
KIAA1600	0.353166666666667
NLGN4X	-1.41625
ALOX12	-1.38483333333333
RB1CC1	0.8068
NEIL2	-0.204
EIF4E	-0.119318181818182
ABHD5	-0.07175
EXOC4	0.1785
CIP29	-0.0203333333333333
BATF2	1.501
SLC29A4	1.964375
HTR4	0.35175
EMB	-0.63625
TRAF6	1.129
LMNB1	0.0035
FAM19A5	-1.1225
SHE	2.28875
PIK3C2B	2.019
C15orf15	-0.8392
USP15	-0.1269
TCEAL2	0.66225
C5orf39	0.266166666666667
PTGER2	-0.06375
SLC31A1	-0.202
IFT172	0.32725
ADAM29	0.2
GFOD1	-0.049
ST7L	0.720333333333333
C15orf26	-3.51225
PKN3	-2.359
CNTD1	0.226166666666667
COMMD1	1.07675
NTRK2	0.832333333333333
FOXN3	1.055
MFGE8	-0.8031
PFKFB2	1.374
TAS2R4	-0.01375
ENTHD1	0.676
PRMT5	-1.207
MGC16384	-0.83625
LOC442229	-0.158
TSKU	0.274625
KRTCAP3	3.825625
PDLIM1	0.8675
KCNS2	0.2335
RNF126	-1.05866666666667
CEP63	0.08175
CLIC4	-0.4785
hCG_1990170	2.25175
ACR	0.3771
KLK7	0.493
ALOX5AP	4.262625
RIPK3	4.22175
TAS2R9	-0.047
C19orf18	1.7265
BIRC6	-0.0408571428571429
ZNF16	0.1675
RFT1	-1.4825
SLC8A2	-0.85125
TACC1	0.925
ITGAD	0.49325
SAMHD1	2.01
SH3PXD2B	0.673
EPC2	1.033
C20orf85	0.31825
ATP13A2	-0.257
KRT4	3.163625
CAPNS1	0.01275
MDM2	-0.145
PCDH20	4.31475
KCNK9	0.0945
OR2C1	0.2655
KLHDC3	-0.663333333333333
IPPK	-0.6295
EFHD2	0.535625
GALR3	0.365
NBEA	2.01183333333333
ABCA6	3.2855
CLDN3	2.22866666666667
AKT2	-1.11321428571429
EGFR	-1.8767
RBM16	0.460625
ZDHHC3	0.7877
SLC25A4	-0.128166666666667
CYB5B	-0.588
CPXM1	-1.4865
NDRG1	1.00053846153846
FLJ43826	0.18325
OR5L2	0.193666666666667
FARP2	0.6366
MRPL46	-0.728833333333333
LDHAL6B	0.4015
MAPKAPK3	-0.773833333333333
NCAM2	-1.159
PRKD2	-0.705833333333333
ZFP36L1	1.0369
CYSLTR1	-0.26375
OR4C3	-0.2445
HIST1H2AJ	-0.0815
CCNB2	-2.27622222222222
ZNF10	0.08525
TMEM175	0.22
FAM134A	0.361833333333333
TIGD4	-0.167
PCNP	-0.1725
MGC39715	0.02925
LQK1	-2.099
CREB1	0.8537
TMPRSS3	-1.492
C4orf32	-0.16625
LAT	-1.19041666666667
KCNA3	0.456
SKIV2L2	-0.52675
ROPN1B	-1.35775
tcag7.23	-0.8345
CDT1	-2.732
ZHX2	-0.005875
CD28	-2.30625
ZNF624	0.43125
SEPT2	0.552333333333333
SOHLH2	3.32825
MCOLN3	2.35025
UNQ1945	0.186
MASP2	-1.4935
ZNRF3	0.542
GPATCH3	0.42075
AGL	1.006875
QRICH2	-0.4575
PSD4	-0.125333333333333
CCNB1IP1	-2.04125
ENPP7	-0.33175
OBFC1	-0.14075
KCNG3	-0.33375
C14orf79	-1.07133333333333
ENPEP	1.22833333333333
SCT	0.216
SKI	0.749375
SEC61G	-1.05975
CAPN11	-0.726
ATXN7L3	-0.5975
DBNDD1	-0.520833333333333
FAIM	0.29875
ANKRD36	-0.245
GABRP	2.8215
TACSTD2	2.98166666666667
EIF3J	-0.75625
PPP2R2A	-0.70175
TEKT4	0.0556666666666667
PVALB	-4.162
F10	-2.37633333333333
FAM134C	0.6258
COMP	4.002125
EFCBP1	-1.608875
SCLT1	0.233625
TAL1	-0.8484
ACSL1	2.578
ABCC5	0.840416666666667
ABL1	-0.899222222222222
RBBP7	-0.992916666666667
PTPRG	-0.917375
NCOR1	-0.4443
SPINK4	-1.99
TXNRD1	-0.207
TNRC15	1.03625
C9orf138	0.781375
UBE2H	0.965
BRDT	3.28316666666667
C8orf31	1.07975
CCNE2	-0.956181818181818
SLC6A8	-1.8375
CALCR	-2.23825
PPP1CB	1.42466666666667
ABHD8	-0.93825
ARF5	0.4193
SLC24A4	0.61425
CCT3	-0.39075
ZNF121	-0.0675
SLC3A2	-1.6697
OR13A1	0.142
SLC5A10	-0.32575
RAD50	-0.00424999999999996
IER5	0.159375
MTHFD1L	-1.7015
MBTPS2	-0.05425
MVK	-0.538
NCL	0.195
PSMD10	-0.23925
MOBP	-0.005
FLJ32894	0.315
HRH1	-0.101166666666667
C5orf30	-0.8735
NUDT16L1	0.1783
RASGRP3	3.26933333333333
PRKRIP1	-0.1797
CCDC75	-0.3325
LOC253970	7.58625
KIAA1239	-0.00850000000000001
MED21	2.64325
SYT11	0.567833333333333
NTSR2	0.042
EGFL11	0.348
CXorf59	0.5245
OR2A25	0.27575
SPTBN2	-0.35675
LRMP	-0.171666666666667
RNF111	0.83825
PTH	-0.0985
LOC619208	0.218333333333333
KIAA0895	1.189
RANBP5	-1.559625
P2RY10	0.785666666666667
NME5	0.786666666666667
DDX21	-1.14725
LRSAM1	-1.495
HDAC11	0.101333333333333
VMO1	2.52725
NOLA2	-0.955333333333333
ADAR	0.155666666666667
MTO1	-0.772
SF4	-0.304666666666667
P2RX1	0.500666666666667
HBM	1.0925
EN2	0.5125
C14orf172	-0.22575
TM9SF2	0.3351
INHBE	-0.8765
TCTE3	-0.19925
TOX2	-2.346
CTAGE3	0.5815
HBB	4.8754
MED15	-0.764166666666667
CASR	0.1515
C6orf66	-0.765833333333333
MTPN	-0.554
UNC50	1.11075
C21orf33	-0.90375
IRF2	0.97325
PGR	-2.67616666666667
GPR84	3.27125
CROCCL1	-0.5195
SRPX	-1.262
BRE	0.135666666666667
FGF10	0.3
SDC3	0.567
ZRSR1	-0.8835
DKFZP434P211	-0.4355
SOX6	0.054
RPUSD2	-0.5835
C14orf173	-0.339416666666667
MAPK11	-1.277
TBC1D22A	0.143
FAM123A	-1.414
COL4A6	-3.90183333333333
TOMM70A	-0.04075
NAB1	0.245375
MGC16385	0.44675
TSPAN18	-1.34433333333333
MED31	0.12825
PLG	-0.08475
CAPSL	-0.1075
ZNF532	1.4941
ASB14	-0.1915
CA8	-0.20825
NUDT16P	1.975
SLFN11	1.1955
LRRIQ2	-0.0005
NOL7	0.0985
BRMS1L	0.654625
JARID1A	0.271833333333333
PANK2	-0.224
ICAM3	-0.764
MDS1	1.983
TAF8	0.41
RNF139	0.3745
ZNF594	-0.00383333333333334
ADAM8	1.7455
SFTPC	5.718
MAN2B2	1.138
RGS12	-0.2805
EIF1AY	0.891166666666667
LRRIQ1	-1.56933333333333
GPR150	0.58425
CCDC21	-1.23366666666667
PRRG3	0.12425
SAA4	-2.95025
RAPGEF5	2.271
ZCCHC2	0.736
MGC39372	0.453
PPP4R2	-0.113333333333333
CDCA2	-2.5975
OR4D5	0.650166666666667
PTGFRN	1.0164
SIGLEC5	2.0735
C19orf61	-1.237
NMUR2	-0.3045
KIAA1586	-0.549166666666667
DAGLA	0.887666666666666
CHCHD6	-0.65075
GPR32	0.3855
NEUROD6	0.226166666666667
SLC2A4RG	-0.3885
CA5B	-0.57175
FBXL3	1.30325
MPHOSPH9	-1.6725
HMG2L1	0.48275
HCN4	0.109333333333333
CEACAM19	0.47375
SH2D4B	0.364666666666667
HFE2	-0.8375
TGM4	-0.326166666666667
LYPD2	-0.13875
TBC1D15	-0.066
MRPS21	-0.3839
NONO	-1.4075
CLEC5A	2.753875
ITCH	0.5514
MGAT3	0.459666666666667
MBP	0.320625
RPP25	-0.1805
SOSTDC1	1.0515
HRC	-0.95775
TRIM48	1.3235
TMEM133	1.68525
ECEL1P2	3.1935
HOXC11	-0.361
DOK5	-0.215
HELZ	-0.0981666666666667
LOC348180	-0.8495
MGC33894	-0.033
ADRB3	-0.0245
DMD	0.653333333333333
PTRH2	-0.32675
MPEG1	2.63366666666667
NDUFA12	-0.272666666666667
KRTAP2-4	0.000166666666666658
STAMBPL1	-1.21966666666667
ADCY2	-0.795166666666667
UNQ6125	-0.194
KLHL20	0.888166666666667
SRM	-1.32875
OTC	0.5455
TMIE	0.5255
SNX8	0.4835
LIPK	0.013
CHURC1	-0.308833333333333
KLC2	0.165333333333333
HDAC1	0.360666666666667
FAM128A	-0.585333333333333
FNDC3B	0.911
MTCP1	0.383833333333333
WFDC10B	0.8132
PCDHGB3	0.643
ATRNL1	-2.621
CAV2	1.24725
MED26	-0.4485
DUS1L	-0.1805
CHRM3	0.337
NEK9	0.15975
WARS2	0.8425
TBX22	-1.122
TOMM40	-1.10825
RP6-213H19.1	0.571166666666667
TUBGCP5	-1.19825
IGSF6	5.39275
TPPP	0.659833333333333
UNQ6190	0.2245
GSTM5	3.027
BTD	0.067
PDCD1LG2	0.2215
SNRPB2	-0.182333333333333
ERICH1	-0.198
APOA4	-1.801875
HOXA11	-2.235
NARG1	-0.666875
MKX	-0.66275
RAB28	-0.416928571428571
PKP3	0.6285
SH3GL2	-0.36675
CTSO	2.51825
RPN2	0.5320625
IL28RA	1.07583333333333
SFMBT1	-0.11475
WDR57	-0.375
FER1L3	0.298416666666667
HSF5	0.659333333333333
TTC9B	-0.10775
C4BPA	4.82266666666667
ALB	-3.68228571428571
SORBS3	-0.31775
UPF2	0.7365
JPH1	0.6555
AGBL2	0.707
DOPEY1	1.0295
TERF1	-0.216083333333333
KIF22	-0.185833333333333
NINJ1	0.44075
SEC61A2	-0.124916666666667
HIST1H1D	-0.570166666666667
SFXN4	-0.57675
UCP3	0.7913
ZNF703	0.262166666666667
MYL6B	-0.54475
TREM1	3.287
OR52E6	0.1165
CKMT2	0.68325
HLA-C	2.629625
SLC13A3	-2.76083333333333
TIMP4	-1.9255
SLIT2	2.7585
RSF1	0.151888888888889
LONRF1	-1.01435714285714
MON1A	-0.747666666666667
CACNG6	-1.9435
DPPA4	-4.9375
ZSWIM3	0.43125
ZNF804A	0.978
CCIN	0.693
SLC25A31	5.00775
KCNMB4	0.6185
RABL5	0.068
GALNS	0.815
STX6	0.866875
HIST1H1C	0.0416666666666667
CIDEB	-0.971375
CASP4	1.90916666666667
PDK3	-1.5335
KCNJ11	0.228
TPR	-0.287875
ZSCAN20	-0.717
MTX2	0.01425
HIST1H2BH	0.5605
LOC283767	-0.13925
LYRM7	-1.50733333333333
BRD3	-0.834166666666667
HIST1H2BO	0.53175
MAGEB10	0.804
SLC45A1	0.603
SERPINA3	-2.73075
KIAA0143	0.92575
KCNJ16	4.50616666666667
KRT79	0.08125
FABP2	-0.62225
NUT	-0.344
ZNF57	0.1145
FBXL4	0.3895
CLEC9A	0.697
UGT8	0.683166666666667
BMP2K	0.193
MAPK4	-1.3015
SLC25A23	-0.2312
HINT1	-0.679
KRTAP13-1	0.12
SFXN5	-0.494
CHCHD2	-0.0915
FAM3D	3.9715
NDP	-0.758125
RHOBTB1	-0.695333333333333
SLC4A4	2.89525
RPL38	-0.404
HTF9C	-0.6185
AP2A2	0.376375
ZBTB46	-0.463
MAP7D1	0.04175
AOX1	-1.04883333333333
CYR61	2.072
DTNA	-0.961714285714286
JRKL	1.331
TMOD3	0.12375
EEA1	-0.0866
ADCK5	-0.31625
IL1R1	2.81483333333333
KLK3	0.181642857142857
HRSP12	0.01375
KTN1	0.17225
LOH11CR2A	1.9365
RELL2	-1.72925
MAB21L1	0.28825
C20orf59	-1.00016666666667
PHKB	0.339
ADAM2	-0.696833333333333
TBC1D8B	2.28483333333333
FAM13A1	0.000937499999999925
LAPTM4B	1.41075
LCN8	0.0315
TMEM147	-0.169
SYT4	0.081
XPO7	-1.088
C9orf62	0.64625
GPR75	-0.3165
TRIM5	1.14725
APOC1	2.64766666666667
RNASE4	1.1
PARD6B	-0.9825
ARID1A	0.2175
TPD52L3	0.291222222222222
RRAGB	0.830666666666667
RCN2	0.623333333333333
HIST2H2BE	0.39575
STARD7	0.602
SHMT2	-2.18775
KIAA1751	0.206666666666667
MLYCD	0.0985
LOC162632	0.2214
UQCRH	-0.46875
RP11-217H1.1	0.3288125
SDHA	-1.3735
NCLN	-0.7005
ZNF17	0.128833333333333
RCBTB2	-1.215
VEGFB	0.5639
RP4-747L4.3	0.3755
COLQ	0.172
MPN2	-0.441166666666667
DRG2	-1.2905
KLRB1	4.9155
ALPK2	-4.21325
DNASE2B	3.558
FLJ23834	-0.555833333333333
AXUD1	0.5595
SAFB	-0.4148
NSUN4	0.00725
RFX2	0.426
MAPK8IP1	-0.5985
FANCD2	-1.46271428571429
ANKZF1	-1.72483333333333
C19orf50	-0.89575
DUSP8	0.92
SENP5	-0.09125
NFKBIL2	-0.6475
LBR	-0.61925
IGFL1	0.8165
LZTS2	-0.2035
IL2RG	-0.489375
CCDC51	-0.3025
KLF3	1.13425
ANKRD37	-1.652
KCTD14	1.76583333333333
FZR1	-0.9655
SLC44A4	3.5519
ESPL1	-1.057375
GMPR2	-0.6531
TBC1D19	-1.1685
ERGIC1	0.502740740740741
ERBB4	-0.1131
TSPAN32	0.507416666666667
MAP4	-0.658875
GPHN	-0.62325
SLC6A2	-0.1365
HIVEP1	0.569
DFFB	0.0114
EIF4EBP2	0.118875
DMRT1	0.15175
HSPB6	-0.43825
IER2	0.223166666666667
AIFM1	0.457
WWC2	0.62275
MRPL4	-0.687
FLJ21062	0.07
EPB41L4A	1.0235
SH2D6	0.3985
TAF4B	-1.2445
GAL3ST3	-0.0425
MALT1	0.273666666666667
RTDR1	0.54075
ARVCF	-0.28325
MEX3B	-0.0795
FBXO16	1.1815
KIF7	-1.045
C1QC	4.282
ZNF783	-0.615166666666667
ZNF85	-0.4835
MMP13	-0.387
KIAA0329	-0.165625
RTP3	-0.917
ZBED3	-0.4285
CLGN	-1.42525
SLC25A37	-1.6375
hCG_18290	-0.6685
OR5AS1	-0.2535
SMARCC2	0.426833333333333
FAM109A	0.0335
CCDC12	-0.26075
USF2	-0.1964
DEPDC7	-1.01225
C20orf24	0.206166666666667
JMJD3	0.2045
DSP	0.834857142857143
SLIC1	0.584125
FAM20A	2.362625
IRF2BP2	0.795625
ZNF230	0.204
MSN	-0.5025
SLC9A5	-0.9015
EPDR1	0.0484
MUSK	0.284166666666667
ZNF434	0.887666666666667
