Hybridization REF	TCGA-67-3771-01A-01R-0946-07
FOXE1	-1.31875
CNGA3	4.1625
GML	0.6255
CD38	2.2805
ZDHHC6	0.368833333333333
NEFH	3.50825
CTDSP2	0.622333333333333
PGBD5	-0.884333333333333
CCNY	0.880714285714286
RMND5B	-0.649833333333333
ZNF257	0.22875
FLJ22167	-0.562625
EXOSC7	-1.07583333333333
ROR2	-0.241125
MAOA	3.917375
TNNT3	-0.7498
GYPC	-1.17325
C7orf33	1.182
PLIN	-0.109
LOC90826	0.0105
RNF4	-0.519
F8A1	0.381666666666667
PLEKHG4	-0.21075
GRB2	0.44905
HIST1H2AD	0.9125
DUS3L	-1.302
EIF1	0.500166666666667
RP5-1077B9.4	-0.894666666666667
FPGT	0.82125
GDF10	0.170666666666667
COQ9	-0.354
GCC2	0.482714285714286
RARRES3	3.1565
PLXNA1	-1.0686
KIAA0100	-0.2838
PMF1	0.55675
FNDC1	5.25825
HS2ST1	0.514583333333333
CRELD2	0.8865
C8G	-2.1965
CD82	-0.434
LIM2	-2.7185
UNQ6490	-0.378
MMP16	-0.47825
DRD3	-0.28425
C5orf26	-1.189
C11orf73	-0.26925
PTP4A2	0.39125
OR4M2	1.215
HPCA	-1.13016666666667
SEC14L1	0.1585
CHFR	1.299625
EMILIN1	0.11475
NDUFS4	-0.4625
COL18A1	-1.38975
PDZD3	-0.159333333333333
C9orf16	-0.378
ERBB2IP	-0.163166666666667
EMX2	-0.184
FUS	-1.55
TF	-2.1946
CLCN4	1.08233333333333
CXorf56	0.4525
C11orf72	0.388
ELAC2	-1.06041666666667
NPR1	-1.6335
ASS1	-0.528666666666667
USP42	-0.29975
POLR2J	-0.5445
SEC23IP	0.370833333333333
UQCRC1	-0.39175
LOC729603	0.43425
C1orf71	1.33675
POLG	-2.6175
ADAM23	-3.49675
TFR2	-1.23325
RICTOR	-0.602333333333333
MGC39606	0.759
C19orf55	-0.2525
SNAPC1	0.336333333333333
GNA11	0.19475
CCDC52	0.0621666666666667
FSIP1	0.017
UPF3A	0.855125
IGSF11	-1.5395
LAGE3	0.32575
CHST6	0.5635
UNC13B	1.342375
TTLL4	0.088375
ZNF687	-0.347
SDC2	-1.6788
COX7A2	0.774
LAMB4	-0.562
FAM24A	0.794
LRRTM3	-1.0616
GPHB5	-0.3215
OR4C13	-0.056
EIF3EIP	0.315071428571429
HABP4	0.4245
TMEM125	4.884
CNTN2	-0.069125
ASNSD1	0.45725
FUT4	0.148875
ACF	-4.06925
LOC158381	0.951
CDH8	-0.13775
AGPS	-0.0718333333333333
C4orf18	1.469875
PECI	-0.689833333333333
UNG	-1.154
GSTP1	2.281375
DCUN1D5	-0.377666666666667
DKFZP564J0863	0.92175
SLC9A3R1	-0.993125
BCDO2	0.2085
CHMP7	0.037625
REM2	0.2495
DNHD1	-0.489875
FKBP4	-2.174875
ZNF350	0.195
MGC11102	0.692875
BST1	4.889
KISS1R	0.583
NCR2	-1.2285
DEFB125	0.1305
UBE2W	1.429
KRT15	1.0095
C10orf99	0.691
SCN11A	0.558571428571429
GFI1	-0.66475
RDHE2	4.68466666666667
FHL1	-1.44383333333333
OSGEP	1.09633333333333
GATA1	-3.82566666666667
SMC6	-0.9605
TTTY14	-1.10175
LPIN3	-0.1645
RPL4	-0.9636
RBPMS	-0.5936
PRPF3	-0.350333333333333
EMR1	-1.4345
SPATA19	-0.1685
XCR1	0.1425
IRX3	0.7979
RBM6	-0.38375
KLF4	0.4025
UNC5CL	1.3645
SEBOX	0.488
BTK	0.0815
KRCC1	-0.1465
C6orf27	0.132
SYTL5	-1.7115
PRND	0.675625
LOC653319	-1.5615
PIGL	-0.7375
HUS1	0.8985
SFRS6	0.457
C17orf77	-0.7175
UIMC1	-0.688833333333333
FXYD2	-1.5578
LOC283152	3.0155
ZNF667	-1.22325
ZCCHC12	-0.2955
TFEC	3.8507
ATP7B	2.47583333333333
POLD2	-1.4
RG9MTD1	0.8225
ACOT2	1.19783333333333
HIST1H4I	-0.703428571428571
PPARGC1A	-0.1927
ETFA	-1.2923
POLRMT	-0.3755
ZNF146	0.206375
MIA2	-2.7985
KLHL6	1.03266666666667
HOXB5	1.280875
NENF	0.481666666666667
CUGBP1	-0.178
PRSS22	2.8505
CASC4	1.0457
CUL4B	0.9846
CENPJ	-0.2158
PITX1	-2.71583333333333
FLJ31033	-0.1675
CELSR3	-0.140166666666667
ZNF568	0.01675
ITSN1	-0.622916666666667
EHBP1L1	-0.5965
C19orf2	0.37925
DCTN1	-0.6395
LIN28B	-0.9995
TNKS2	0.6205
C1QBP	-1.308625
CADPS2	1.52575
SRMS	1.09475
GJA9	0.111333333333333
MGC24975	-1.14366666666667
TRIM45	-0.661333333333333
TSP50	3.46375
TCP1	-1.3805
TMED7	0.5049
CMA1	-0.4575
CENPL	-0.00666666666666666
PTCRA	0.89
FST	-3.2155
VWCE	-3.74325
PAWR	0.95425
ABCC12	0.3252
LDLR	-1.9508
ASTN2	-0.3453
LOC441212	-0.531125
GPATCH8	-0.18675
TANC2	-0.805416666666667
KIF4A	-2.05275
C18orf18	-0.76425
PGM1	-0.62925
KIAA0258	0.60175
CPD	3.02425
SNCAIP	-1.599
DCT	-4.726
HLA-DOA	3.7955
OR11L1	0.954
UPK1B	1.60983333333333
DNAJB4	1.66475
UGT1A8	0.213
HIST1H4L	-1.556
PECR	-0.5865
HSPA2	3.45425
WFIKKN1	-2.445
SERP1	1.104
SYDE2	-0.11925
TACR2	0.373
NUP85	-0.80125
CD177	2.71116666666667
LGR5	-0.2775
PIGG	-0.0395833333333333
PTHR1	-1.97366666666667
RAB5A	0.5292
FLJ13224	-1.183
USP9Y	-1.7766
C7orf53	0.908
LRP1B	3.42925
XAF1	1.6756
ABCG8	-0.9975
ANKDD1A	-0.0558333333333333
DAND5	-2.2615
SPAG6	4.7855
LINCR	1.21925
ZDHHC22	-1.6165
CCDC60	1.134
THOC7	-1.71533333333333
TCTA	0.1587
OR8K3	-0.225
NY-REN-7	0.5165
B2M	2.24966666666667
C6orf141	-3.172125
LPPR4	1.33325
SQLE	-0.02675
SEPHS1	-0.80425
BTBD14B	0.0364285714285715
PLRG1	-0.56775
SPG7	-0.677
ZNF614	0.1575
PARD6G	-0.553666666666667
INPP5B	-0.0284
GRPEL2	0.89
PPID	-1.6715
TRIM56	-0.849
UBE2J1	1.5765
IL20RA	2.1125
LOC387856	1.76375
C1orf107	0.44425
UTS2R	0.7875
C19orf22	0.72575
SAFB2	-0.233
KIAA0652	0.652875
KLRG1	-0.103666666666667
MS4A8B	4.06033333333333
FRAG1	-0.04125
KIAA1546	0.3205
E2F4	-1.0819
CLEC4M	-0.0405
BTBD14A	-0.10575
KIAA0999	0.8796
GYPA	-3.90683333333333
TAC1	0.5142
TRAIP	-1.447
KIAA0232	0.6652
ERCC8	-0.4715
GPX4	0.797
KIAA0368	-1.43775
GPR157	-0.5315
CTAGE4	1.3625
C9orf30	-0.333833333333333
OR52A1	-0.03
HSP90B3P	0.678
ALG9	-0.7773
BTBD10	0.3125
SDK2	-0.02725
BAIAP3	-1.867
RABGGTB	-1.105625
ANKRD40	0.785833333333333
KRT74	-0.457
CALCOCO2	0.384285714285714
SNCA	-3.34875
TMSL8	-4.799625
C2orf53	-0.6935
ESRRB	-0.752333333333333
ARHGAP26	-0.719375
TDRD9	-1.31525
HRAS	-1.45283333333333
KLRC4	-1.895
JAGN1	-0.201
BSDC1	0.4445
RNF43	0.3057
NDUFAF1	-0.99875
PHF12	0.0255
OR1L3	0.22925
FOLR2	2.96625
LYZL6	0.303
tcag7.1260	5.284
WSB1	0.7455
PROS1	0.9723
OSTN	0.555
PSMB8	1.114
SOCS4	0.660375
DDIT4L	5.30425
MAS1	1.046
MGC34796	0.5295
CSHL1	0.0648333333333333
TBCCD1	-1.63183333333333
ZBTB7C	-0.204
AP2S1	-0.61025
P15RS	0.2456
VAT1	0.2682
SHANK3	0.318333333333333
TUFM	-0.860166666666667
THEG	0.27125
KRT34	-2.10575
SGSM3	-0.06075
TOMM22	0.982125
SOCS3	1.249
CPO	0.6405
POP4	0.69025
BHLHB3	0.55575
MALL	3.12375
OR1B1	0.2595
PARK2	0.325333333333333
GPR124	-0.21175
LCE1E	0.117
RUVBL2	-0.832
CGRRF1	1.8536
ACPL2	-0.9
WNT10B	-0.54775
BAIAP2L2	0.027625
ISCA1	-0.251
C1orf125	0.33475
RPAP1	-1.37125
RAI16	-1.6145
RPL27	-0.216625
NLRP9	-0.522
EPN1	0.272
LOC388610	0.496625
SLC35A1	0.2905
GAL	-3.99425
SLC14A2	0.21825
RDH11	0.1645
FAM138F	-0.7085
AUH	-0.83375
FLJ40243	0.000249999999999972
C14orf129	0.835
MBD2	-0.555666666666667
ABHD14B	-0.173375
PIGT	0.63675
ALS2CR4	0.093375
ALAS1	0.5911
FOXO1	1.02483333333333
CRLF3	0.203125
C20orf107	0.732
FARS2	-0.83775
CCDC28A	0.59025
NPHP3	-0.62375
OR13F1	0.2315
TSEN54	-0.85075
DEFB106B	0.2458
OR8B4	0.3165
STH	-1.0345
ZC3H14	0.106375
CBX2	-0.581
TMEM49	-0.0785
C6orf21	0.269
FLJ20920	0.309875
CRTAP	-1.14121428571429
DDX50	-0.074
STYXL1	-0.54825
BLVRB	1.21233333333333
LOC147650	-0.754666666666667
MMP24	-0.052
GRID1	0.567833333333333
BANF1	-0.590666666666667
CTAGEP	0.83825
HMBS	-1.124
SLC25A24	0.180166666666667
C14orf50	2.38525
MRO	1.7685
SLC25A15	-0.674
FAM84B	0.1384
TDP1	0.615
C16orf78	-0.415833333333333
C11orf57	0.8
RFK	0.27025
ZFYVE9	0.265375
STCH	2.0881
WIBG	0.73375
LOC283871	-1.7415
GBA2	-1.4663
NDUFB3	0.4695
HSD17B13	-0.6435
GRIN3A	2.40416666666667
FMNL1	-0.499833333333333
SEPT7	0.2238
GNLY	3.65
GRAMD1C	1.1405
ZNF165	0.97
USP38	0.361
FAM83A	-1.52216666666667
C14orf24	2.25675
ARMCX3	0.665625
ARHGDIB	-0.309
AK1	-0.706125
KIAA1045	0.651
DNAJB13	0.5125
NEU2	-0.2455
HIST1H4B	-1.56233333333333
FAM20B	0.0664
HES2	0.503
FAM73B	-0.779
LOC388381	1.0765
INTS7	0.109181818181818
AMPH	-0.9485
ZNF775	-0.81075
UCKL1	-0.256
C10orf97	0.10775
C1orf161	-0.76
ALDH1L1	1.274
FLJ39378	-0.5645
SLC23A1	-0.474
RBM4B	-0.137
THAP4	-0.304166666666667
OGFRL1	0.20525
KIAA0831	0.832
PPP1R15A	-1.20266666666667
C1orf96	-0.4715
C12orf11	-2.693
BMF	1.045625
MAN1A1	-0.019375
KIAA1600	1.1615
NLGN4X	-0.399
ALOX12	-1.8348
RB1CC1	1.0332
NEIL2	-0.2843
EIF4E	0.486090909090909
ABHD5	0.15225
EXOC4	0.0976666666666667
CIP29	-0.223
BATF2	2.143
SLC29A4	0.6465
HTR4	0.6655
EMB	0.22775
TRAF6	2.37475
LMNB1	-0.4445
FAM19A5	-1.055125
SHE	0.84275
PIK3C2B	0.3665
C15orf15	0.3315
USP15	-0.2127
TCEAL2	2.302
C5orf39	2.32183333333333
PTGER2	1.35025
SLC31A1	-0.4215
IFT172	0.154
ADAM29	0.0505
GFOD1	-1.33925
ST7L	-0.108166666666667
C15orf26	-2.73325
PKN3	-2.18225
CNTD1	1.689
COMMD1	0.480875
NTRK2	2.01391666666667
FOXN3	1.26325
MFGE8	0.2473
PFKFB2	1.76316666666667
TAS2R4	0.00775000000000001
ENTHD1	1.86716666666667
PRMT5	-0.7855
MGC16384	-0.653875
LOC442229	0.48225
TSKU	1.211125
KRTCAP3	3.555125
PDLIM1	0.4448
KCNS2	1.0935
RNF126	-0.742
CEP63	-0.537625
CLIC4	-0.28825
hCG_1990170	0.38525
ACR	3.3833
KLK7	6.23325
ALOX5AP	4.174625
RIPK3	4.54625
TAS2R9	0.001
C19orf18	0.419
BIRC6	-0.0299285714285714
ZNF16	0.2075
RFT1	-0.80225
SLC8A2	2.39625
TACC1	0.421875
ITGAD	1.158
SAMHD1	1.542
SH3PXD2B	0.1853
EPC2	1.59375
C20orf85	6.04225
ATP13A2	-0.980666666666667
KRT4	5.43125
CAPNS1	-0.1415
MDM2	1.02466666666667
PCDH20	1.82
KCNK9	0.386
OR2C1	0.7445
KLHDC3	-0.748
IPPK	-0.6655
EFHD2	0.439875
GALR3	0.78425
NBEA	1.48466666666667
ABCA6	3.1843
CLDN3	2.36133333333333
AKT2	-0.245142857142857
EGFR	-0.0465
RBM16	-0.284125
ZDHHC3	0.0712
SLC25A4	-0.402833333333333
CYB5B	-0.470166666666667
CPXM1	-2.196
NDRG1	1.01569230769231
FLJ43826	0.24925
OR5L2	0.205666666666667
FARP2	-0.313
MRPL46	-0.476416666666667
LDHAL6B	0.552833333333333
MAPKAPK3	-1.17616666666667
NCAM2	-1.34975
PRKD2	0.0943333333333333
ZFP36L1	0.9755
CYSLTR1	-0.42675
OR4C3	-0.41225
HIST1H2AJ	0.16
CCNB2	-2.11533333333333
ZNF10	0.444125
TMEM175	0.293
FAM134A	1.01566666666667
TIGD4	-0.8495
PCNP	0.21975
MGC39715	0.839
LQK1	0.6
CREB1	-0.1966
TMPRSS3	-2.82975
C4orf32	-0.9195
LAT	-1.4175
KCNA3	0.1775
SKIV2L2	-0.69175
ROPN1B	0.93675
tcag7.23	-0.1245
CDT1	-3.07875
ZHX2	-0.14975
CD28	-2.49625
ZNF624	1.03175
SEPT2	0.40375
SOHLH2	3.624625
MCOLN3	0.426285714285714
UNQ1945	0.068
MASP2	-1.823
ZNRF3	1.3212
GPATCH3	-0.182
AGL	0.034875
QRICH2	-1.701
PSD4	-0.253
CCNB1IP1	-1.6565
ENPP7	-0.57975
OBFC1	0.888
KCNG3	0.8465
C14orf79	-0.825666666666666
ENPEP	1.1685
SCT	0.854
SKI	0.687
SEC61G	0.25
CAPN11	-0.48125
ATXN7L3	-0.00700000000000001
DBNDD1	-0.392666666666667
FAIM	0.3965
ANKRD36	0.036
GABRP	0.300833333333333
TACSTD2	2.03733333333333
EIF3J	-1.0445
PPP2R2A	0.06075
TEKT4	-0.388833333333333
PVALB	-3.55333333333333
F10	-2.30616666666667
FAM134C	1.0205
COMP	4.0195
EFCBP1	-0.8506875
SCLT1	-0.274125
TAL1	-1.5011
ACSL1	2.16875
ABCC5	2.09216666666667
ABL1	-0.661944444444444
RBBP7	-1.1625
PTPRG	-1.6665
NCOR1	-0.1625
SPINK4	-0.804
TXNRD1	2.7294
TNRC15	0.567125
C9orf138	0.207625
UBE2H	0.6615
BRDT	5.82583333333333
C8orf31	0.36725
CCNE2	-1.46645454545455
SLC6A8	-1.927875
CALCR	1.29475
PPP1CB	0.48125
ABHD8	-0.78275
ARF5	-0.4993
SLC24A4	0.77525
CCT3	-0.03275
ZNF121	0.80675
SLC3A2	-0.859
OR13A1	0.492
SLC5A10	0.18075
RAD50	-0.365625
IER5	0.24975
MTHFD1L	-1.04375
MBTPS2	0.416
MVK	-0.82125
NCL	-0.7117
PSMD10	-0.55275
MOBP	0.1985
FLJ32894	1.044
HRH1	0.0945
C5orf30	-0.7365
NUDT16L1	0.0827
RASGRP3	3.91483333333333
PRKRIP1	-0.5712
CCDC75	-0.03325
LOC253970	7.82825
KIAA1239	0.15675
MED21	-0.73275
SYT11	2.84591666666667
NTSR2	0.9965
EGFL11	0.66
CXorf59	0.0275
OR2A25	0.00725000000000001
SPTBN2	0.1585
LRMP	-0.754833333333333
RNF111	0.07825
PTH	-0.1485
LOC619208	0.461166666666667
KIAA0895	0.60525
RANBP5	-0.107
P2RY10	2.01083333333333
NME5	0.7595
DDX21	-0.68925
LRSAM1	-1.5035
HDAC11	-0.576333333333333
VMO1	4.37225
NOLA2	-1.3205
ADAR	0.338416666666667
MTO1	-0.734833333333333
SF4	-0.186166666666667
P2RX1	0.813
HBM	0.87925
EN2	0.864
C14orf172	-0.83625
TM9SF2	1.7833
INHBE	-0.576333333333333
TCTE3	-0.4645
TOX2	-1.72075
CTAGE3	0.66625
HBB	5.3533
MED15	-1.25116666666667
CASR	0.34625
C6orf66	-0.514666666666666
MTPN	-0.29525
UNC50	1.48875
C21orf33	-1.25275
IRF2	0.978875
PGR	-2.45416666666667
GPR84	3.07925
CROCCL1	-1.701
SRPX	-2.26
BRE	-0.0286666666666667
FGF10	-0.721
SDC3	-0.137833333333333
ZRSR1	-0.1745
DKFZP434P211	-1.10628571428571
SOX6	0.524
RPUSD2	-0.60325
C14orf173	-0.417333333333333
MAPK11	0.484333333333333
TBC1D22A	0.982
FAM123A	-1.33
COL4A6	-3.80783333333333
TOMM70A	0.672
NAB1	1.15925
MGC16385	-0.14775
TSPAN18	-1.3515
MED31	0.457
PLG	0.26375
CAPSL	1.076
ZNF532	1.9678
ASB14	-0.23825
CA8	1.22
NUDT16P	2.773
SLFN11	0.991
LRRIQ2	0.7935
NOL7	0.0695
BRMS1L	1.208
JARID1A	-0.484666666666667
PANK2	-0.14775
ICAM3	0.346
MDS1	1.45775
TAF8	-0.572
RNF139	0.9305
ZNF594	-0.204
ADAM8	2.926
SFTPC	4.129875
MAN2B2	0.85825
RGS12	-0.5990625
EIF1AY	-5.41041666666667
LRRIQ1	-1.35083333333333
GPR150	1.04425
CCDC21	-1.0585
PRRG3	0.111
SAA4	-3.412
RAPGEF5	2.497
ZCCHC2	-0.426083333333333
MGC39372	1.0475
PPP4R2	0.896833333333333
CDCA2	-1.87833333333333
OR4D5	0.711166666666667
PTGFRN	-0.1231
SIGLEC5	2.42116666666667
C19orf61	-0.676
NMUR2	0.099
KIAA1586	-0.734666666666667
DAGLA	0.688833333333333
CHCHD6	-1.5205
GPR32	-1.657
NEUROD6	0.0781666666666667
SLC2A4RG	-0.4973125
CA5B	0.1165
FBXL3	1.57275
MPHOSPH9	-0.53175
HMG2L1	0.76675
HCN4	0.569166666666667
CEACAM19	1.255
SH2D4B	1.8295
HFE2	-1.127
TGM4	-0.11725
LYPD2	0.73875
TBC1D15	1.0765
MRPS21	0.0157
NONO	-1.4571
CLEC5A	2.682875
ITCH	0.6896
MGAT3	-0.775666666666667
MBP	-0.441875
RPP25	1.1905
SOSTDC1	-3.02075
HRC	1.23
TRIM48	0.2135
TMEM133	0.43625
ECEL1P2	-0.43125
HOXC11	0.1185
DOK5	1.01325
HELZ	-0.263166666666667
LOC348180	-0.645
MGC33894	-0.14375
ADRB3	0.0915
DMD	-0.411083333333333
PTRH2	0.014
MPEG1	3.37283333333333
NDUFA12	0.231666666666667
KRTAP2-4	0.211666666666667
STAMBPL1	-1.021
ADCY2	-0.4505
UNQ6125	0.601
KLHL20	0.664333333333333
SRM	-0.8255
OTC	-0.575
TMIE	2.68066666666667
SNX8	1.468
LIPK	-0.435
CHURC1	-0.0700833333333333
KLC2	0.545166666666667
HDAC1	0.112166666666667
FAM128A	0.0361666666666667
FNDC3B	1.3611
MTCP1	-0.629666666666667
WFDC10B	1.767
PCDHGB3	0.4375
ATRNL1	-1.9661
CAV2	1.080375
MED26	-0.2635
DUS1L	0.06875
CHRM3	-0.138
NEK9	0.8235
WARS2	-0.3635
TBX22	0.885
TOMM40	-2.05425
RP6-213H19.1	-1.43766666666667
TUBGCP5	-1.7655
IGSF6	6.13975
TPPP	0.0441666666666667
UNQ6190	0.3325
GSTM5	0.866125
BTD	-0.267166666666667
PDCD1LG2	0.973166666666667
SNRPB2	0.3335
ERICH1	0.114125
APOA4	-1.516375
HOXA11	-1.813
NARG1	-0.43
MKX	-2.1325
RAB28	-0.481
PKP3	1.012
SH3GL2	-2.434
CTSO	2.56925
RPN2	0.4954375
IL28RA	0.338666666666667
SFMBT1	0.74825
WDR57	-0.073125
FER1L3	0.8415
HSF5	0.2442
TTC9B	1.84525
C4BPA	4.5265
ALB	-4.49325
SORBS3	-0.106375
UPF2	0.3395
JPH1	-0.2635
AGBL2	-0.45675
DOPEY1	1.071
TERF1	-0.8925
KIF22	-1.81516666666667
NINJ1	-0.69625
SEC61A2	-0.145333333333333
HIST1H1D	-0.142333333333333
SFXN4	-0.224125
UCP3	0.7913
ZNF703	0.535166666666667
MYL6B	-0.96275
TREM1	3.57725
OR52E6	0.249
CKMT2	4.8835
HLA-C	1.914375
SLC13A3	-1.11633333333333
TIMP4	-2.8325
SLIT2	1.503
RSF1	0.0317222222222222
LONRF1	-1.09092857142857
MON1A	-0.933666666666667
CACNG6	-1.155
DPPA4	-5.481
ZSWIM3	0.729
ZNF804A	0.8254
CCIN	0.74725
SLC25A31	1.05166666666667
KCNMB4	3.37575
RABL5	-0.17475
GALNS	-0.7591
STX6	0.549625
HIST1H1C	-0.634666666666667
CIDEB	-1.022
CASP4	0.872333333333333
PDK3	0.178
KCNJ11	0.766
TPR	-0.40125
ZSCAN20	0.427
MTX2	1.133
HIST1H2BH	0.8545
LOC283767	0.99725
LYRM7	-1.74433333333333
BRD3	-0.2995
HIST1H2BO	0.1395
MAGEB10	0.1825
SLC45A1	0.3445
SERPINA3	-2.54045
KIAA0143	0.808
KCNJ16	0.339166666666667
KRT79	-0.12825
FABP2	-0.3285
NUT	-0.04525
ZNF57	1.18375
FBXL4	0.46825
CLEC9A	0.6685
UGT8	1.4275
BMP2K	0.201
MAPK4	-4.16575
SLC25A23	-0.128
HINT1	-0.1803
KRTAP13-1	0.292
SFXN5	-0.9226
CHCHD2	0.833833333333333
FAM3D	4.982
NDP	-3.57475
RHOBTB1	-0.581166666666667
SLC4A4	2.134875
RPL38	-0.11475
HTF9C	-1.339
AP2A2	-0.32025
ZBTB46	-0.4415
MAP7D1	-0.471375
AOX1	1.13466666666667
CYR61	0.361833333333333
DTNA	-0.954727272727273
JRKL	0.55125
TMOD3	0.29925
EEA1	0.2632
ADCK5	-0.71425
IL1R1	1.714
KLK3	0.32
HRSP12	-0.402
KTN1	0.5975
LOH11CR2A	1.4623
RELL2	-0.5305
MAB21L1	0.20525
C20orf59	-0.104166666666667
PHKB	-0.6995
ADAM2	-1.17383333333333
TBC1D8B	1.62516666666667
FAM13A1	-0.4450625
LAPTM4B	0.203666666666667
LCN8	0.235
TMEM147	0.239
SYT4	1.68466666666667
XPO7	-0.5755
C9orf62	1.07925
GPR75	0.499
TRIM5	-0.446375
APOC1	1.9505
RNASE4	1.29766666666667
PARD6B	-1.838875
ARID1A	-1.6835
TPD52L3	0.108625
RRAGB	0.129666666666667
RCN2	-0.283333333333333
HIST2H2BE	0.1481875
STARD7	1.46575
SHMT2	-1.113
KIAA1751	0.0956666666666667
MLYCD	0.00337500000000001
LOC162632	0.9733
UQCRH	-0.53825
RP11-217H1.1	1.2298125
SDHA	-1.88716666666667
NCLN	0.5401
ZNF17	0.19
RCBTB2	-1.5815
VEGFB	0.3779
RP4-747L4.3	-0.356
COLQ	-0.0171
MPN2	-0.166166666666667
DRG2	-1.63375
KLRB1	7.27925
ALPK2	-2.57525
DNASE2B	1.2
FLJ23834	0.0623333333333333
AXUD1	-0.0931666666666667
SAFB	-0.2978
NSUN4	0.62825
RFX2	1.43783333333333
MAPK8IP1	0.5855
FANCD2	-1.6615
ANKZF1	-0.9565
C19orf50	-0.706125
DUSP8	-0.559875
SENP5	1.767625
NFKBIL2	-0.87125
LBR	0.1155
IGFL1	2.6015
LZTS2	-0.6975
IL2RG	0.61675
CCDC51	-1.12425
KLF3	0.325625
ANKRD37	-1.41225
KCTD14	0.825
FZR1	-0.357083333333333
SLC44A4	3.1161
ESPL1	-0.938625
GMPR2	-0.5663
TBC1D19	-1.653
ERGIC1	0.0367037037037037
ERBB4	-1.491
TSPAN32	0.190166666666667
MAP4	-0.516
GPHN	0.85875
SLC6A2	-0.9045
HIVEP1	0.284
DFFB	-0.979
EIF4EBP2	0.956125
DMRT1	0.1735
HSPB6	-0.362
IER2	-1.10083333333333
AIFM1	-1.112
WWC2	-0.434666666666667
MRPL4	-1.02375
FLJ21062	0.237333333333333
EPB41L4A	0.0705833333333333
SH2D6	-0.17675
TAF4B	-0.83375
GAL3ST3	-0.6665
MALT1	-0.9125
RTDR1	1.637
ARVCF	-0.675
MEX3B	0.323
FBXO16	1.27
KIF7	-2.53225
C1QC	4.66383333333333
ZNF783	-0.747333333333333
ZNF85	-0.42475
MMP13	-0.607
KIAA0329	-0.448428571428571
RTP3	-0.5805
ZBED3	-1.48075
CLGN	0.39725
SLC25A37	-1.347125
hCG_18290	-0.77025
OR5AS1	-0.619
SMARCC2	-0.03075
FAM109A	-0.313666666666667
CCDC12	-0.62175
USF2	0.0183
DEPDC7	-1.11475
C20orf24	0.933833333333333
JMJD3	0.0435
DSP	0.0262857142857143
SLIC1	0.392875
FAM20A	1.98425
IRF2BP2	1.159625
ZNF230	-0.97
MSN	-0.254
SLC9A5	-1.06
EPDR1	1.0237
MUSK	0.3638
ZNF434	-0.777166666666667
SMARCD1	-0.1415
ZFP106	-1.04625
