Hybridization REF	TCGA-35-3621-01A-01R-1107-07
KIAA1546	0.1245
E2F4	-1.2839
CLEC4M	0.250833333333333
BTBD14A	-1.53225
KIAA0999	-0.1445
GYPA	-3.5975
TAC1	-0.5585
TRAIP	-2.00016666666667
KIAA0232	-0.0736
ERCC8	-0.618125
GPX4	0.803375
KIAA0368	-1.183
GPR157	-0.322
CTAGE4	0.2585
C9orf30	-1.18883333333333
OR52A1	0.7415
HSP90B3P	-0.4975
ALG9	-0.6821
BTBD10	0.85725
SDK2	0.64
BAIAP3	-1.265
RABGGTB	-1.1295
ANKRD40	-0.144833333333333
KRT74	0.6085
CALCOCO2	0.615142857142857
SNCA	-2.76925
TMSL8	-3.84175
C2orf53	0.707
ESRRB	-0.69225
ARHGAP26	-0.53
TDRD9	-2.32075
HRAS	-1.19933333333333
KLRC4	-1.1005
JAGN1	-0.0545
BSDC1	0.18725
RNF43	0.2073
NDUFAF1	-0.421
PHF12	-0.38275
OR1L3	-0.45975
FOLR2	3.82
LYZL6	-0.0865
tcag7.1260	-0.716
WSB1	1.11966666666667
PROS1	0.6324
OSTN	0.6105
PSMB8	1.995
SOCS4	-0.731375
DDIT4L	2.23175
MAS1	-0.0465
MGC34796	0.79225
CSHL1	0.5125
TBCCD1	-2.3615
ZBTB7C	-0.5385
AP2S1	0.099125
P15RS	-0.3635
VAT1	-0.7796
SHANK3	0.509166666666667
TUFM	-0.816166666666667
THEG	-0.38675
KRT34	-0.912
SGSM3	-0.243375
TOMM22	0.995
SOCS3	1.41716666666667
CPO	0.112
POP4	0.83725
BHLHB3	0.80625
MALL	3.987
OR1B1	0.2945
PARK2	0.0195000000000001
GPR124	-0.3135
LCE1E	0.4845
RUVBL2	-1.3505
CGRRF1	1.768
ACPL2	-0.24225
WNT10B	-0.69975
BAIAP2L2	-2.065125
ISCA1	0.7425
C1orf125	0.309625
RPAP1	-2.017
RAI16	-0.289333333333333
RPL27	0.767875
NLRP9	0.278
EPN1	-0.2725
LOC388610	-0.649375
SLC35A1	1.8121
GAL	-4.79825
SLC14A2	0.448
RDH11	-0.690166666666667
FAM138F	-0.344
AUH	0.19875
FLJ40243	0.27875
C14orf129	1.131
MBD2	-1.509
ABHD14B	-0.017375
PIGT	-0.0315
ALS2CR4	0.538125
ALAS1	0.3949
FOXO1	1.00633333333333
CRLF3	0.271
C20orf107	-0.21
FARS2	-0.31425
CCDC28A	1.90825
NPHP3	0.00125
OR13F1	-0.112
TSEN54	-0.72125
DEFB106B	-0.4722
OR8B4	0.3955
STH	-0.8675
ZC3H14	-0.831875
CBX2	-1.839
TMEM49	-0.0395
C6orf21	0.5765
FLJ20920	0.97125
CRTAP	-0.418
DDX50	-0.487
STYXL1	0.06375
BLVRB	0.607666666666667
LOC147650	-0.322833333333333
MMP24	0.702
GRID1	0.0172
BANF1	0.2055
CTAGEP	0.57475
HMBS	-1.89325
SLC25A24	-0.404833333333333
C14orf50	0.695
MRO	1.409
SLC25A15	-1.18575
FAM84B	0.3059
TDP1	-1.6575
C16orf78	0.256166666666667
C11orf57	0.353875
RFK	0.279375
ZFYVE9	-0.989
STCH	0.1266
WIBG	-0.03875
LOC283871	-1.12083333333333
GBA2	-1.3434
NDUFB3	0.49025
HSD17B13	0.8385
GRIN3A	1.50233333333333
FMNL1	-0.7
SEPT7	0.1234
GNLY	4.59
GRAMD1C	1.79916666666667
ZNF165	-0.3145
USP38	0.0795
FAM83A	-1.24066666666667
C14orf24	0.91275
ARMCX3	0.561625
ARHGDIB	1.42416666666667
AK1	1.22775
KIAA1045	0.6215
DNAJB13	0.6675
NEU2	-0.391
HIST1H4B	-0.24
FAM20B	-1.5015
HES2	0.445928571428571
FAM73B	-0.9747
LOC388381	-0.11025
INTS7	-0.642
AMPH	0.31175
ZNF775	-0.222
UCKL1	-0.6375
C10orf97	0.57075
C1orf161	0.44525
ALDH1L1	0.28625
FLJ39378	-1.27
SLC23A1	-0.7685
RBM4B	-0.47375
THAP4	-0.687
OGFRL1	1.21
KIAA0831	0.137125
PPP1R15A	-1.01333333333333
C1orf96	-0.225285714285714
C12orf11	-2.58975
BMF	0.8685
MAN1A1	-0.429714285714286
KIAA1600	0.534666666666667
NLGN4X	-1.55675
ALOX12	-0.806166666666667
RB1CC1	0.163
NEIL2	-0.4222
EIF4E	0.264772727272727
ABHD5	0.21975
EXOC4	-0.693
CIP29	-0.473833333333333
BATF2	3.0915
SLC29A4	-0.648
HTR4	0.575
EMB	1.41225
TRAF6	0.79625
LMNB1	-2.472
FAM19A5	-0.18325
SHE	2.74925
PIK3C2B	0.68
C15orf15	-0.2575
USP15	0.2587
TCEAL2	1.7375
C5orf39	0.4145
PTGER2	0.06975
SLC31A1	0.074625
IFT172	0.5645
ADAM29	-0.30325
GFOD1	-1.00475
ST7L	-0.317166666666667
C15orf26	-0.282
PKN3	-2.0265
CNTD1	1.51683333333333
COMMD1	1.767875
NTRK2	0.719272727272727
FOXN3	0.128375
MFGE8	0.1424
PFKFB2	0.807
TAS2R4	0.39175
ENTHD1	1.64866666666667
PRMT5	-1.760875
MGC16384	-1.31725
LOC442229	-0.44975
TSKU	-0.537625
KRTCAP3	4.659875
PDLIM1	0.4344
KCNS2	0.407
RNF126	-0.720333333333333
CEP63	-0.95575
CLIC4	-0.241375
hCG_1990170	2.031
ACR	0.4674
KLK7	0.51425
ALOX5AP	5.892125
RIPK3	4.70675
TAS2R9	0.8615
C19orf18	0.6695
BIRC6	-0.322785714285714
ZNF16	-0.486
RFT1	-1.53675
SLC8A2	-0.496
TACC1	0.9885
ITGAD	0.94325
SAMHD1	1.793
SH3PXD2B	-0.737
EPC2	1.0925
C20orf85	7.031875
ATP13A2	-0.389333333333333
KRT4	2.20975
CAPNS1	-0.374
MDM2	0.88525
PCDH20	4.798
KCNK9	0.361
OR2C1	-0.1175
KLHDC3	-1.04933333333333
IPPK	-1.719
EFHD2	0.85825
GALR3	1.1415
NBEA	0.1825
ABCA6	3.594
CLDN3	0.424
AKT2	-0.868071428571428
EGFR	0.26
RBM16	0.36
ZDHHC3	0.5905
SLC25A4	0.023
CYB5B	-1.32083333333333
CPXM1	-0.708
NDRG1	-0.951153846153846
FLJ43826	0.26
OR5L2	0.509166666666667
FARP2	0.1137
MRPL46	0.104333333333333
LDHAL6B	0.472666666666667
MAPKAPK3	0.0418333333333333
NCAM2	-0.926
PRKD2	-1.00466666666667
ZFP36L1	1.3026
CYSLTR1	2.127
OR4C3	0.15025
HIST1H2AJ	0.18
CCNB2	-3.22022222222222
ZNF10	-0.34475
TMEM175	0.2055
FAM134A	-0.306833333333333
TIGD4	-0.7945
PCNP	0.0055
MGC39715	0.53625
LQK1	0.57
CREB1	0.2393
TMPRSS3	-0.51225
C4orf32	0.29375
LAT	0.23525
KCNA3	0.62
SKIV2L2	-1.1175
ROPN1B	-2.26
tcag7.23	-0.0715
CDT1	-3.93925
ZHX2	0.981
CD28	-0.85075
ZNF624	1.37675
SEPT2	-0.20175
SOHLH2	0.338
MCOLN3	0.318625
UNQ1945	1.0865
MASP2	-0.598
ZNRF3	-0.2829
GPATCH3	-0.2685
AGL	-0.235
QRICH2	-0.7795
PSD4	-0.353333333333333
CCNB1IP1	-0.437
ENPP7	0.06725
OBFC1	0.89475
KCNG3	-1.623
C14orf79	-0.452583333333333
ENPEP	0.175
SCT	1.2315
SKI	0.38825
SEC61G	-0.1325
CAPN11	-0.297
ATXN7L3	-0.902
DBNDD1	-0.665333333333333
FAIM	0.34675
ANKRD36	-0.331
GABRP	-0.0211666666666666
TACSTD2	1.91783333333333
EIF3J	-1.48475
PPP2R2A	-0.026
TEKT4	-0.355666666666667
PVALB	-2.55533333333333
F10	-1.96433333333333
FAM134C	0.7785
COMP	4.40925
EFCBP1	-1.4166875
SCLT1	0.58275
TAL1	-1.0175
ACSL1	1.18875
ABCC5	-0.239333333333333
ABL1	-0.994555555555555
RBBP7	-1.02916666666667
PTPRG	-0.075625
NCOR1	-0.9873
SPINK4	-1.30933333333333
TXNRD1	-0.67
TNRC15	-0.708125
C9orf138	0.12725
UBE2H	0.982666666666667
BRDT	-0.7145
C8orf31	0.04575
CCNE2	-1.978
SLC6A8	-2.300625
CALCR	-2.38675
PPP1CB	0.71175
ABHD8	-0.58775
ARF5	-0.3983
SLC24A4	1.5715
CCT3	-1.215
ZNF121	0.07975
SLC3A2	-2.293
OR13A1	1.0045
SLC5A10	0.19775
RAD50	-0.616375
IER5	0.250625
MTHFD1L	-1.244875
MBTPS2	-0.40175
MVK	-1.17375
NCL	-1.6699
PSMD10	-0.3665
MOBP	0.352285714285714
FLJ32894	0.1755
HRH1	0.4565
C5orf30	-1.60075
NUDT16L1	1.4842
RASGRP3	3.55583333333333
PRKRIP1	-0.7723
CCDC75	-0.63475
LOC253970	8.6775
KIAA1239	-0.22075
MED21	-0.044
SYT11	0.955666666666667
NTSR2	-0.363
EGFL11	0.668
CXorf59	0.953
OR2A25	0.69375
SPTBN2	-1.40525
LRMP	1.02933333333333
RNF111	0.6275
PTH	0.169
LOC619208	2.08566666666667
KIAA0895	0.6905
RANBP5	-0.764625
P2RY10	2.93883333333333
NME5	3.55583333333333
DDX21	-1.743
LRSAM1	-1.813
HDAC11	-0.0416666666666667
VMO1	4.8655
NOLA2	-0.792666666666667
ADAR	-0.555
MTO1	-0.752166666666667
SF4	-0.3835
P2RX1	1.25366666666667
HBM	0.8445
EN2	1.481
C14orf172	-0.3295
TM9SF2	0.7292
INHBE	-0.603833333333333
TCTE3	-0.283833333333333
TOX2	-1.609
CTAGE3	0.0170000000000001
HBB	6.2898
MED15	-1.64033333333333
CASR	1.248
C6orf66	-0.466
MTPN	-0.094125
UNC50	0.71125
C21orf33	-0.04825
IRF2	1.396625
PGR	-2.36866666666667
GPR84	3.05575
CROCCL1	-2.24725
SRPX	-2.526
BRE	-0.378666666666667
FGF10	0.3095
SDC3	-0.864833333333333
ZRSR1	-0.225333333333333
DKFZP434P211	-0.50375
SOX6	-1.0495
RPUSD2	-0.9935
C14orf173	-0.201333333333333
MAPK11	-0.0253333333333333
TBC1D22A	0.149
FAM123A	-0.3155
COL4A6	-2.75416666666667
TOMM70A	-0.6275
NAB1	-0.00687499999999999
MGC16385	-0.742375
TSPAN18	-0.735166666666667
MED31	1.413
PLG	-0.35775
CAPSL	3.631
ZNF532	0.329
ASB14	-1.012
CA8	0.422
NUDT16P	2.07283333333333
SLFN11	0.6005
LRRIQ2	-0.860125
NOL7	-0.511
BRMS1L	-0.40475
JARID1A	0.3085
PANK2	-0.366
ICAM3	1.355
MDS1	1.58925
TAF8	-0.0297499999999999
RNF139	0.87375
ZNF594	-1.25033333333333
ADAM8	2.98525
SFTPC	6.387375
MAN2B2	0.27575
RGS12	0.0351875000000001
EIF1AY	-4.25616666666667
LRRIQ1	0.343666666666667
GPR150	1.29325
CCDC21	-1.94433333333333
PRRG3	-0.01275
SAA4	-1.67125
RAPGEF5	2.707
ZCCHC2	-0.110166666666667
MGC39372	1.329
PPP4R2	-0.6235
CDCA2	-2.56433333333333
OR4D5	0.586333333333333
PTGFRN	-0.488
SIGLEC5	2.36933333333333
C19orf61	-1.39383333333333
NMUR2	0.458
KIAA1586	-0.495666666666667
DAGLA	-0.864833333333333
CHCHD6	0.32075
GPR32	0.6425
NEUROD6	0.699666666666667
SLC2A4RG	-0.782375
CA5B	0.03025
FBXL3	1.44825
MPHOSPH9	-1.19775
HMG2L1	-0.14875
HCN4	0.820833333333333
CEACAM19	-0.04325
SH2D4B	1.616
HFE2	-0.3195
TGM4	-0.838666666666667
LYPD2	0.656
TBC1D15	0.764
MRPS21	0.1087
NONO	-0.954
CLEC5A	2.78125
ITCH	-0.0992
MGAT3	-0.5565
MBP	0.28475
RPP25	0.25275
SOSTDC1	-1.94475
HRC	-1.85725
TRIM48	0.203
TMEM133	0.5275
ECEL1P2	0.4335
HOXC11	-0.1115
DOK5	0.19175
HELZ	-0.573333333333333
LOC348180	-0.96575
MGC33894	0.42675
ADRB3	0.107
DMD	-0.0223333333333334
PTRH2	-0.1955
MPEG1	3.61416666666667
NDUFA12	0.383833333333333
KRTAP2-4	0.36325
STAMBPL1	-0.7195
ADCY2	-0.693
UNQ6125	0.7805
KLHL20	0.577666666666667
SRM	-1.748
OTC	-0.548
TMIE	0.372166666666667
SNX8	1.18175
LIPK	-0.005
CHURC1	0.32775
KLC2	0.452333333333333
HDAC1	-0.6455
FAM128A	-0.560333333333333
FNDC3B	0.5862
MTCP1	-0.2685
WFDC10B	1.5014
PCDHGB3	0.885
ATRNL1	-2.3161
CAV2	0.6395
MED26	-0.0186666666666667
DUS1L	-0.27825
CHRM3	-1.6155
NEK9	-0.2145
WARS2	-0.0455
TBX22	-0.822
TOMM40	-1.643
RP6-213H19.1	-0.491
TUBGCP5	-1.108
IGSF6	6.44075
TPPP	-0.0681666666666666
UNQ6190	-0.5225
GSTM5	1.704
BTD	0.3965
PDCD1LG2	1.08
SNRPB2	-0.2735
ERICH1	-0.359125
APOA4	-1.018375
HOXA11	-1.027
NARG1	-1.1445
MKX	-0.02275
RAB28	-0.0612857142857143
PKP3	-0.603
SH3GL2	-1.812
CTSO	3.07375
RPN2	-0.03075
IL28RA	-0.0713333333333334
SFMBT1	-0.74075
WDR57	-0.477625
FER1L3	0.08575
HSF5	0.1328
TTC9B	0.97825
C4BPA	6.308
ALB	-4.54671428571429
SORBS3	0.017625
UPF2	-0.3765
JPH1	0.378
AGBL2	1.1895
DOPEY1	1.4035
TERF1	-0.551083333333333
KIF22	-0.139166666666667
NINJ1	0.65075
SEC61A2	-1.01966666666667
HIST1H1D	-0.964166666666667
SFXN4	0.292375
UCP3	0.4697
ZNF703	0.469666666666667
MYL6B	-1.00375
TREM1	4.6555
OR52E6	0.564
CKMT2	2.697
HLA-C	3.115
SLC13A3	-2.09983333333333
TIMP4	-1.22325
SLIT2	2.94375
RSF1	-0.605944444444444
LONRF1	-0.828571428571429
MON1A	-0.00266666666666667
CACNG6	0.410333333333333
DPPA4	-5.71683333333333
ZSWIM3	1.085
ZNF804A	0.628166666666667
CCIN	0.53025
SLC25A31	-0.6015
KCNMB4	-1.991
RABL5	0.097625
GALNS	-0.6938
STX6	0.15325
HIST1H1C	-3.72266666666667
CIDEB	-0.37975
CASP4	2.25733333333333
PDK3	-0.0078
KCNJ11	-0.11
TPR	-1.0305
ZSCAN20	-0.6865
MTX2	0.05225
HIST1H2BH	-1.79075
LOC283767	1.2215
LYRM7	-1.2445
BRD3	-1.37766666666667
HIST1H2BO	-1.9215
MAGEB10	0.4065
SLC45A1	-0.58125
SERPINA3	-2.3799
KIAA0143	1.51525
KCNJ16	2.9572
KRT79	-0.2565
FABP2	-0.4635
NUT	-0.2785
ZNF57	-0.497
FBXL4	0.1085
CLEC9A	1.6585
UGT8	0.316333333333333
BMP2K	0.48675
MAPK4	-0.8925
SLC25A23	0.1522
HINT1	0.5571
KRTAP13-1	-0.6925
SFXN5	-0.4524
CHCHD2	0.289416666666667
FAM3D	3.5075
NDP	-3.12375
RHOBTB1	-0.329166666666667
SLC4A4	2.047625
RPL38	-0.0575
HTF9C	-0.426
AP2A2	-0.060125
ZBTB46	-0.4815
MAP7D1	0.00225
AOX1	-0.805833333333333
CYR61	0.6005
DTNA	-0.946461538461539
JRKL	-0.671
TMOD3	-0.4465
EEA1	0.0428
ADCK5	-0.06825
IL1R1	3.60533333333333
KLK3	0.614357142857143
HRSP12	-0.61875
KTN1	-0.717
LOH11CR2A	1.7653
RELL2	-1.3945
MAB21L1	0.21625
C20orf59	-0.449666666666667
PHKB	0.21225
ADAM2	-1.3805
TBC1D8B	1.56666666666667
FAM13A1	0.2015
LAPTM4B	-0.8775
LCN8	0.1585
TMEM147	0.4775
SYT4	0.395
XPO7	-1.119
C9orf62	1.68975
GPR75	1.014
TRIM5	0.578625
APOC1	2.88533333333333
RNASE4	-0.026
PARD6B	-1.431125
ARID1A	-1.22258333333333
TPD52L3	-0.240666666666667
RRAGB	1.03733333333333
RCN2	1.12733333333333
HIST2H2BE	-1.839875
STARD7	0.09075
SHMT2	-2.171
KIAA1751	-0.198333333333333
MLYCD	-0.46025
LOC162632	-0.4098
UQCRH	-1.4545
RP11-217H1.1	1.784375
SDHA	-2.47833333333333
NCLN	-0.8411
ZNF17	-0.552
RCBTB2	-0.128
VEGFB	0.1312
RP4-747L4.3	0.40175
COLQ	0.261
MPN2	-1.05066666666667
DRG2	-1.22625
KLRB1	6.4175
ALPK2	-2.4585
DNASE2B	1.717
FLJ23834	0.816
AXUD1	-0.379
SAFB	-0.9909
NSUN4	-0.47125
RFX2	0.664
MAPK8IP1	-0.0211666666666667
FANCD2	-1.77592857142857
ANKZF1	-1.923
C19orf50	-0.958625
DUSP8	1.021
SENP5	-0.140125
NFKBIL2	-1.6715
LBR	-0.464375
IGFL1	1.255
LZTS2	-0.994125
IL2RG	1.227
CCDC51	-0.51525
KLF3	0.10075
ANKRD37	-0.29425
KCTD14	2.39966666666667
FZR1	-0.543333333333333
SLC44A4	3.0175
ESPL1	-1.610125
GMPR2	0.0154
TBC1D19	-0.438166666666667
ERGIC1	0.535555555555556
ERBB4	0.3105
TSPAN32	0.9
MAP4	-1.276125
GPHN	-0.92025
SLC6A2	0.41325
HIVEP1	-0.04
DFFB	-0.0427000000000001
EIF4EBP2	0.50675
DMRT1	0.43525
HSPB6	-0.405
IER2	-0.835
AIFM1	-0.92525
WWC2	0.755454545454545
MRPL4	-0.54875
FLJ21062	0.4215
EPB41L4A	0.614083333333334
SH2D6	0.4375
TAF4B	-0.837
GAL3ST3	-0.429
MALT1	-0.814666666666667
RTDR1	1.69675
ARVCF	-0.604375
MEX3B	-1.566
FBXO16	1.767
KIF7	-2.3405
C1QC	5.6065
ZNF783	-0.733
ZNF85	-0.52175
MMP13	2.9615
KIAA0329	-0.519375
RTP3	-0.1685
ZBED3	-0.915
CLGN	-4.176
SLC25A37	-0.940875
hCG_18290	0.0945
OR5AS1	-0.1395
SMARCC2	-0.174666666666667
FAM109A	-0.143333333333333
CCDC12	-0.799
USF2	0.2341
DEPDC7	-1.71625
C20orf24	0.0943333333333333
JMJD3	-1.1045
DSP	-1.7975
SLIC1	0.946375
FAM20A	3.443875
IRF2BP2	0.51575
ZNF230	0.204
MSN	0.301
SLC9A5	-0.5575
EPDR1	0.2757
MUSK	0.269333333333333
