Hybridization REF	TCGA-05-4244-01A-01R-1107-07
TDP1	-0.8845
C16orf78	-1.54375
C11orf57	-0.690875
RFK	-0.581625
ZFYVE9	-1.98033333333333
STCH	0.4746
WIBG	-0.1235
LOC283871	-1.39
GBA2	-2.72811111111111
NDUFB3	0.50325
HSD17B13	0.717
GRIN3A	-0.077
FMNL1	-1.45916666666667
SEPT7	-0.4385
GNLY	6.108
GRAMD1C	2.00983333333333
ZNF165	0.10275
USP38	0.163
FAM83A	0.514833333333333
C14orf24	0.0806363636363636
ARMCX3	0.6095
ARHGDIB	0.240166666666667
AK1	0.3075
KIAA1045	0.949
DNAJB13	-1.21783333333333
NEU2	0.77
HIST1H4B	-0.305666666666667
FAM20B	-0.899
HES2	0.733909090909091
FAM73B	-0.678666666666667
LOC388381	0.48575
INTS7	-0.189909090909091
AMPH	0.675666666666667
ZNF775	-0.866875
UCKL1	-0.6375
C10orf97	-0.7235
C1orf161	-1.0235
ALDH1L1	0.152
FLJ39378	-1.763
SLC23A1	0.578
RBM4B	-0.69975
THAP4	-0.7385
OGFRL1	0.64125
KIAA0831	-0.105857142857143
PPP1R15A	-1.27966666666667
C1orf96	-0.312923076923077
C12orf11	-1.6185
BMF	0.903857142857143
MAN1A1	-0.586333333333333
KIAA1600	0.590333333333333
NLGN4X	-1.10525
ALOX12	-0.8394
RB1CC1	0.722
NEIL2	-0.160555555555556
EIF4E	-0.0573157894736842
ABHD5	0.48375
EXOC4	-0.00983333333333333
CIP29	-0.675666666666667
BATF2	2.7125
SLC29A4	-0.125125
HTR4	0.798
EMB	2.54725
TRAF6	0.86025
LMNB1	-1.3425
FAM19A5	-2.030375
SHE	1.363
PIK3C2B	-0.2215
C15orf15	-1.25475
USP15	0.3425
TCEAL2	-0.02875
C5orf39	-0.706333333333333
PTGER2	0.7335
SLC31A1	-0.556875
IFT172	0.1975
ADAM29	0.882
GFOD1	-1.3405
ST7L	-1.0228
C15orf26	-0.191
PKN3	-1.61225
CNTD1	-1.2858
COMMD1	1.12725
NTRK2	1.0432
FOXN3	-0.063375
MFGE8	-0.4336
PFKFB2	1.6765
TAS2R4	2.042
ENTHD1	1.09825
PRMT5	-1.400625
MGC16384	-0.618428571428571
LOC442229	-0.3035
TSKU	-1.20575
KRTCAP3	4.384625
PDLIM1	0.5817
KCNS2	-0.756
RNF126	0.139833333333333
CEP63	-0.502375
CLIC4	-0.814625
hCG_1990170	-0.4715
ACR	0.150571428571429
KLK7	-2.6525
ALOX5AP	5.58925
RIPK3	3.519
TAS2R9	-0.2085
C19orf18	-1.7175
BIRC6	-0.432357142857143
ZNF16	0.4125
RFT1	-1.06775
SLC8A2	0.9825
TACC1	-0.687
ITGAD	1.434
SAMHD1	1.15
SH3PXD2B	0.356222222222222
EPC2	1.03475
C20orf85	6.37225
ATP13A2	-0.4785
KRT4	0.84975
CAPNS1	-1.15775
MDM2	-1.06591666666667
PCDH20	null
KCNK9	0.2685
OR2C1	-1.361
KLHDC3	-1.15116666666667
IPPK	-1.15
EFHD2	0.35575
GALR3	0.04425
NBEA	-0.152166666666667
ABCA6	0.950111111111111
CLDN3	1.0545
AKT2	-1.32283333333333
EGFR	1.7392
RBM16	0.61075
ZDHHC3	-0.0188
SLC25A4	-0.385833333333333
CYB5B	-1.2535
CPXM1	-1.61075
NDRG1	1.67676923076923
FLJ43826	1.06333333333333
OR5L2	-0.3905
FARP2	-0.866666666666667
MRPL46	-0.772090909090909
LDHAL6B	-0.8685
MAPKAPK3	-0.537
NCAM2	-2.008
PRKD2	-0.764666666666667
ZFP36L1	2.2218
CYSLTR1	-1.01325
OR4C3	-0.493
HIST1H2AJ	0.3525
CCNB2	-1.80388888888889
ZNF10	-0.908714285714286
TMEM175	-0.0575
FAM134A	-0.427
TIGD4	null
PCNP	-0.47225
MGC39715	-0.33
LQK1	-1.8485
CREB1	0.2694
TMPRSS3	-0.81175
C4orf32	-0.773125
LAT	-1.152
KCNA3	-1.262
SKIV2L2	-0.49025
ROPN1B	-1.62133333333333
tcag7.23	-0.8175
CDT1	-3.5365
ZHX2	0.504375
CD28	-2.402
ZNF624	-0.86075
SEPT2	-0.377666666666667
SOHLH2	-1.3338
MCOLN3	-0.3204
UNQ1945	-0.236
MASP2	-0.368
ZNRF3	-1.15366666666667
GPATCH3	-0.44725
AGL	-0.598375
QRICH2	null
PSD4	-2.22666666666667
CCNB1IP1	-1.7255
ENPP7	-0.923666666666667
OBFC1	0.276
KCNG3	0.07125
C14orf79	-0.407454545454545
ENPEP	-0.6844
SCT	-1.337
SKI	0.474166666666667
SEC61G	-0.7905
CAPN11	0.039
ATXN7L3	-0.6015
DBNDD1	-1.0345
FAIM	0.059
ANKRD36	1.2795
GABRP	0.318
TACSTD2	3.742
EIF3J	-1.00725
PPP2R2A	-0.60025
TEKT4	-2.216
PVALB	-3.09366666666667
F10	-2.6858
FAM134C	0.4192
COMP	3.682375
EFCBP1	-1.21436363636364
SCLT1	-0.423875
TAL1	-1.11244444444444
ACSL1	1.51475
ABCC5	-0.919
ABL1	-0.847764705882353
RBBP7	-1.092
PTPRG	1.18725
NCOR1	-0.6651
SPINK4	-0.943166666666667
TXNRD1	0.5055
TNRC15	-0.242625
C9orf138	-3.2446
UBE2H	1.03383333333333
BRDT	-0.795
C8orf31	0.079
CCNE2	-0.697272727272727
SLC6A8	-2.282
CALCR	-2.00166666666667
PPP1CB	1.14208333333333
ABHD8	-0.75125
ARF5	-1.474
SLC24A4	1.17466666666667
CCT3	-0.16925
ZNF121	-1.4446
SLC3A2	-2.3028
OR13A1	0.572
SLC5A10	-0.14025
RAD50	0.601125
IER5	0.55325
MTHFD1L	-0.962125
MBTPS2	-0.6405
MVK	-0.853
NCL	-0.3695
PSMD10	0.51675
MOBP	0.4308
FLJ32894	1.938
HRH1	-0.15
C5orf30	-1.00125
NUDT16L1	1.571
RASGRP3	3.20016666666667
PRKRIP1	-0.579
CCDC75	-0.232
LOC253970	8.34275
KIAA1239	null
MED21	0.0725
SYT11	0.41275
NTSR2	-1.293
EGFL11	-2.164
CXorf59	-0.466
OR2A25	1.338
SPTBN2	-0.73125
LRMP	-0.8792
RNF111	0.078
PTH	null
LOC619208	-0.1082
KIAA0895	0.9585
RANBP5	-1.442375
P2RY10	1.0974
NME5	4.15283333333333
DDX21	-0.8045
LRSAM1	-1.198
HDAC11	-0.517666666666667
VMO1	2.594
NOLA2	-0.0365
ADAR	0.034
MTO1	-0.6795
SF4	-0.333166666666667
P2RX1	0.289333333333333
HBM	-0.13475
EN2	0.8435
C14orf172	-0.907
TM9SF2	0.1807
INHBE	-3.4608
TCTE3	-0.645375
TOX2	-2.48475
CTAGE3	-1.24233333333333
HBB	4.2675
MED15	-2.1235
CASR	-0.103
C6orf66	-1.0435
MTPN	-0.386375
UNC50	0.7265
C21orf33	0.326125
IRF2	0.475285714285714
PGR	-0.859
GPR84	2.20975
CROCCL1	-2.03
SRPX	-3.05925
BRE	0.460833333333333
FGF10	0.883
SDC3	-1.10233333333333
ZRSR1	-0.512166666666667
DKFZP434P211	-0.931875
SOX6	null
RPUSD2	-1.052
C14orf173	-1.26436363636364
MAPK11	-0.0156
TBC1D22A	-0.92
FAM123A	0.402
COL4A6	-2.62066666666667
TOMM70A	-0.324
NAB1	0.174375
MGC16385	-2.232875
TSPAN18	-0.232333333333333
MED31	1.41425
PLG	0.3335
CAPSL	3.333
ZNF532	1.8374
ASB14	-1.426
CA8	-3.1615
NUDT16P	2.27116666666667
SLFN11	-0.134
LRRIQ2	0.0928750000000001
NOL7	-0.320833333333333
BRMS1L	-0.248375
JARID1A	0.177
PANK2	-0.4085
ICAM3	-0.00825
MDS1	1.29366666666667
TAF8	-1.66633333333333
RNF139	1.33825
ZNF594	-0.6315
ADAM8	3.7485
SFTPC	4.989375
MAN2B2	0.53975
RGS12	-0.508466666666667
EIF1AY	-1.51883333333333
LRRIQ1	-0.273
GPR150	0.47975
CCDC21	-1.15416666666667
PRRG3	0.66175
SAA4	-1.35875
RAPGEF5	3.848875
ZCCHC2	0.8283
MGC39372	-1.713
PPP4R2	-0.149833333333333
CDCA2	-2.18733333333333
OR4D5	-0.61075
PTGFRN	-0.826444444444445
SIGLEC5	2.4775
C19orf61	-1.468
NMUR2	-0.2605
KIAA1586	-1.81933333333333
DAGLA	0.122333333333333
CHCHD6	-0.7375
GPR32	0.296
NEUROD6	2.27933333333333
SLC2A4RG	-0.612625
CA5B	-1.19075
FBXL3	0.28625
MPHOSPH9	-2.49625
HMG2L1	0.22125
HCN4	0.5114
CEACAM19	-0.1535
SH2D4B	-0.508
HFE2	0.812
TGM4	1.46
LYPD2	-0.30475
TBC1D15	0.3145
MRPS21	0.1693
NONO	-1.0443
CLEC5A	2.8926
ITCH	0.8014
MGAT3	-1.5655
MBP	0.718571428571429
RPP25	-0.91475
SOSTDC1	-0.65225
HRC	-1.3545
TRIM48	0.9345
TMEM133	2.01025
ECEL1P2	1.32633333333333
HOXC11	-1.4845
DOK5	2.92275
HELZ	0.275333333333333
LOC348180	-2.64175
MGC33894	-1.28875
ADRB3	-1.365
DMD	0.5371
PTRH2	-0.20875
MPEG1	0.3265
NDUFA12	0.778333333333333
KRTAP2-4	0.0287272727272727
STAMBPL1	-0.815833333333333
ADCY2	-1.9664
UNQ6125	-1.457
KLHL20	1.241
SRM	-2.136
OTC	0.42875
TMIE	-0.841666666666667
SNX8	1.1295
LIPK	0.573
CHURC1	0.276666666666667
KLC2	0.2835
HDAC1	-0.945166666666667
FAM128A	-0.396166666666667
FNDC3B	1.0732
MTCP1	-0.323333333333333
WFDC10B	2.4559
PCDHGB3	0.517
ATRNL1	-2.4765
CAV2	0.928375
MED26	-0.179833333333333
DUS1L	0.00650000000000001
CHRM3	-1.18657142857143
NEK9	-3.17166666666667
WARS2	0.917
TBX22	null
TOMM40	-1.45375
RP6-213H19.1	-0.7855
TUBGCP5	-3.995
IGSF6	5.2055
TPPP	0.901666666666667
UNQ6190	-0.3845
GSTM5	-0.0158333333333333
BTD	-0.8645
PDCD1LG2	0.2855
SNRPB2	-0.304666666666667
ERICH1	0.00699999999999999
APOA4	-0.738285714285714
HOXA11	-0.593666666666667
NARG1	-1.60675
MKX	-1.44266666666667
RAB28	-0.263571428571429
PKP3	0.0805
SH3GL2	-3.865
CTSO	2.709
RPN2	0.2972
IL28RA	-0.08425
SFMBT1	-0.15825
WDR57	-0.980875
FER1L3	1.03525
HSF5	1.341
TTC9B	-0.17525
C4BPA	4.704
ALB	-4.27663636363636
SORBS3	-1.37775
UPF2	-0.0345
JPH1	-0.132
AGBL2	0.93675
DOPEY1	1.3085
TERF1	0.0889090909090909
KIF22	-0.575833333333333
NINJ1	0.16925
SEC61A2	-1.23025
HIST1H1D	-1.4345
SFXN4	0.025625
UCP3	0.295888888888889
ZNF703	-0.711166666666667
MYL6B	-0.92125
TREM1	4.15575
OR52E6	-1.082
CKMT2	0.702
HLA-C	2.252
SLC13A3	-2.77583333333333
TIMP4	-1.1445
SLIT2	1.88025
RSF1	-0.552777777777778
LONRF1	-1.12491666666667
MON1A	-0.801
CACNG6	-0.598333333333333
DPPA4	-6.1325
ZSWIM3	0.34475
ZNF804A	0.27975
CCIN	-0.049
SLC25A31	1.461
KCNMB4	-1.5325
RABL5	0.01325
GALNS	-2.44025
STX6	1.343125
HIST1H1C	-2.25783333333333
CIDEB	-0.4255
CASP4	0.7635
PDK3	-1.1473
KCNJ11	0.1145
TPR	0.330625
ZSCAN20	0.2945
MTX2	0.698
HIST1H2BH	-0.4305
LOC283767	0.7185
LYRM7	-1.00570588235294
BRD3	-1.739
HIST1H2BO	-1.146
MAGEB10	0.98
SLC45A1	0.027
SERPINA3	-1.75915789473684
KIAA0143	1.7625
KCNJ16	3.1354
KRT79	-2.75125
FABP2	-0.4045
NUT	3.496
ZNF57	-1.0085
FBXL4	-0.105714285714286
CLEC9A	2.334
UGT8	1.64466666666667
BMP2K	0.46425
MAPK4	-3.519
SLC25A23	-0.6153
HINT1	0.059
KRTAP13-1	-0.814
SFXN5	-0.6233
CHCHD2	-0.70825
FAM3D	1.941
NDP	-3.35575
RHOBTB1	-1.401
SLC4A4	2.75814285714286
RPL38	0.0465
HTF9C	-1.0482
AP2A2	0.048
ZBTB46	-0.962
MAP7D1	-0.3865
AOX1	-1.70233333333333
CYR61	1.42266666666667
DTNA	-0.930888888888889
JRKL	0.79275
TMOD3	-0.89
EEA1	-0.37225
ADCK5	0.072
IL1R1	0.544333333333333
KLK3	0.549
HRSP12	0.0485
KTN1	-0.1815
LOH11CR2A	-0.1404
RELL2	-0.452
MAB21L1	0.8005
C20orf59	-0.690166666666667
PHKB	-0.03825
ADAM2	0.3224
TBC1D8B	1.6688
FAM13A1	0.414285714285714
LAPTM4B	1.68775
LCN8	-0.301
TMEM147	0.622
SYT4	1.399
XPO7	-1.076
C9orf62	0.97975
GPR75	-0.262
TRIM5	-0.390571428571429
APOC1	1.84283333333333
RNASE4	-1.47233333333333
PARD6B	-0.27375
ARID1A	-0.95875
TPD52L3	0.068
RRAGB	-0.682166666666667
RCN2	-0.357
HIST2H2BE	-1.5905
STARD7	0.42525
SHMT2	-1.67275
KIAA1751	-1.2705
MLYCD	-2.27085714285714
LOC162632	0.205444444444444
UQCRH	-1.023
RP11-217H1.1	1.284
SDHA	-1.7765
NCLN	0.6296
ZNF17	-0.6965
RCBTB2	-1.85375
VEGFB	-0.4648
RP4-747L4.3	2.02725
COLQ	-0.4465
MPN2	0.4984
DRG2	-1.9445
KLRB1	2.871
ALPK2	-3.93466666666667
DNASE2B	0.051
FLJ23834	1.94975
AXUD1	0.451
SAFB	-0.7375
NSUN4	-0.0355
RFX2	1.0078
MAPK8IP1	-1.3756
FANCD2	-1.64716666666667
ANKZF1	-1.46283333333333
C19orf50	-1.008375
DUSP8	1.4815
SENP5	0.41125
NFKBIL2	-1.4585
LBR	-0.620142857142857
IGFL1	1.472
LZTS2	-1.22225
IL2RG	-0.4595
CCDC51	-0.5465
KLF3	-0.0582499999999999
ANKRD37	0.72
KCTD14	-0.185
FZR1	-1.33118181818182
SLC44A4	1.0407
ESPL1	-1.662875
GMPR2	-0.8591
TBC1D19	-1.00083333333333
ERGIC1	0.938555555555556
ERBB4	-2.96433333333333
TSPAN32	0.337333333333333
MAP4	-1.01125
GPHN	-0.269
SLC6A2	-1.10142857142857
HIVEP1	0.5055
DFFB	-1.482
EIF4EBP2	-0.0925714285714286
DMRT1	-0.0365
HSPB6	-0.5
IER2	0.887666666666667
AIFM1	0.092
WWC2	-0.00462500000000001
MRPL4	-0.492
FLJ21062	0.5268
EPB41L4A	0.817545454545455
SH2D6	-0.796
TAF4B	-2.80566666666667
GAL3ST3	-1.075
MALT1	-0.302333333333333
RTDR1	1.40025
ARVCF	-1.73225
MEX3B	-0.827333333333333
FBXO16	0.24825
KIF7	-2.27766666666667
C1QC	4.4115
ZNF783	-0.0181666666666667
ZNF85	-0.532666666666667
MMP13	3.359
KIAA0329	-0.1275
RTP3	-0.7895
ZBED3	-1.25825
CLGN	-3.49725
SLC25A37	-0.650272727272727
hCG_18290	-0.1355
OR5AS1	0.53
SMARCC2	-0.556636363636363
FAM109A	0.126333333333333
CCDC12	-1.02
USF2	-0.4311
DEPDC7	-0.661
C20orf24	1.01366666666667
JMJD3	2.1045
DSP	-0.5555
