Hybridization REF	TCGA-44-2656-01A-02R-0946-07
KIAA0652	-0.07175
KLRG1	0.551666666666667
MS4A8B	2.61516666666667
FRAG1	0.34075
KIAA1546	-0.2
E2F4	-0.5974
CLEC4M	0.736666666666667
BTBD14A	-0.6905
KIAA0999	0.9583
GYPA	-4.5295
TAC1	-0.358
TRAIP	-1.89616666666667
KIAA0232	0.1253
ERCC8	-0.28225
GPX4	1.044375
KIAA0368	-0.375125
GPR157	-0.878
CTAGE4	1.043
C9orf30	-0.589333333333333
OR52A1	0.173
HSP90B3P	-0.067
ALG9	-0.2996
BTBD10	0.36525
SDK2	-0.11475
BAIAP3	-1.21375
RABGGTB	-0.764
ANKRD40	0.870166666666667
KRT74	0.5205
CALCOCO2	0.418928571428571
SNCA	-2.6715
TMSL8	-5.16075
C2orf53	0.8675
ESRRB	-0.479
ARHGAP26	-0.687
TDRD9	-2.0565
HRAS	-0.478
KLRC4	0.0775
JAGN1	-0.362
BSDC1	0.2995
RNF43	1.1011
NDUFAF1	-0.109
PHF12	0.4585
OR1L3	-0.00725
FOLR2	3.43758333333333
LYZL6	-0.267333333333333
tcag7.1260	-0.063
WSB1	0.3785
PROS1	0.8194
OSTN	0.763
PSMB8	2.72525
SOCS4	-0.865571428571429
DDIT4L	1.19675
MAS1	0.4415
MGC34796	0.70275
CSHL1	0.321333333333333
TBCCD1	-0.686833333333333
ZBTB7C	-0.413
AP2S1	-0.383875
P15RS	-0.1281
VAT1	-0.2982
SHANK3	0.671666666666667
TUFM	-0.364166666666667
THEG	1.00675
KRT34	-1.87525
SGSM3	-0.46375
TOMM22	0.07325
SOCS3	1.42716666666667
CPO	-0.2655
POP4	0.58725
BHLHB3	1.531
MALL	3.92625
OR1B1	0.461
PARK2	0.4042
GPR124	-0.316
LCE1E	-0.117
RUVBL2	-1.057
CGRRF1	0.7263
ACPL2	-1.168
WNT10B	0.102875
BAIAP2L2	-2.095125
ISCA1	0.1485
C1orf125	-0.19525
RPAP1	-1.11275
RAI16	-0.510666666666667
RPL27	-0.044625
NLRP9	-0.1365
EPN1	-0.0035
LOC388610	1.621125
SLC35A1	0.9675
GAL	-4.501
SLC14A2	0.65725
RDH11	-0.626833333333333
FAM138F	-0.313
AUH	-0.173
FLJ40243	0.28825
C14orf129	0.805
MBD2	-0.310833333333333
ABHD14B	0.092625
PIGT	-0.300875
ALS2CR4	-0.227875
ALAS1	0.445
FOXO1	0.847166666666667
CRLF3	0.08875
C20orf107	-0.135
FARS2	-0.429
CCDC28A	0.81525
NPHP3	0.036
OR13F1	0.6435
TSEN54	-0.43975
DEFB106B	0.06
OR8B4	0.6195
STH	-0.3705
ZC3H14	-0.33425
CBX2	-1.5115
TMEM49	-0.18525
C6orf21	1.0375
FLJ20920	0.82525
CRTAP	-0.384142857142857
DDX50	-0.208
STYXL1	0.3475
BLVRB	-0.0193333333333333
LOC147650	-1.08383333333333
MMP24	-0.17325
GRID1	0.340833333333333
BANF1	-0.319666666666667
CTAGEP	0.233
HMBS	-0.897
SLC25A24	-0.217
C14orf50	-0.26225
MRO	0.372333333333333
SLC25A15	-1.197
FAM84B	3.2154
TDP1	-1.867
C16orf78	0.4562
C11orf57	0.562375
RFK	-0.338125
ZFYVE9	-1.30725
STCH	0.173
WIBG	0.7525
LOC283871	-0.892333333333333
GBA2	-1.0088
NDUFB3	-0.2435
HSD17B13	-0.3715
GRIN3A	2.672
FMNL1	0.0203333333333333
SEPT7	0.1004
GNLY	5.2055
GRAMD1C	1.5555
ZNF165	0.56975
USP38	1.44875
FAM83A	1.75883333333333
C14orf24	0.864833333333333
ARMCX3	0.9145
ARHGDIB	0.826833333333333
AK1	0.220125
KIAA1045	0.2875
DNAJB13	1.094
NEU2	-0.408
HIST1H4B	-0.509
FAM20B	-0.3734
HES2	-0.0468571428571429
FAM73B	-0.7896
LOC388381	0.73775
INTS7	-0.436909090909091
AMPH	-0.666
ZNF775	-0.5165
UCKL1	-0.491166666666667
C10orf97	-0.21625
C1orf161	0.125
ALDH1L1	-1.57725
FLJ39378	-0.33825
SLC23A1	-1.6915
RBM4B	-0.79875
THAP4	-0.402333333333333
OGFRL1	0.84325
KIAA0831	0.1195
PPP1R15A	-0.949333333333333
C1orf96	-0.448214285714286
C12orf11	-1.47525
BMF	1.412875
MAN1A1	0.681875
KIAA1600	0.653833333333333
NLGN4X	-1.21825
ALOX12	-1.45683333333333
RB1CC1	1.0337
NEIL2	-0.6076
EIF4E	0.397636363636364
ABHD5	1.0985
EXOC4	-0.4035
CIP29	0.268666666666667
BATF2	4.10525
SLC29A4	-0.08225
HTR4	0.33775
EMB	2.04625
TRAF6	0.757
LMNB1	-0.1785
FAM19A5	-0.7625
SHE	2.2915
PIK3C2B	1.07425
C15orf15	-0.5752
USP15	0.5986
TCEAL2	1.27375
C5orf39	0.172666666666667
PTGER2	0.633
SLC31A1	0.2426875
IFT172	-0.55775
ADAM29	0.309
GFOD1	-0.7475
ST7L	0.945166666666667
C15orf26	-2.82125
PKN3	-2.04475
CNTD1	-0.3255
COMMD1	0.82525
NTRK2	0.884333333333333
FOXN3	0.555
MFGE8	-0.3199
PFKFB2	1.75233333333333
TAS2R4	-0.134
ENTHD1	1.06433333333333
PRMT5	-1.025
MGC16384	-1.166625
LOC442229	0.2505
TSKU	1.1255
KRTCAP3	3.67275
PDLIM1	0.7752
KCNS2	0.3615
RNF126	-0.402333333333333
CEP63	-0.398875
CLIC4	-0.15675
hCG_1990170	1.98025
ACR	0.5525
KLK7	0.6875
ALOX5AP	4.77825
RIPK3	4.02825
TAS2R9	0.8455
C19orf18	0.483
BIRC6	-0.281857142857143
ZNF16	0.8015
RFT1	-0.73
SLC8A2	-0.5575
TACC1	0.123375
ITGAD	1.53375
SAMHD1	2.67625
SH3PXD2B	0.3581
EPC2	0.023
C20orf85	4.624125
ATP13A2	-0.305666666666667
KRT4	4.479625
CAPNS1	-0.275
MDM2	0.5255
PCDH20	3.058
KCNK9	0.95
OR2C1	-0.0445
KLHDC3	-1.00516666666667
IPPK	-0.078
EFHD2	0.395875
GALR3	0.6415
NBEA	-0.218
ABCA6	2.8714
CLDN3	1.888
AKT2	-1.29214285714286
EGFR	2.1283
RBM16	0.2315
ZDHHC3	-0.021
SLC25A4	0.867
CYB5B	-1.353
CPXM1	-1.00725
NDRG1	2.43569230769231
FLJ43826	-0.01275
OR5L2	0.358166666666667
FARP2	-0.1269
MRPL46	-0.5985
LDHAL6B	-0.047
MAPKAPK3	-0.440666666666667
NCAM2	-1.53025
PRKD2	-0.532
ZFP36L1	0.9892
CYSLTR1	0.959
OR4C3	-0.145
HIST1H2AJ	-0.444
CCNB2	-2.45077777777778
ZNF10	-0.480875
TMEM175	0.336
FAM134A	-0.0445
TIGD4	0.0575
PCNP	0.076
MGC39715	-0.1905
LQK1	0.13675
CREB1	0.4645
TMPRSS3	-2.3985
C4orf32	0.026125
LAT	-0.2245
KCNA3	0.5845
SKIV2L2	-0.162
ROPN1B	-2.96475
tcag7.23	-0.439
CDT1	-2.71075
ZHX2	0.7785
CD28	-1.50875
ZNF624	0.58925
SEPT2	-0.41725
SOHLH2	-1.083625
MCOLN3	0.531125
UNQ1945	1.1905
MASP2	-1.3535
ZNRF3	-0.6776
GPATCH3	0.115
AGL	0.278375
QRICH2	-0.116
PSD4	-0.443666666666667
CCNB1IP1	-1.44175
ENPP7	0.302
OBFC1	1.25075
KCNG3	-1.899
C14orf79	-0.0739166666666667
ENPEP	1.01433333333333
SCT	1.069
SKI	0.525375
SEC61G	0.14275
CAPN11	-0.888
ATXN7L3	-0.5245
DBNDD1	-0.1055
FAIM	0.5035
ANKRD36	-0.669
GABRP	-0.298333333333333
TACSTD2	2.3315
EIF3J	-0.68975
PPP2R2A	-0.65
TEKT4	0.00283333333333333
PVALB	-3.77683333333333
F10	-2.221
FAM134C	0.9444
COMP	4.090375
EFCBP1	-2.587125
SCLT1	0.35575
TAL1	-0.735
ACSL1	3.3275
ABCC5	-0.885
ABL1	-0.7445
RBBP7	-0.506083333333333
PTPRG	1.275
NCOR1	-0.852
SPINK4	-1.89316666666667
TXNRD1	2.2142
TNRC15	0.30075
C9orf138	0.4415
UBE2H	1.356
BRDT	1.88533333333333
C8orf31	0.831
CCNE2	-1.14390909090909
SLC6A8	-2.4485
CALCR	-3.5815
PPP1CB	0.889416666666667
ABHD8	-0.55025
ARF5	-0.5477
SLC24A4	0.869
CCT3	-0.3275
ZNF121	-0.10025
SLC3A2	-0.83
OR13A1	0.546
SLC5A10	-0.122
RAD50	0.46175
IER5	0.77125
MTHFD1L	-1.095375
MBTPS2	0.9035
MVK	0.115625
NCL	-0.377
PSMD10	-0.099
MOBP	0.292125
FLJ32894	0.3445
HRH1	1.24616666666667
C5orf30	-0.3905
NUDT16L1	0.8453
RASGRP3	5.0645
PRKRIP1	0.1057
CCDC75	0.42225
LOC253970	7.86325
KIAA1239	0.531
MED21	-0.1375
SYT11	0.871166666666667
NTSR2	-0.228
EGFL11	0.692
CXorf59	0.486
OR2A25	0.65025
SPTBN2	-0.97525
LRMP	0.304
RNF111	0.324
PTH	0.1785
LOC619208	-0.325833333333333
KIAA0895	0.869
RANBP5	-1.434875
P2RY10	2.73016666666667
NME5	2.17
DDX21	-0.4615
LRSAM1	-0.804
HDAC11	-0.292166666666667
VMO1	3.10925
NOLA2	-0.835
ADAR	0.365833333333333
MTO1	-0.795166666666667
SF4	-0.439833333333333
P2RX1	1.0295
HBM	0.6985
EN2	1.0255
C14orf172	-0.282
TM9SF2	0.2446
INHBE	-0.876833333333333
TCTE3	-0.02175
TOX2	-1.559
CTAGE3	0.12475
HBB	5.0218
MED15	-0.847333333333333
CASR	0.3805
C6orf66	-0.9135
MTPN	-0.54
UNC50	0.4295
C21orf33	-0.072125
IRF2	1.788
PGR	-2.66916666666667
GPR84	3.65825
CROCCL1	-1.48875
SRPX	-2.29475
BRE	-0.0503333333333333
FGF10	-0.059
SDC3	-0.0516666666666667
ZRSR1	-0.6705
DKFZP434P211	-0.475625
SOX6	0.8505
RPUSD2	-0.5565
C14orf173	-0.0358333333333333
MAPK11	-0.658833333333333
TBC1D22A	0.5285
FAM123A	-0.092
COL4A6	-3.999
TOMM70A	0.4245
NAB1	0.25275
MGC16385	-0.022375
TSPAN18	-0.999833333333333
MED31	0.816
PLG	-0.1155
CAPSL	1.7815
ZNF532	1.4122
ASB14	-0.53025
CA8	-3.62825
NUDT16P	2.14516666666667
SLFN11	1.3095
LRRIQ2	-0.18275
NOL7	-0.2525
BRMS1L	0.01825
JARID1A	0.301833333333333
PANK2	-0.52675
ICAM3	0.4045
MDS1	0.9515
TAF8	-0.2315
RNF139	1.55325
ZNF594	-1.66033333333333
ADAM8	3.5375
SFTPC	5.24225
MAN2B2	0.767625
RGS12	0.33125
EIF1AY	-0.420416666666667
LRRIQ1	-1.07683333333333
GPR150	0.75
CCDC21	-1.1905
PRRG3	0.42225
SAA4	-3.7305
RAPGEF5	3.24575
ZCCHC2	0.151666666666667
MGC39372	0.963
PPP4R2	0.298333333333333
CDCA2	-2.48066666666667
OR4D5	0.3845
PTGFRN	-0.8847
SIGLEC5	2.802
C19orf61	-1.17783333333333
NMUR2	-0.478
KIAA1586	-1.19216666666667
DAGLA	0.526666666666667
CHCHD6	-0.5305
GPR32	0.464
NEUROD6	0.111
SLC2A4RG	-0.1299375
CA5B	0.10375
FBXL3	0.55325
MPHOSPH9	-0.85175
HMG2L1	0.24225
HCN4	0.6635
CEACAM19	1.6965
SH2D4B	1.81116666666667
HFE2	-0.669
TGM4	0.388833333333333
LYPD2	0.23375
TBC1D15	0.33125
MRPS21	-0.2716
NONO	-1.0797
CLEC5A	2.756625
ITCH	0.2267
MGAT3	0.212
MBP	0.267125
RPP25	-0.34075
SOSTDC1	-1.18525
HRC	-1.73675
TRIM48	-0.029
TMEM133	2.1125
ECEL1P2	1.404
HOXC11	-1.026
DOK5	0.20925
HELZ	0.4945
LOC348180	-0.288
MGC33894	0.418
ADRB3	0.3425
DMD	-0.590166666666667
PTRH2	-0.0855
MPEG1	4.34833333333333
NDUFA12	0.353666666666667
KRTAP2-4	0.27325
STAMBPL1	-0.6455
ADCY2	-1.16416666666667
UNQ6125	0.561
KLHL20	0.375333333333333
SRM	-1.11925
OTC	0.23475
TMIE	1.53433333333333
SNX8	0.99025
LIPK	0.4395
CHURC1	0.623
KLC2	0.849666666666667
HDAC1	-0.626666666666667
FAM128A	-0.423333333333333
FNDC3B	0.9114
MTCP1	-0.0916666666666666
WFDC10B	3.1535
PCDHGB3	-0.024
ATRNL1	-3.40977777777778
CAV2	1.76275
MED26	-0.129333333333333
DUS1L	0.67025
CHRM3	-1.8535
NEK9	0.378
WARS2	0.4
TBX22	-0.0505
TOMM40	-1.09975
RP6-213H19.1	-1.76666666666667
TUBGCP5	-0.9715
IGSF6	6.4035
TPPP	0.652666666666667
UNQ6190	0.532
GSTM5	0.038125
BTD	-0.2725
PDCD1LG2	1.87583333333333
SNRPB2	-0.459833333333333
ERICH1	-0.31775
APOA4	-1.036125
HOXA11	-1.98725
NARG1	0.00125
MKX	1.53125
RAB28	-0.0637857142857143
PKP3	0.6065
SH3GL2	-1.8255
CTSO	4.13875
RPN2	-0.31525
IL28RA	0.477666666666667
SFMBT1	-0.74125
WDR57	-0.30525
FER1L3	1.57191666666667
HSF5	0.4255
TTC9B	0.99575
C4BPA	3.08716666666667
ALB	-4.54192857142857
SORBS3	-0.58675
UPF2	0.3
JPH1	-0.1
AGBL2	0.1995
DOPEY1	1.2585
TERF1	-0.172666666666667
KIF22	-0.8415
NINJ1	0.3205
SEC61A2	-1.23516666666667
HIST1H1D	0.529
SFXN4	0.449625
UCP3	0.5396
ZNF703	0.115
MYL6B	-0.6405
TREM1	3.6405
OR52E6	0.4655
CKMT2	1.27125
HLA-C	2.889125
SLC13A3	-2.36016666666667
TIMP4	-3.07275
SLIT2	2.73175
RSF1	0.189833333333333
LONRF1	-1.1365
MON1A	-0.585333333333333
CACNG6	-1.14383333333333
DPPA4	-5.19633333333333
ZSWIM3	-0.32275
ZNF804A	0.611166666666667
CCIN	0.54275
SLC25A31	0.457
KCNMB4	-0.7825
RABL5	0.056875
GALNS	-0.476
STX6	1.361875
HIST1H1C	1.203
CIDEB	-0.450625
CASP4	2.368
PDK3	0.4424
KCNJ11	-0.4505
TPR	-0.8025
ZSCAN20	0.069
MTX2	0.099
HIST1H2BH	1.1095
LOC283767	1.523
LYRM7	-1.74644444444444
BRD3	-1.17716666666667
HIST1H2BO	0.58925
MAGEB10	-0.379
SLC45A1	-0.4845
SERPINA3	-2.74995
KIAA0143	1.579
KCNJ16	0.5265
KRT79	-0.00925000000000001
FABP2	-0.918333333333333
NUT	-0.37675
ZNF57	-0.08775
FBXL4	-0.06475
CLEC9A	0.771
UGT8	-0.600333333333333
BMP2K	0.67025
MAPK4	-2.85275
SLC25A23	-0.6024
HINT1	-0.3391
KRTAP13-1	0.4545
SFXN5	-0.6615
CHCHD2	0.382833333333333
FAM3D	2.053
NDP	-3.618875
RHOBTB1	-0.173166666666667
SLC4A4	3.082125
RPL38	0.15425
HTF9C	-0.806
AP2A2	0.24325
ZBTB46	-0.2805
MAP7D1	-0.243625
AOX1	-1.93333333333333
CYR61	1.5365
DTNA	-1.62907142857143
JRKL	0.74725
TMOD3	-0.311
EEA1	0.1839
ADCK5	0.396
IL1R1	3.667
KLK3	0.383714285714286
HRSP12	0.655
KTN1	-0.17925
LOH11CR2A	0.8339
RELL2	-1.55725
MAB21L1	0.0945
C20orf59	-0.745
PHKB	-0.21725
ADAM2	-1.83316666666667
TBC1D8B	1.7725
FAM13A1	0.6813125
LAPTM4B	1.74141666666667
LCN8	0.255
TMEM147	-0.0745
SYT4	0.541
XPO7	-1.7955
C9orf62	0.965
GPR75	0.259
TRIM5	1.09025
APOC1	2.95033333333333
RNASE4	-0.465333333333333
PARD6B	-1.416875
ARID1A	-0.128083333333333
TPD52L3	0.327555555555555
RRAGB	0.962833333333333
RCN2	-0.9615
HIST2H2BE	0.5379375
STARD7	-0.06225
SHMT2	-1.153
KIAA1751	0.219
MLYCD	-0.008
LOC162632	0.338
UQCRH	-1.14825
RP11-217H1.1	1.256
SDHA	-0.833
NCLN	-0.3771
ZNF17	-0.0106666666666667
RCBTB2	-1.076
VEGFB	0.3999
RP4-747L4.3	1.449
COLQ	-0.7387
MPN2	-0.467
DRG2	-0.713
KLRB1	6.9655
ALPK2	-3.1015
DNASE2B	4.1375
FLJ23834	-0.195
AXUD1	0.828166666666667
SAFB	-0.4381
NSUN4	-0.285
RFX2	0.362
MAPK8IP1	-1.2195
FANCD2	-1.56557142857143
ANKZF1	-2.0405
C19orf50	-0.61175
DUSP8	1.071875
SENP5	-0.255625
NFKBIL2	-0.5245
LBR	-0.49525
IGFL1	1.0345
LZTS2	-0.63825
IL2RG	1.5415
CCDC51	-0.537
KLF3	0.201875
ANKRD37	-0.04225
KCTD14	0.549666666666667
FZR1	-0.4805
SLC44A4	-0.4776
ESPL1	-1.028625
GMPR2	-0.5147
TBC1D19	-0.742833333333333
ERGIC1	0.751444444444444
ERBB4	-0.699222222222222
TSPAN32	0.732833333333333
MAP4	-0.34175
GPHN	-0.2275
SLC6A2	-0.06775
HIVEP1	0.67675
DFFB	-0.6173
EIF4EBP2	0.48725
DMRT1	-0.16175
HSPB6	-0.402
IER2	-0.158333333333333
AIFM1	-0.202
WWC2	0.721545454545454
MRPL4	-0.37225
FLJ21062	-0.126
EPB41L4A	0.6495
SH2D6	0.6385
TAF4B	-0.70025
GAL3ST3	1.225
MALT1	-0.49
RTDR1	0.1455
ARVCF	-0.960125
MEX3B	-1.88733333333333
FBXO16	-0.62475
KIF7	-2.60275
C1QC	4.4905
ZNF783	-0.753166666666667
ZNF85	-0.92775
MMP13	7.1085
KIAA0329	0.0535
RTP3	-0.6505
ZBED3	-1.404
CLGN	-3.71475
SLC25A37	-1.38029166666667
hCG_18290	-0.2535
OR5AS1	-0.184
SMARCC2	0.240416666666667
FAM109A	0.092
CCDC12	-0.18125
USF2	0.1305
DEPDC7	-2.028
C20orf24	0.38
JMJD3	0.774
DSP	1.0135
SLIC1	1.32675
FAM20A	3.98525
IRF2BP2	0.94
ZNF230	-0.479
MSN	0.9815
SLC9A5	-0.645
EPDR1	1.7953
MUSK	-0.0413333333333333
ZNF434	0.230166666666667
SMARCD1	-0.362833333333333
ZFP106	-0.573
