Hybridization REF	TCGA-44-3919-01A-02R-1107-07
HS2ST1	-0.0839999999999999
CRELD2	0.8135
C8G	-2.2375
CD82	0.13125
LIM2	-0.59
UNQ6490	0.304
MMP16	-0.5075
DRD3	0.173
C5orf26	-0.2635
C11orf73	0.2595
PTP4A2	0.416875
OR4M2	0.238
HPCA	-1.14783333333333
SEC14L1	-1.06716666666667
CHFR	0.217375
EMILIN1	0.64625
NDUFS4	0.81975
COL18A1	-0.838375
PDZD3	-0.0203
C9orf16	0.422
ERBB2IP	0.196666666666667
EMX2	-0.29125
FUS	-2.67725
TF	-4.9794
CLCN4	0.669166666666667
CXorf56	-0.61925
C11orf72	0.48125
ELAC2	-1.57725
NPR1	-1.216
ASS1	-0.857333333333333
USP42	-1.067
POLR2J	-0.7215
SEC23IP	0.5395
UQCRC1	-0.61625
LOC729603	-0.825
C1orf71	-0.7335
POLG	-2.85
ADAM23	-4.025
TFR2	-0.4995
RICTOR	-0.744111111111111
MGC39606	0.61875
C19orf55	-0.292625
SNAPC1	1.27366666666667
GNA11	-1.10875
CCDC52	-0.4215
FSIP1	-0.2155
UPF3A	-1.397
IGSF11	-2.02383333333333
LAGE3	0.53325
CHST6	1.1275
UNC13B	0.137625
TTLL4	-1.337
ZNF687	-0.850125
SDC2	0.3086
COX7A2	0.46875
LAMB4	-0.44875
FAM24A	0.208
LRRTM3	-0.759166666666667
GPHB5	0.841
OR4C13	0.302
EIF3EIP	0.591785714285714
HABP4	-0.9845
TMEM125	5.195
CNTN2	-0.1115
ASNSD1	1.06375
FUT4	-0.40525
ACF	-2.46525
LOC158381	1.0685
CDH8	0.40175
AGPS	-0.330666666666667
C4orf18	1.8125
PECI	-0.0433333333333333
UNG	-1.1845
GSTP1	0.182875
DCUN1D5	-0.837166666666667
DKFZP564J0863	0.4525
SLC9A3R1	-2.285
BCDO2	0.535625
CHMP7	-0.116375
REM2	-0.0275
DNHD1	0.070375
FKBP4	-2.589875
ZNF350	0.35825
MGC11102	0.01875
BST1	2.2255
KISS1R	0.991
NCR2	-0.0415
DEFB125	-0.091
UBE2W	2.071375
KRT15	2.175625
C10orf99	0.401
SCN11A	-0.234285714285714
GFI1	-0.73825
RDHE2	5.2415
FHL1	0.143666666666667
OSGEP	1.04766666666667
GATA1	-3.3155
SMC6	-1.7915
TTTY14	-0.58475
LPIN3	-0.237
RPL4	-1.1862
RBPMS	0.7469
PRPF3	-0.5465
EMR1	-0.1665
SPATA19	0.94025
XCR1	0.0535
IRX3	0.8579
RBM6	-1.381
KLF4	-0.9342
UNC5CL	2.75
SEBOX	-0.11
BTK	1.20625
KRCC1	1.999
C6orf27	0.5375
SYTL5	-0.3475
PRND	1.203375
LOC653319	-1.171
PIGL	0.012375
HUS1	0.734
SFRS6	-0.125583333333333
C17orf77	0.015
UIMC1	0.238
FXYD2	-1.4232
LOC283152	0.76875
ZNF667	-0.9285
ZCCHC12	-0.92175
TFEC	3.4548
ATP7B	-1.30166666666667
POLD2	-2.72516666666667
RG9MTD1	-0.18125
ACOT2	0.103666666666667
HIST1H4I	-0.54725
PPARGC1A	-0.9559
ETFA	-0.3544
POLRMT	-1.66975
ZNF146	-1.900875
MIA2	1.0935
KLHL6	0.0836666666666667
HOXB5	1.515625
NENF	1.203
CUGBP1	0.60925
PRSS22	1.90916666666667
CASC4	1.2884
CUL4B	0.6709
CENPJ	-1.5507
PITX1	-1.9685
FLJ31033	0.7495
CELSR3	-2.69266666666667
ZNF568	-0.312
ITSN1	-0.924833333333333
EHBP1L1	-1.07316666666667
C19orf2	-1.0165
DCTN1	-1.66175
LIN28B	-2.1726
TNKS2	0.95
C1QBP	-0.786875
CADPS2	1.556
SRMS	0.37375
GJA9	0.283333333333333
MGC24975	-1.37583333333333
TRIM45	-2.48933333333333
TSP50	0.219
TCP1	-1.39575
TMED7	2.0138
CMA1	0.806
CENPL	-0.622166666666667
PTCRA	1.365
FST	-4.75825
VWCE	-3.243
PAWR	-0.07375
ABCC12	0.1148
LDLR	-1.9446
ASTN2	0.4934
LOC441212	-0.558625
GPATCH8	-0.75825
TANC2	-0.72925
KIF4A	-3.10175
C18orf18	0.561
PGM1	-0.44775
KIAA0258	1.21175
CPD	2.30275
SNCAIP	-1.039
DCT	-4.16983333333333
HLA-DOA	3.62581818181818
OR11L1	1.09
UPK1B	0.0983333333333333
DNAJB4	-0.484625
UGT1A8	-1.53633333333333
HIST1H4L	0.225
PECR	-0.0465
HSPA2	0.59975
WFIKKN1	-2.764
SERP1	1.29325
SYDE2	-0.66575
TACR2	0.2975
NUP85	-0.77325
CD177	0.200666666666667
LGR5	-1.13716666666667
PIGG	-0.242166666666667
PTHR1	-0.755666666666667
RAB5A	0.0316
FLJ13224	0.0535
USP9Y	-1.48816666666667
C7orf53	-0.2205
LRP1B	-1.027
XAF1	1.5438
ABCG8	-0.2275
ANKDD1A	-0.755
DAND5	-2.048
SPAG6	2.88433333333333
LINCR	-0.279
ZDHHC22	-1.1695
CCDC60	0.4575
THOC7	-0.700333333333333
TCTA	0.8351
OR8K3	-0.0415
NY-REN-7	0.60625
B2M	2.69783333333333
C6orf141	-0.55875
LPPR4	3.5565
SQLE	-3.1245
SEPHS1	-1.3265
BTBD14B	0.0882142857142857
PLRG1	0.21575
SPG7	-1.364625
ZNF614	0.471833333333333
PARD6G	1.50933333333333
INPP5B	-1.0085
GRPEL2	1.076375
PPID	-0.8123
TRIM56	-1.885
UBE2J1	1.114125
IL20RA	6.66075
LOC387856	0.14825
C1orf107	-0.869
UTS2R	1.35675
C19orf22	-0.42025
SAFB2	-1.405875
KIAA0652	-0.7925
KLRG1	0.461166666666667
MS4A8B	2.79683333333333
FRAG1	-0.12525
KIAA1546	-0.7655
E2F4	-1.3965
CLEC4M	0.668333333333333
BTBD14A	-0.2755
KIAA0999	-0.0366
GYPA	-2.78
TAC1	-0.132
TRAIP	-2.24316666666667
KIAA0232	0.2196
ERCC8	-0.689875
GPX4	0.476375
KIAA0368	-1.1355
GPR157	0.510666666666667
CTAGE4	0.618
C9orf30	0.342666666666667
OR52A1	0.7095
HSP90B3P	-0.0705
ALG9	-0.2338
BTBD10	1.085
SDK2	0.28125
BAIAP3	-1.73525
RABGGTB	-0.4795
ANKRD40	-0.295
KRT74	-0.3135
CALCOCO2	0.112
SNCA	-1.96425
TMSL8	-2.714375
C2orf53	0.1405
ESRRB	-0.453
ARHGAP26	-0.06775
TDRD9	-2.3145
HRAS	-1.13383333333333
KLRC4	-2.4015
JAGN1	0.0188333333333333
BSDC1	-0.13075
RNF43	-0.1804
NDUFAF1	1.09775
PHF12	-0.51375
OR1L3	-0.0135
FOLR2	3.29533333333333
LYZL6	-0.11725
tcag7.1260	-0.9965
WSB1	1.5975
PROS1	1.1549
OSTN	0.6425
PSMB8	1.80525
SOCS4	-0.10175
DDIT4L	4.1555
MAS1	0.00899999999999995
MGC34796	0.489
CSHL1	-0.0658333333333333
TBCCD1	-2.09783333333333
ZBTB7C	-0.369
AP2S1	0.412875
P15RS	0.3544
VAT1	-0.7329
SHANK3	1.17716666666667
TUFM	-1.651
THEG	-1.08275
KRT34	-1.199
SGSM3	-0.63775
TOMM22	1.501375
SOCS3	1.62383333333333
CPO	0.3495
POP4	1.01975
BHLHB3	1.22
MALL	3.491
OR1B1	-0.295
PARK2	0.665166666666667
GPR124	-0.39475
LCE1E	0.744
RUVBL2	-1.7395
CGRRF1	1.9144
ACPL2	-0.05925
WNT10B	-1.527
BAIAP2L2	-1.359
ISCA1	1.3395
C1orf125	0.257875
RPAP1	-2.139
RAI16	-0.298833333333333
RPL27	0.674
NLRP9	-0.037
EPN1	-0.4535
LOC388610	-1.48725
SLC35A1	2.5922
GAL	-3.0335
SLC14A2	0.37175
RDH11	-1.23016666666667
FAM138F	-0.3825
AUH	0.8725
FLJ40243	0.613
C14orf129	0.806666666666667
MBD2	-1.454
ABHD14B	-0.67175
PIGT	0.301875
ALS2CR4	-0.252
ALAS1	0.2537
FOXO1	1.198
CRLF3	-0.289
C20orf107	0.6335
FARS2	-0.40825
CCDC28A	1.5445
NPHP3	0.33275
OR13F1	0.856
TSEN54	-1.4005
DEFB106B	-0.309
OR8B4	0.3485
STH	0.30025
ZC3H14	-1.163
CBX2	-1.88
TMEM49	0.33875
C6orf21	0.5695
FLJ20920	0.66525
CRTAP	-0.260357142857143
DDX50	-0.6155
STYXL1	0.39525
BLVRB	0.528333333333333
LOC147650	-0.625
MMP24	0.42175
GRID1	1.026
BANF1	-0.0803333333333333
CTAGEP	0.71375
HMBS	-1.93025
SLC25A24	-0.596166666666667
C14orf50	0.135
MRO	0.922
SLC25A15	-0.82025
FAM84B	-0.3386
TDP1	-1.663
C16orf78	0.650333333333333
C11orf57	0.0685
RFK	1.028625
ZFYVE9	-1.9415
STCH	0.0837
WIBG	0.19925
LOC283871	-1.173
GBA2	-1.3765
NDUFB3	0.7355
HSD17B13	-0.0680000000000001
GRIN3A	0.687833333333333
FMNL1	-1.5965
SEPT7	-0.1236
GNLY	7.4095
GRAMD1C	1.66033333333333
ZNF165	-0.812
USP38	0.696
FAM83A	-0.6145
C14orf24	0.6975
ARMCX3	0.460375
ARHGDIB	1.35183333333333
AK1	1.0235
KIAA1045	0.44275
DNAJB13	0.346333333333333
NEU2	-0.0685
HIST1H4B	-0.388
FAM20B	-0.3494
HES2	1.28457142857143
FAM73B	-0.7232
LOC388381	0.52225
INTS7	-0.0591818181818182
AMPH	0.64825
ZNF775	-0.453625
UCKL1	-0.563166666666667
C10orf97	0.94175
C1orf161	0.416
ALDH1L1	-0.28475
FLJ39378	-0.83325
SLC23A1	-1.768
RBM4B	-0.66475
THAP4	-0.5525
OGFRL1	1.54175
KIAA0831	-0.175
PPP1R15A	-1.408
C1orf96	-0.523142857142857
C12orf11	-1.9145
BMF	0.610125
MAN1A1	-0.369
KIAA1600	0.763333333333333
NLGN4X	-0.692
ALOX12	-0.724
RB1CC1	0.1568
NEIL2	0.3795
EIF4E	0.486863636363636
ABHD5	0.92
EXOC4	-0.551166666666667
CIP29	0.0656666666666667
BATF2	0.758
SLC29A4	-0.06775
HTR4	0.43825
EMB	2.2995
TRAF6	1.08475
LMNB1	-2.35925
FAM19A5	0.518125
SHE	1.87575
PIK3C2B	0.4905
C15orf15	0.4722
USP15	0.6467
TCEAL2	0.63225
C5orf39	0.0741666666666667
PTGER2	0.9875
SLC31A1	0.4544375
IFT172	-0.2625
ADAM29	-0.34675
GFOD1	-1.48325
ST7L	1.46866666666667
C15orf26	-1.99425
PKN3	-1.97075
CNTD1	-0.0348333333333333
COMMD1	1.595375
NTRK2	2.06133333333333
FOXN3	-0.74125
MFGE8	0.5628
PFKFB2	0.923833333333333
TAS2R4	-0.7
ENTHD1	5.13916666666667
PRMT5	-1.6955
MGC16384	-0.775375
LOC442229	1.1645
TSKU	0.1715
KRTCAP3	2.8185
PDLIM1	0.5015
KCNS2	1.1405
RNF126	-0.820833333333333
CEP63	-1.256875
CLIC4	0.74925
hCG_1990170	2.982
ACR	0.4355
KLK7	5.781
ALOX5AP	6.30475
RIPK3	4.85075
TAS2R9	1.102
C19orf18	-0.52
BIRC6	-0.182928571428571
ZNF16	-0.886
RFT1	-1.5395
SLC8A2	-0.12
TACC1	0.933375
ITGAD	2.489
SAMHD1	1.74375
SH3PXD2B	0.8122
EPC2	0.98
C20orf85	5.706
ATP13A2	-0.457833333333333
KRT4	2.5345
CAPNS1	-0.54575
MDM2	0.809583333333333
PCDH20	5.47375
KCNK9	0.493
OR2C1	-0.3255
KLHDC3	-1.37783333333333
IPPK	-1.108
EFHD2	0.594125
GALR3	1.3475
NBEA	0.207
ABCA6	3.8736
CLDN3	-0.721166666666667
AKT2	-1.28228571428571
EGFR	-0.8924
RBM16	0.27575
ZDHHC3	0.9556
SLC25A4	-0.194
CYB5B	-0.9225
CPXM1	0.01575
NDRG1	1.255
FLJ43826	-0.03425
OR5L2	-0.123
FARP2	-0.0314
MRPL46	-0.172833333333333
LDHAL6B	0.5946
MAPKAPK3	-0.231
NCAM2	0.377
PRKD2	-1.29916666666667
ZFP36L1	1.1644
CYSLTR1	1.224
OR4C3	-1.01425
HIST1H2AJ	0.765
CCNB2	-3.21277777777778
ZNF10	-0.536625
TMEM175	-0.0805
FAM134A	-0.902333333333333
TIGD4	0.341
PCNP	0.20075
MGC39715	0.23075
LQK1	-0.9655
CREB1	-0.0853
TMPRSS3	-1.902
C4orf32	-0.079875
LAT	0.452083333333333
KCNA3	0.494
SKIV2L2	-0.528
ROPN1B	-1.37625
tcag7.23	-0.083
CDT1	-3.864375
ZHX2	0.5515
CD28	-1.6015
ZNF624	0.81075
SEPT2	0.49925
SOHLH2	-0.340125
MCOLN3	0.21275
UNQ1945	0.897
MASP2	-1.0505
ZNRF3	-0.5628
GPATCH3	-0.47575
AGL	-0.27925
QRICH2	-0.1735
PSD4	-1.15233333333333
CCNB1IP1	-0.41825
ENPP7	0.094
OBFC1	0.81675
KCNG3	-2.37175
C14orf79	-0.821083333333333
ENPEP	2.54133333333333
SCT	2.2615
SKI	0.122625
SEC61G	0.3975
CAPN11	0.8525
ATXN7L3	-1.17425
DBNDD1	-0.948666666666667
FAIM	0.10925
ANKRD36	-0.6685
GABRP	0.345833333333333
TACSTD2	2.17083333333333
EIF3J	-1.271
PPP2R2A	1.64575
TEKT4	-0.0908333333333333
PVALB	-3.451
F10	-1.72383333333333
FAM134C	0.5362
COMP	5.234875
EFCBP1	-1.2120625
SCLT1	-0.319625
TAL1	-0.9457
ACSL1	1.40475
ABCC5	-0.86225
ABL1	-0.918777777777778
RBBP7	-0.944
PTPRG	1.15475
NCOR1	-1.1363
SPINK4	-0.736
TXNRD1	-0.35
TNRC15	-0.821625
C9orf138	0.33175
UBE2H	0.461333333333333
BRDT	0.4835
C8orf31	0.4215
CCNE2	-1.37254545454545
SLC6A8	-1.769625
CALCR	-2.7155
PPP1CB	1.00558333333333
ABHD8	-1.28025
ARF5	-0.6479
SLC24A4	0.5375
CCT3	-1.2165
ZNF121	0.063
SLC3A2	-2.307
OR13A1	0.745
SLC5A10	-0.44125
RAD50	-0.3525
IER5	0.461625
MTHFD1L	-0.95325
MBTPS2	-0.55475
MVK	-0.81375
NCL	-1.8431
PSMD10	-0.2835
MOBP	0.532375
FLJ32894	2.114
HRH1	1.10533333333333
C5orf30	-0.67725
NUDT16L1	1.2472
RASGRP3	3.48416666666667
PRKRIP1	-0.7582
CCDC75	0.43875
LOC253970	8.60025
KIAA1239	0.03775
MED21	0.41325
SYT11	0.88425
NTSR2	-1.085
EGFL11	-0.9245
CXorf59	1.8635
OR2A25	0.5955
SPTBN2	-1.3295
LRMP	0.960166666666667
RNF111	0.7335
PTH	0.827
LOC619208	1.69166666666667
KIAA0895	0.01875
RANBP5	-0.706875
P2RY10	2.21833333333333
NME5	5.626
DDX21	-1.84425
LRSAM1	-1.685
HDAC11	-0.369
VMO1	3.83675
NOLA2	-0.3585
ADAR	-0.620454545454545
MTO1	-0.6225
SF4	-0.6695
P2RX1	0.189
HBM	2.03
EN2	1.74
C14orf172	-0.569
TM9SF2	0.59
INHBE	-0.5355
TCTE3	-0.371333333333333
TOX2	-1.25675
CTAGE3	0.18625
HBB	6.8694
MED15	-1.79633333333333
CASR	0.706333333333333
C6orf66	-0.4175
MTPN	0.16025
UNC50	0.583
C21orf33	-0.1415
IRF2	0.8555
PGR	-1.62166666666667
GPR84	3.14375
CROCCL1	-1.93525
SRPX	-0.73225
BRE	0.182666666666667
FGF10	1.34675
SDC3	-1.20066666666667
ZRSR1	-1.00183333333333
DKFZP434P211	-0.623
SOX6	2.3285
RPUSD2	-0.7655
C14orf173	-0.431166666666667
MAPK11	-0.137833333333333
TBC1D22A	0.8135
FAM123A	-0.073
COL4A6	-2.68166666666667
TOMM70A	-0.325
NAB1	-0.091875
MGC16385	-0.559375
TSPAN18	-0.271166666666667
MED31	2.23575
PLG	0.61025
CAPSL	2.486
ZNF532	0.555
ASB14	0.6005
CA8	-2.1235
NUDT16P	2.32183333333333
SLFN11	0.731
LRRIQ2	-1.26175
NOL7	-0.648166666666667
BRMS1L	0.07025
JARID1A	-0.145166666666667
PANK2	-0.163
ICAM3	0.8955
MDS1	1.2015
TAF8	-0.84775
RNF139	0.93225
ZNF594	-1.37433333333333
ADAM8	3.38875
SFTPC	5.861125
MAN2B2	0.66825
RGS12	-0.3003125
EIF1AY	-3.7907
LRRIQ1	-0.624
GPR150	1.41975
CCDC21	-1.93633333333333
PRRG3	0.6955
SAA4	-1.81375
RAPGEF5	2.826375
ZCCHC2	-0.082
MGC39372	-0.552
PPP4R2	-0.412166666666667
CDCA2	-2.72283333333333
OR4D5	0.2515
PTGFRN	-0.3361
SIGLEC5	2.326
C19orf61	-1.38083333333333
NMUR2	0.1005
KIAA1586	-0.1935
DAGLA	-1.1895
CHCHD6	0.39475
GPR32	0.488
NEUROD6	1.1742
SLC2A4RG	-1.13
CA5B	0.21825
FBXL3	1.522
MPHOSPH9	-0.5495
HMG2L1	0.44025
HCN4	0.774833333333333
CEACAM19	0.3285
SH2D4B	1.8795
HFE2	0.0875
TGM4	1.194
LYPD2	0.31975
TBC1D15	0.67925
MRPS21	-0.2898
NONO	-1.6168
CLEC5A	3.122375
ITCH	0.1298
MGAT3	-0.915333333333333
MBP	0.34825
RPP25	-0.63775
SOSTDC1	-0.07875
HRC	-1.77875
TRIM48	0.5795
TMEM133	1.6655
ECEL1P2	0.60075
HOXC11	0.5045
DOK5	0.39375
HELZ	-0.454833333333333
LOC348180	-0.90925
MGC33894	0.177
ADRB3	0.0045
DMD	-0.416909090909091
PTRH2	-0.28075
MPEG1	3.43
NDUFA12	0.646833333333333
KRTAP2-4	0.531833333333333
STAMBPL1	-0.2225
ADCY2	-0.4255
UNQ6125	0.128
KLHL20	0.759166666666667
SRM	-2.00475
OTC	-0.283
TMIE	-0.0313333333333333
SNX8	0.83825
LIPK	-0.7685
CHURC1	-0.046
KLC2	0.443333333333333
HDAC1	-0.510833333333333
FAM128A	-0.7645
FNDC3B	1.0893
MTCP1	0.1825
WFDC10B	3.8148
PCDHGB3	-0.1365
ATRNL1	-2.17166666666667
CAV2	1.854625
MED26	-0.6115
DUS1L	-1.4835
CHRM3	-1.422
NEK9	-1.29725
WARS2	0.58525
TBX22	1.6535
TOMM40	-1.5885
RP6-213H19.1	-1.17683333333333
TUBGCP5	-0.108
IGSF6	6.23975
TPPP	0.4862
UNQ6190	0.123
GSTM5	1.361125
BTD	0.4595
PDCD1LG2	1.2905
SNRPB2	0.00333333333333333
ERICH1	-0.545
APOA4	-1.807
HOXA11	-0.63675
NARG1	-1.05775
MKX	-0.4415
RAB28	-0.153785714285714
PKP3	-0.43275
SH3GL2	-0.33175
CTSO	2.9655
RPN2	0.0355624999999999
IL28RA	-0.231333333333333
SFMBT1	-1.1405
WDR57	-0.526125
FER1L3	-0.0790833333333333
HSF5	0.590166666666667
TTC9B	1.38975
C4BPA	3.89483333333333
ALB	-4.67016666666667
SORBS3	-0.3105
UPF2	-1.1815
JPH1	-0.2985
AGBL2	-0.11025
DOPEY1	1.157
TERF1	-0.495
KIF22	-1.369
NINJ1	0.367
SEC61A2	-0.770833333333333
HIST1H1D	-0.89
SFXN4	0.47675
UCP3	0.8246
ZNF703	0.2285
MYL6B	-0.5035
TREM1	4.84675
OR52E6	-0.3455
CKMT2	2.13425
HLA-C	2.780125
SLC13A3	-1.28883333333333
TIMP4	-1.47075
SLIT2	3.3675
RSF1	-0.795111111111111
LONRF1	-0.6505
MON1A	-0.754666666666667
CACNG6	-0.681666666666667
DPPA4	-5.67016666666667
ZSWIM3	0.43175
ZNF804A	-0.350833333333333
CCIN	1.2595
SLC25A31	0.3445
KCNMB4	0.554
RABL5	0.525375
GALNS	-0.8402
STX6	-0.104625
HIST1H1C	-2.434
CIDEB	-0.290625
CASP4	1.9315
PDK3	1.2739
KCNJ11	-0.2425
TPR	-1.34525
ZSCAN20	-1.448
MTX2	-0.11
HIST1H2BH	-0.4455
LOC283767	0.85725
LYRM7	-0.409
BRD3	-1.35916666666667
HIST1H2BO	-1.1845
MAGEB10	0.3345
SLC45A1	-0.48075
SERPINA3	-0.865
KIAA0143	1.79125
KCNJ16	2.05883333333333
KRT79	-0.5895
FABP2	-1.0065
NUT	1.1045
ZNF57	-0.90875
FBXL4	0.8615
CLEC9A	0.782
UGT8	1.64683333333333
BMP2K	0.249
MAPK4	-2.346
SLC25A23	-0.8282
HINT1	0.6896
KRTAP13-1	0.00699999999999995
SFXN5	-0.6256
CHCHD2	0.349083333333333
FAM3D	3.381
NDP	-2.97825
RHOBTB1	-0.876333333333334
SLC4A4	3.1605
RPL38	0.00175
HTF9C	-1.14183333333333
AP2A2	-0.809875
ZBTB46	-0.951
MAP7D1	-0.074375
AOX1	-0.199166666666667
CYR61	0.398333333333333
DTNA	-0.832285714285714
JRKL	-0.5215
TMOD3	-0.37025
EEA1	-0.0698
ADCK5	0.122
IL1R1	3.585
KLK3	0.687928571428572
HRSP12	-0.038
KTN1	-1.5465
LOH11CR2A	1.7824
RELL2	-1.6845
MAB21L1	-0.216
C20orf59	-0.430833333333333
PHKB	0.67925
ADAM2	-1.3745
TBC1D8B	2.034
FAM13A1	0.6949375
LAPTM4B	-0.480583333333333
LCN8	0.122
TMEM147	0.2285
SYT4	0.965
XPO7	-1.293
C9orf62	2.0605
GPR75	0.169
TRIM5	0.322875
APOC1	2.41266666666667
RNASE4	2.0295
PARD6B	-1.982875
ARID1A	-1.86016666666667
TPD52L3	0.2647
RRAGB	0.684833333333333
RCN2	0.088
HIST2H2BE	-1.2411875
STARD7	-0.511
SHMT2	-0.7625
KIAA1751	-0.550833333333333
MLYCD	-0.552625
LOC162632	0.3531
UQCRH	-0.92375
RP11-217H1.1	1.84825
SDHA	-2.22616666666667
NCLN	-0.8456
ZNF17	-0.6245
RCBTB2	-0.431
VEGFB	-0.3274
RP4-747L4.3	-0.112
COLQ	-0.0418
MPN2	-0.607333333333333
DRG2	-1.1525
KLRB1	6.4045
ALPK2	-1.52125
DNASE2B	2.77325
FLJ23834	-0.317833333333333
AXUD1	0.03
SAFB	-1.4301
NSUN4	0.35675
RFX2	0.339666666666667
MAPK8IP1	-0.444166666666667
FANCD2	-1.6755
ANKZF1	-1.4365
C19orf50	-1.160125
DUSP8	0.337125
SENP5	0.624125
NFKBIL2	-1.45025
LBR	-1.2225
IGFL1	1.0255
LZTS2	-1.38525
IL2RG	0.373375
CCDC51	-1.07475
KLF3	-0.403625
ANKRD37	1.5235
KCTD14	-0.943
FZR1	-0.492916666666667
SLC44A4	1.0416
ESPL1	-1.63825
GMPR2	-0.3244
TBC1D19	-0.1285
ERGIC1	1.41174074074074
ERBB4	0.3467
TSPAN32	0.78275
MAP4	-1.063125
GPHN	-1.29425
SLC6A2	0.293375
HIVEP1	0.30475
DFFB	0.2698
EIF4EBP2	0.0605
DMRT1	1.95025
HSPB6	-0.4415
IER2	-0.443833333333333
AIFM1	-1.37225
WWC2	0.433090909090909
MRPL4	-0.54175
FLJ21062	0.6495
EPB41L4A	-0.0808333333333333
SH2D6	0.29175
TAF4B	-0.9665
GAL3ST3	-2.3525
MALT1	-0.349333333333333
RTDR1	0.612
ARVCF	-1.1285
MEX3B	-1.0395
FBXO16	1.81775
KIF7	-3.0545
C1QC	5.40333333333333
ZNF783	-0.9105
ZNF85	-0.51575
MMP13	8.3855
KIAA0329	-0.8715
RTP3	-0.3435
ZBED3	-2.19375
CLGN	-4.0275
SLC25A37	-0.685869565217391
hCG_18290	0.1845
OR5AS1	-0.176
SMARCC2	-0.230583333333333
FAM109A	-0.124
CCDC12	-1.30725
USF2	-0.4364
DEPDC7	-0.0235
C20orf24	0.155666666666667
JMJD3	-0.0555
DSP	-0.114142857142857
SLIC1	0.667625
FAM20A	3.197375
IRF2BP2	0.153
ZNF230	-0.7855
MSN	0.172571428571429
SLC9A5	-0.5025
EPDR1	0.323
MUSK	-0.396666666666667
ZNF434	-0.235666666666667
